\fixlen = T
|set|TIME        |LC_DETREND    |
 0   133.3106449  -2.8738621e-04 
 0   133.3310792  7.4263371e-05  
 0   133.3515137  1.5279038e-04  
 0   133.3719480  4.0436027e-04  
 0   133.3923824  -3.0299142e-04 
 0   133.4128168  -4.5289475e-05 
 0   133.4332512  -9.9668490e-05 
 0   133.4536856  1.3915084e-04  
 0   133.4741199  9.7619137e-05  
 0   133.4945544  -1.2775797e-04 
 0   133.5149888  2.1725513e-05  
 0   133.5354231  -1.8319434e-04 
 0   133.5558576  -1.3068042e-05 
 0   133.5762920  2.6878141e-04  
 0   133.5967262  1.0010898e-04  
 0   133.6171606  1.0867249e-05  
 0   133.6375951  1.9466084e-05  
 0   133.6580295  2.1660592e-06  
 0   133.6784638  1.8637169e-04  
 0   133.6988983  1.6989883e-05  
 0   133.7193327  1.8607821e-04  
 0   133.7397670  -3.1079730e-04 
 0   133.7602014  -9.5428957e-05 
 0   133.7806359  -3.6228084e-05 
 0   133.8010701  2.6913427e-04  
 0   133.8215045  1.4255699e-05  
 0   133.8419389  4.1396052e-07  
 0   133.8623733  2.4033411e-04  
 0   133.8828077  -4.6360862e-04 
 0   133.9032421  -2.4931168e-04 
 0   133.9236765  -1.8679422e-06 
 0   133.9441109  1.0847136e-04  
 0   133.9645453  -1.6845267e-04 
 0   133.9849795  -7.6988251e-03 
 0   134.0054140  -1.0761990e-02 
 0   134.0258484  -1.1300654e-02 
 0   134.0462827  -1.0629601e-02 
 0   134.0667172  -9.7433701e-03 
 0   134.0871516  -3.0545529e-03 
 0   134.1075859  1.3670222e-04  
 0   134.1280203  -1.1373897e-04 
 0   134.1484548  9.3121715e-05  
 0   134.1688891  8.9262885e-06  
 0   134.1893234  -7.1837952e-05 
 0   134.2097579  -8.9051246e-05 
 0   134.2301923  2.5024460e-04  
 0   134.2506266  -3.0214392e-04 
 0   134.2710610  -8.6143991e-05 
 0   134.2914955  -1.4030989e-04 
 0   134.3119298  5.5949618e-05  
 0   134.3323641  -2.1514144e-04 
 0   134.3527986  2.0329117e-05  
 0   134.3732329  1.7798204e-04  
 0   134.4141017  -8.0587379e-06 
 0   134.4345361  -6.0426792e-06 
 0   134.4549705  1.6023353e-04  
 0   134.4754049  5.2489184e-05  
 0   134.4958393  9.4293981e-05  
 0   134.5162736  9.3513027e-06  
 0   134.5367080  3.7814569e-04  
 0   134.5571423  1.5493359e-04  
 0   134.5775768  -2.8733175e-05 
 0   134.5980112  -1.4072903e-04 
 0   134.6184455  1.1579956e-04  
 0   134.6388798  1.1587678e-04  
 0   134.6593143  1.9246715e-04  
 0   134.6797487  -9.1586655e-05 
 0   134.7001831  1.5915732e-04  
 0   134.7206175  -4.4653018e-05 
 0   134.7410519  -3.9265917e-05 
 0   134.7614862  -5.7029800e-05 
 0   134.7819205  2.1198364e-04  
 0   134.8023550  -4.1343425e-05 
 0   134.8227894  -8.8332417e-06 
 0   134.8432237  -3.3861641e-05 
 0   134.8636582  8.0215184e-05  
 0   134.8840926  2.8312004e-05  
 0   134.9045270  4.9841055e-05  
 0   134.9249612  -1.4933896e-04 
 0   134.9453957  -1.1694339e-04 
 0   134.9658301  -9.2651637e-05 
 0   134.9862644  1.2836749e-04  
 0   135.0066989  -1.7039459e-04 
 0   135.0271333  -1.4147490e-04 
 0   135.0475675  4.1628467e-05  
 0   135.0680019  3.6404945e-04  
 0   135.0884364  5.6838660e-05  
 0   135.1088707  7.4717973e-05  
 0   135.1293051  1.1619413e-04  
 0   135.1497396  -1.0415116e-04 
 0   135.1701740  -5.3552412e-05 
 0   135.1906082  8.6339227e-05  
 0   135.2110426  -6.6240609e-05 
 0   135.2314771  1.7442686e-05  
 0   135.2519114  1.6633490e-04  
 0   135.2723458  -1.6613472e-04 
 0   135.2927801  -2.6132609e-04 
 0   135.3132145  -3.4614807e-06 
 0   135.3336489  2.2455299e-04  
 0   135.3540832  2.2658156e-04  
 0   135.3745177  -1.7251800e-04 
 0   135.3949521  1.0313534e-04  
 0   135.4153864  -1.6277486e-04 
 0   135.4358207  -7.5379667e-06 
 0   135.4562552  8.4799081e-05  
 0   135.4766896  1.4390360e-04  
 0   135.4971239  9.9039426e-05  
 0   135.5175584  -5.1928564e-05 
 0   135.5379927  3.4549837e-05  
 0   135.5584270  -1.5384592e-04 
 0   135.5788614  -2.5143195e-04 
 0   135.5992959  -1.7876513e-05 
 0   135.6197302  -2.6355413e-04 
 0   135.6401646  2.1362894e-04  
 0   135.6605990  2.1069062e-04  
 0   135.6810334  -3.8268720e-04 
 0   135.7014677  -2.8819544e-04 
 0   135.7219021  -1.8138131e-04 
 0   135.7423366  -3.6707698e-04 
 0   135.7627708  3.3188186e-04  
 0   135.7832052  4.8049438e-05  
 0   135.8036397  -1.8638217e-06 
 0   135.8240740  1.0815787e-04  
 0   135.8445084  6.8178691e-05  
 0   135.8649427  -3.2935612e-04 
 0   135.8853771  1.3632317e-04  
 0   135.9058115  1.1758169e-04  
 0   135.9262459  6.0270465e-04  
 0   135.9466802  1.9631437e-04  
 0   135.9671146  -7.2447147e-06 
 0   135.9875490  5.2556621e-05  
 0   136.0079833  -2.9728280e-05 
 0   136.0284178  -1.9039720e-04 
 0   136.0488522  6.5730710e-05  
 0   136.0692864  -2.3369756e-04 
 0   136.0897208  3.0689640e-04  
 0   136.1101553  -5.8092151e-05 
 0   136.1305897  -1.5511870e-04 
 0   136.1510240  5.5169634e-04  
 0   136.1714584  -1.6045650e-04 
 0   136.1918928  -5.6537789e-05 
 0   136.2123271  8.5957028e-05  
 0   136.2327615  5.1236399e-05  
 0   136.2531960  2.1782637e-04  
 0   136.2736302  4.3664266e-05  
 0   136.2940646  -2.9416697e-04 
 0   136.3144991  -1.0712459e-04 
 0   136.3349334  -1.9432575e-04 
 0   136.3553677  3.0012106e-04  
 0   136.3758021  -4.6663976e-04 
 0   136.3962365  -1.8401783e-05 
 0   136.4166709  5.1117280e-05  
 0   136.4371053  1.7228354e-04  
 0   136.4575397  -6.5136201e-06 
 0   136.4779740  -1.9004448e-04 
 0   136.4984084  1.3678854e-04  
 0   136.5188428  -1.8080110e-04 
 0   136.5392771  1.4919916e-04  
 0   136.5597115  2.7987118e-05  
 0   136.5801459  -3.3378031e-04 
 0   136.6005803  1.9987406e-04  
 0   136.6210147  2.4421612e-04  
 0   136.6414490  1.5694071e-05  
 0   136.6618834  2.0036387e-04  
 0   136.6823178  -2.0002229e-04 
 0   136.7027522  -4.3917695e-04 
 0   136.7231865  3.3629371e-04  
 0   136.7436208  -1.4720832e-04 
 0   136.7640553  5.2380510e-05  
 0   136.7844897  3.1058010e-04  
 0   136.8049239  -1.0887057e-04 
 0   136.8253584  -2.7582378e-04 
 0   136.8457928  1.3373344e-05  
 0   136.8662272  3.7903224e-05  
 0   136.8866614  -4.9321774e-05 
 0   136.9070959  -1.7690090e-04 
 0   136.9275303  1.4243351e-04  
 0   136.9479646  4.0563318e-05  
 0   136.9683990  -2.2395464e-04 
 0   136.9888334  4.9453566e-04  
 0   137.0092677  2.0182492e-04  
 0   137.0297021  5.1882239e-06  
 0   137.0501365  1.6675307e-04  
 0   137.0705708  -5.2754574e-05 
 0   137.0910052  2.2661198e-04  
 0   137.1114397  3.8613241e-05  
 0   137.1318739  -2.3371194e-04 
 0   137.1523083  9.6070456e-05  
 0   137.1727427  -3.9244563e-04 
 0   137.1931772  -9.6464482e-06 
 0   137.2136114  -2.0442174e-04 
 0   137.2340458  -1.4029685e-04 
 0   137.2544801  -9.2915805e-05 
 0   137.2749146  -5.4366745e-05 
 0   137.2953489  -1.1982548e-04 
 0   137.3157832  1.4075536e-04  
 0   137.3362177  -1.1800366e-04 
 0   137.3566521  4.3893509e-04  
 0   137.3975207  3.5352231e-04  
 0   137.4179552  1.1700339e-04  
 0   137.4383895  2.3019937e-04  
 0   137.4588238  2.0163892e-04  
 0   137.4792583  4.7704507e-05  
 0   137.4996927  1.6327006e-04  
 0   137.5201269  2.2063094e-05  
 0   137.5405613  -2.1358175e-04 
 0   137.5609958  -6.8856957e-03 
 0   137.5814301  -1.0536177e-02 
 0   137.6018644  -1.1529400e-02 
 0   137.6222989  -1.1174179e-02 
 0   137.6427333  -9.9795489e-03 
 0   137.6631675  -4.2937095e-03 
 0   137.6836019  1.3123066e-05  
 0   137.7040364  2.9997280e-04  
 0   137.7244707  5.0257964e-05  
 0   137.7449050  -7.9968377e-05 
 0   137.7653395  -3.2247346e-05 
 0   137.7857738  1.8261043e-04  
 0   137.8062081  -4.0656474e-04 
 0   137.8266424  1.4528353e-04  
 0   137.8470769  5.5921250e-09  
 0   137.8675113  1.9818860e-04  
 0   137.8879456  8.9757050e-06  
 0   137.9083799  -2.3644308e-04 
 0   137.9288144  1.9347320e-04  
 0   137.9492487  -4.5635505e-05 
 0   137.9696830  9.3325463e-05  
 0   137.9901175  -2.1573764e-04 
 0   138.0105519  1.3252963e-04  
 0   138.0309861  -2.0856653e-04 
 0   138.0514205  -4.1803240e-05 
 0   138.0718550  -2.6515182e-04 
 0   138.0922893  -4.7396382e-04 
 0   138.1127236  1.7382425e-05  
 0   138.1331581  1.5564659e-04  
 0   138.1535924  -3.1382055e-04 
 0   138.1740267  -1.7163024e-04 
 0   138.1944611  1.3304992e-04  
 0   138.2148955  1.2603987e-05  
 0   138.2353299  -9.0623049e-05 
 0   138.2557642  1.7864066e-04  
 0   138.2761987  2.8108139e-04  
 0   138.2966330  6.2926214e-05  
 0   138.3170673  -1.8266967e-04 
 0   138.3375017  4.7770394e-05  
 0   138.3579361  -1.2642247e-04 
 0   138.3783705  1.5587664e-04  
 0   138.3988048  1.3024478e-04  
 0   138.4192392  8.1689206e-05  
 0   138.4396736  2.5240821e-04  
 0   138.4601079  2.5298391e-04  
 0   138.4805422  -5.1446244e-05 
 0   138.5009767  -9.2012975e-05 
 0   138.5214110  -1.0717621e-05 
 0   138.5418453  2.1014181e-04  
 0   138.5622797  -1.9944764e-05 
 0   138.5827141  -1.7246747e-04 
 0   138.6031484  -1.3617807e-04 
 0   138.6235828  -2.5237002e-04 
 0   138.6440172  -1.4265379e-04 
 0   138.6644515  -5.6257799e-05 
 0   138.6848859  -4.0390174e-04 
 0   138.7053202  7.5242322e-05  
 0   138.7257546  1.1231403e-04  
 0   138.7461890  -1.1900440e-04 
 0   138.7666233  1.0900576e-04  
 0   138.7870577  2.7800159e-04  
 0   138.8074921  3.5253688e-04  
 0   138.8279264  -5.0553099e-05 
 0   138.8483607  1.3711181e-04  
 0   138.8687952  7.4560987e-05  
 0   138.8892296  -2.7280158e-04 
 0   138.9096638  -2.2311574e-04 
 0   138.9300983  -6.4530643e-05 
 0   138.9505327  -7.5254567e-05 
 0   138.9709669  1.2023569e-04  
 0   138.9914013  2.1420543e-04  
 0   139.0118358  7.6415912e-05  
 0   139.0322700  -4.1993154e-04 
 0   139.0527044  -1.8634841e-04 
 0   139.0731389  1.3526938e-04  
 0   139.0935731  3.2064254e-06  
 0   139.1140075  -1.3115791e-04 
 0   139.1344418  3.6206300e-05  
 0   139.1548762  8.8917304e-06  
 0   139.1753106  -1.2941672e-04 
 0   139.1957449  1.0293323e-04  
 0   139.2161792  3.2180754e-04  
 0   139.2366137  3.0064856e-04  
 0   139.2570480  4.9076054e-05  
 0   139.2774823  1.4603924e-04  
 0   139.2979168  -1.6823433e-04 
 0   139.3183511  3.3644992e-05  
 0   139.3387855  -1.8304335e-04 
 0   139.3592197  6.1136798e-04  
 0   139.3796542  8.4452695e-06  
 0   139.4000886  -1.9575252e-04 
 0   139.4205228  1.2814593e-04  
 0   139.4409573  2.8009000e-04  
 0   139.4613917  4.3446475e-05  
 0   139.4818259  -2.6951437e-05 
 0   139.5022603  5.0827432e-05  
 0   139.5226947  -7.4701144e-05 
 0   139.5431290  6.0372022e-05  
 0   139.5635634  -6.2334468e-05 
 0   139.5839978  -5.5634933e-05 
 0   139.6044321  -5.7005611e-05 
 0   139.6248665  -2.7094928e-05 
 0   139.6453008  -5.4597149e-05 
 0   139.6657353  -1.8153942e-04 
 0   139.6861695  -1.1007738e-04 
 0   139.7066039  2.4969135e-05  
 0   139.7270383  1.2406810e-05  
 0   139.7474726  8.3610081e-05  
 0   139.7679070  -6.6861603e-06 
 0   139.7883413  -7.7727571e-05 
 0   139.8087757  2.4270059e-05  
 0   139.8292101  -7.8119929e-06 
 0   139.8496444  7.7149962e-05  
 0   139.8700788  -1.5443262e-05 
 0   139.8905131  -4.2043946e-05 
 0   139.9109475  2.4855856e-04  
 0   139.9313819  1.0926592e-04  
 0   139.9518163  2.9828059e-04  
 0   139.9722506  1.0390475e-04  
 0   139.9926849  3.5047365e-04  
 0   140.0131192  1.6168582e-05  
 0   140.0335537  1.1391292e-04  
 0   140.0539880  -3.8146830e-04 
 0   140.0744224  5.2447329e-05  
 0   140.0948567  -1.9375284e-04 
 0   140.1152911  1.0914776e-04  
 0   140.1357255  -1.3409377e-04 
 0   140.1561597  1.2844111e-04  
 0   140.1765942  1.0721239e-04  
 0   140.1970285  -4.6347654e-05 
 0   140.2174628  -2.4609701e-05 
 0   140.2378973  -2.7306497e-04 
 0   140.2583316  -7.3608338e-05 
 0   140.2787659  -1.6663947e-05 
 0   140.2992002  -1.5517806e-04 
 0   140.3196347  2.6964143e-04  
 0   140.3400689  8.3416810e-05  
 0   140.3809377  -5.4090742e-05 
 0   140.4013721  1.5195548e-04  
 0   140.4218064  1.5139088e-04  
 0   140.4422407  -6.3031846e-05 
 0   140.4626752  1.2870533e-04  
 0   140.4831094  -1.8622570e-04 
 0   140.5035438  -6.9797738e-05 
 0   140.5239781  -1.2597744e-04 
 0   140.5444125  1.9164459e-04  
 0   140.5648469  1.0258086e-04  
 0   140.5852812  -1.7991468e-04 
 0   140.6057156  3.6545194e-04  
 0   140.6261499  -2.1878235e-05 
 0   140.6465843  4.8442085e-05  
 0   140.6670186  -9.2998125e-05 
 0   140.6874530  -8.9728252e-05 
 0   140.7078874  -3.2284236e-04 
 0   140.7283216  8.3330749e-05  
 0   140.7487561  -2.7765115e-04 
 0   140.7691904  9.5487194e-05  
 0   140.7896247  1.0475839e-04  
 0   140.8100590  7.8630852e-05  
 0   140.8304935  7.6489479e-05  
 0   140.8509279  1.1593929e-04  
 0   140.8713621  1.3247784e-05  
 0   140.8917965  2.8081695e-04  
 0   140.9122309  -1.9541569e-05 
 0   140.9326652  -3.2031670e-04 
 0   140.9530995  9.6710675e-05  
 0   140.9735340  2.4098501e-04  
 0   140.9939682  1.1410183e-04  
 0   141.0144026  2.4728990e-05  
 0   141.0348369  -6.4626343e-05 
 0   141.0552713  -8.6467167e-05 
 0   141.0757056  1.1159074e-05  
 0   141.0961400  2.4631069e-04  
 0   141.1165744  -1.7351903e-04 
 0   141.1370087  -5.5591636e-03 
 0   141.1574431  -1.0288366e-02 
 0   141.1778773  -1.1636407e-02 
 0   141.1983118  -1.1473935e-02 
 0   141.2187461  -1.0356825e-02 
 0   141.2391804  -5.3879116e-03 
 0   141.2596148  -1.0388131e-04 
 0   141.2800492  -2.8065385e-04 
 0   141.3004834  4.1386322e-04  
 0   141.3209178  -1.7320723e-05 
 0   141.3413522  3.6376186e-05  
 0   141.3617866  -4.1980186e-04 
 0   141.3822208  1.3535356e-04  
 0   141.4026552  -9.3077157e-05 
 0   141.4230896  1.2289011e-04  
 0   141.4435240  4.1073241e-04  
 0   141.4639582  7.0935836e-05  
 0   141.4843927  -6.1537357e-05 
 0   141.5048270  2.1607877e-06  
 0   141.5252613  -2.0428050e-04 
 0   141.5456957  3.0181729e-04  
 0   141.5661300  1.6508260e-05  
 0   141.5865645  1.6068816e-04  
 0   141.6069987  1.4700284e-04  
 0   141.6274332  1.9355364e-05  
 0   141.6478675  -6.3776970e-05 
 0   141.6683018  -9.9788347e-05 
 0   141.6887361  5.3816393e-04  
 0   141.7091706  2.7824870e-05  
 0   141.7296048  1.4759833e-04  
 0   141.7500392  -1.2159527e-04 
 0   141.7704736  3.0945267e-07  
 0   141.7909079  -4.4498207e-05 
 0   141.8113422  1.3231926e-04  
 0   141.8317766  1.9367435e-04  
 0   141.8522109  -1.1968960e-05 
 0   141.8726453  8.6420177e-06  
 0   141.8930796  3.5418267e-05  
 0   141.9135140  1.1622938e-05  
 0   141.9339483  -1.5217092e-06 
 0   141.9543826  -1.6532905e-06 
 0   141.9748169  -3.4333090e-04 
 0   141.9952513  1.9781939e-04  
 0   142.0156857  -4.8312890e-05 
 0   142.0361199  1.2239254e-04  
 0   142.0565543  6.5659355e-05  
 0   142.0769887  1.3073313e-04  
 0   142.0974231  -1.0974221e-04 
 0   142.1178573  -3.6534646e-05 
 0   142.1382918  -7.9385507e-05 
 0   142.1587261  -5.6960580e-05 
 0   142.1791604  2.2108879e-04  
 0   142.1995947  2.4511601e-04  
 0   142.2200292  1.3292208e-04  
 0   142.2404634  -2.2007703e-04 
 0   142.2608978  4.7435744e-05  
 0   142.2813322  -6.9966351e-05 
 0   142.3017665  -1.0440439e-04 
 0   142.3222008  1.6016915e-04  
 0   142.3426351  2.3234714e-04  
 0   142.3630696  2.9988587e-04  
 0   142.3835038  -6.3242871e-05 
 0   142.4039382  7.6309589e-05  
 0   142.4243726  -7.9097103e-05 
 0   142.4448069  3.8087514e-04  
 0   142.4652412  -1.7136596e-04 
 0   142.4856755  -1.6065109e-04 
 0   142.5061099  -2.1201091e-04 
 0   142.5265443  -1.6121061e-05 
 0   142.5469786  9.6817763e-05  
 0   142.5674128  1.4872876e-05  
 0   142.5878473  1.0174469e-04  
 0   142.6082816  -6.2308408e-04 
 0   142.6287159  9.0593945e-05  
 0   142.6491503  4.3127366e-05  
 0   142.6695847  -1.4789667e-04 
 0   142.6900189  8.4225823e-05  
 0   142.7104533  1.4203780e-04  
 0   142.7308877  1.5917768e-04  
 0   142.7513219  -1.8153945e-04 
 0   142.7717563  3.6741509e-05  
 0   142.7921907  -1.9026954e-04 
 0   142.8126250  -1.9463086e-04 
 0   142.8330593  -3.1365453e-05 
 0   142.8534937  1.6264843e-04  
 0   142.8739281  2.3604362e-04  
 0   142.8943624  -1.9943906e-04 
 0   142.9147967  8.4889703e-05  
 0   142.9352311  -2.5187388e-05 
 0   142.9556654  1.0231623e-04  
 0   142.9760997  -7.1228867e-05 
 0   142.9965340  1.2393988e-04  
 0   143.0169684  -1.9224995e-05 
 0   143.0374027  -5.4909073e-05 
 0   143.0578371  -7.3887604e-05 
 0   143.0782714  -1.7623414e-04 
 0   143.0987058  -6.0093062e-05 
 0   143.1191401  1.6940974e-04  
 0   143.1395745  2.4648209e-04  
 0   143.1600088  2.3908624e-04  
 0   143.1804431  -9.3755545e-05 
 0   143.2008774  1.3135244e-04  
 0   143.2213117  9.3584087e-05  
 0   143.2417462  -1.5463156e-04 
 0   143.2621805  3.6541860e-05  
 0   143.2826148  -2.7396313e-06 
 0   143.3030492  6.7307818e-05  
 0   143.3234835  2.8505208e-04  
 0   143.3643521  -1.9362794e-04 
 0   143.3847865  -1.3757447e-05 
 0   143.4052209  -4.9433561e-06 
 0   143.4256551  2.0411254e-04  
 0   143.4460896  -3.5149871e-05 
 0   143.4665239  3.0674684e-04  
 0   143.4869581  4.7296582e-04  
 0   143.5073925  -2.7480224e-04 
 0   143.5278269  -2.7929523e-04 
 0   143.5482613  -1.7715346e-04 
 0   143.5686955  9.7147153e-05  
 0   143.5891299  -9.1026981e-05 
 0   143.6095643  1.9621193e-04  
 0   143.6299985  1.1644977e-04  
 0   143.6504329  1.9985215e-05  
 0   143.6708673  6.5033986e-05  
 0   143.6913015  5.0842198e-05  
 0   143.7117359  -4.0264436e-04 
 0   143.7321702  3.3000630e-04  
 0   143.7526045  -1.1976845e-04 
 0   143.7730389  1.5861608e-05  
 0   143.7934732  -3.6991234e-05 
 0   143.8139076  -5.0720300e-06 
 0   143.8343419  1.6048054e-04  
 0   143.8547762  -1.8090085e-04 
 0   143.8752105  7.6136865e-05  
 0   143.8956449  1.8433041e-04  
 0   143.9160792  -2.4896624e-04 
 0   143.9365135  2.0724251e-04  
 0   143.9569479  -3.2675566e-04 
 0   143.9773823  4.6705285e-05  
 0   143.9978165  2.0632722e-05  
 0   144.0182508  -1.4472532e-04 
 0   144.0386853  1.3934850e-05  
 0   144.0591196  -8.4872525e-05 
 0   144.0795538  -1.9196805e-04 
 0   144.0999883  1.2452774e-05  
 0   144.1204226  1.0230279e-04  
 0   144.1408568  -1.6825768e-04 
 0   144.1612912  1.7698585e-04  
 0   144.1817256  2.7335418e-04  
 0   144.2021598  -1.3874323e-04 
 0   144.2225942  2.1996087e-04  
 0   144.2430286  2.4608671e-05  
 0   144.2634629  -9.8279641e-05 
 0   144.2838972  -8.5185617e-05 
 0   144.3043315  2.0730785e-04  
 0   144.3247659  -9.3689472e-05 
 0   144.3452002  3.9387643e-05  
 0   144.3656345  6.7113106e-05  
 0   144.3860688  -1.7634725e-04 
 0   144.4065032  -1.8606438e-04 
 0   144.4269375  2.9305695e-04  
 0   144.4473718  -2.7829354e-05 
 0   144.4678062  -1.2829830e-04 
 0   144.4882405  4.5174787e-05  
 0   144.5086748  6.5118395e-05  
 0   144.5291091  -1.0832384e-05 
 0   144.5495435  -5.0845891e-05 
 0   144.5699779  -8.9881505e-06 
 0   144.5904121  -1.8596375e-05 
 0   144.6108465  -2.2343815e-04 
 0   144.6312809  1.1145737e-05  
 0   144.6517151  3.2591075e-04  
 0   144.6721494  1.1615585e-04  
 0   144.6925838  1.3241307e-04  
 0   144.7130181  -4.3266672e-03 
 0   144.7334524  -1.0008343e-02 
 0   144.7538868  -1.0990351e-02 
 0   144.7743211  -1.1429451e-02 
 0   144.7947554  -9.9364370e-03 
 0   144.8151897  -6.6472823e-03 
 0   144.8356242  9.8715020e-05  
 0   144.8560584  1.3675669e-04  
 0   144.8764927  -6.6716901e-05 
 0   144.8969271  -4.5180548e-07 
 0   144.9173614  -1.7725889e-04 
 0   144.9377957  1.7838353e-05  
 0   144.9582301  2.6027381e-04  
 0   144.9786645  -1.6737806e-04 
 0   144.9990987  -5.0131475e-05 
 0   145.0195330  2.5681482e-04  
 0   145.0399674  2.7250094e-04  
 0   145.0604017  5.9133992e-05  
 0   145.0808360  -1.2803754e-04 
 0   145.1012704  1.3486612e-06  
 0   145.1217048  -2.0803495e-04 
 0   145.1421390  -9.8591147e-05 
 0   145.1625733  2.9364627e-04  
 0   145.1830076  9.6495532e-05  
 0   145.2034420  4.1878290e-04  
 0   145.2238763  -2.2823528e-04 
 0   145.2443106  -3.5084104e-05 
 0   145.2647450  4.4432603e-04  
 0   145.2851793  -9.4758390e-05 
 0   145.3056136  3.4064634e-04  
 0   145.3260479  -6.7979396e-05 
 0   145.3464823  1.8861007e-04  
 0   145.3669166  2.6323703e-05  
 0   145.3873509  -1.9158299e-04 
 0   145.4077853  1.1588137e-04  
 0   145.4282196  1.4475288e-04  
 0   145.4486538  -2.4153462e-04 
 0   145.4690882  1.5832510e-04  
 0   145.4895226  -5.7473935e-05 
 0   145.5099568  4.6591027e-05  
 0   145.5303911  5.3554918e-06  
 0   145.5508255  -2.7745094e-05 
 0   145.5712599  -3.4303355e-04 
 0   145.5916941  -2.5988408e-04 
 0   145.6121285  2.8514978e-04  
 0   145.6325629  1.5500351e-04  
 0   145.6529971  1.4867759e-04  
 0   145.6734314  -1.0012538e-04 
 0   145.6938657  2.0579835e-05  
 0   145.7143001  -8.7281012e-05 
 0   145.7347344  6.6238368e-05  
 0   145.7551687  1.5659700e-04  
 0   145.7756031  1.6372935e-05  
 0   145.7960374  -1.8937055e-04 
 0   145.8164717  5.9994552e-05  
 0   145.8369059  1.8527542e-04  
 0   145.8573404  -3.4486284e-04 
 0   145.8777747  -4.4351949e-05 
 0   145.8982089  -2.2463923e-04 
 0   145.9186433  3.9245446e-05  
 0   145.9390776  4.2533320e-05  
 0   145.9595119  1.0913051e-04  
 0   145.9799462  5.0729519e-05  
 0   146.0003806  2.3888242e-04  
 0   146.0208149  -1.3991626e-04 
 0   146.0412492  -1.8325381e-04 
 0   146.0616836  6.1886116e-05  
 0   146.0821179  1.2671555e-04  
 0   146.1025521  5.8234536e-06  
 0   146.1229865  -1.4143930e-04 
 0   146.1434209  1.2285332e-04  
 0   146.1638551  3.9611103e-05  
 0   146.1842894  5.6948786e-05  
