\fixlen = T
|set|TIME        |LC_DETREND    |
 0   135.8652107  -2.3056843e-04 
 0   135.8856449  -3.0102365e-05 
 0   135.9060791  7.0751616e-05  
 0   135.9265134  -2.1817040e-04 
 0   135.9469475  -5.8536498e-05 
 0   135.9673818  1.0422340e-04  
 0   135.9878160  9.6518546e-05  
 0   136.0082502  5.8822225e-05  
 0   136.0286845  4.3294440e-05  
 0   136.0491187  -4.5744557e-05 
 0   136.0695529  -1.8841014e-04 
 0   136.0899871  1.8104741e-04  
 0   136.1104214  -1.2628907e-04 
 0   136.1308556  1.1649774e-04  
 0   136.1512898  7.8981771e-05  
 0   136.1717241  -2.2434891e-04 
 0   136.1921583  -1.7298364e-04 
 0   136.2125924  2.5493526e-04  
 0   136.2330267  -4.0232603e-06 
 0   136.2738951  -9.5952727e-04 
 0   136.2943294  6.4712646e-04  
 0   136.3147637  -1.9005443e-05 
 0   136.3351978  -2.8241111e-04 
 0   136.3556320  5.6607876e-04  
 0   136.3760663  -2.6512173e-05 
 0   136.3965005  -6.1887265e-05 
 0   136.4169347  8.4038009e-05  
 0   136.4373689  1.2514368e-04  
 0   136.4578033  -5.5823326e-05 
 0   136.4782374  2.7189884e-05  
 0   136.4986716  -7.8853387e-05 
 0   136.5191058  -1.5971401e-04 
 0   136.5395401  8.3215993e-05  
 0   136.5599743  -3.0649130e-04 
 0   136.5804085  2.8288155e-04  
 0   136.6008428  3.4366059e-04  
 0   136.6212770  1.2748383e-04  
 0   136.6417112  -4.2266113e-04 
 0   136.6621454  1.5050932e-04  
 0   136.6825797  3.6597741e-04  
 0   136.7030139  -2.5397077e-05 
 0   136.7234481  -5.2756975e-05 
 0   136.7438822  -1.2096335e-04 
 0   136.7643165  9.7174934e-06  
 0   136.7847508  1.9292474e-04  
 0   136.8051849  1.5387539e-04  
 0   136.8256192  1.1111604e-04  
 0   136.8460534  -1.5264659e-04 
 0   136.8664877  1.5683477e-04  
 0   136.8869218  -9.3436713e-05 
 0   136.9073561  1.9619698e-04  
 0   136.9277903  -4.5706260e-05 
 0   136.9482245  -9.7059938e-06 
 0   136.9686588  -1.8510141e-04 
 0   136.9890930  -6.3505206e-05 
 0   137.0095271  -8.0217935e-05 
 0   137.0299614  -1.2020220e-04 
 0   137.0503957  -2.5199907e-04 
 0   137.0708298  -2.8886073e-04 
 0   137.0912640  -1.2757105e-04 
 0   137.1116983  1.0911150e-04  
 0   137.1321325  1.7365344e-05  
 0   137.1525667  4.0345214e-05  
 0   137.1730009  1.9108634e-04  
 0   137.1934352  3.6556630e-05  
 0   137.2138694  -4.0148519e-05 
 0   137.2343036  2.6889180e-04  
 0   137.2547377  -1.3687517e-04 
 0   137.2751720  6.9753587e-05  
 0   137.2956062  -1.1937290e-04 
 0   137.3160404  9.5903943e-06  
 0   137.3364747  -2.1698016e-04 
 0   137.3569089  1.1604184e-04  
 0   137.3977772  1.3701207e-04  
 0   137.4182116  2.9350675e-04  
 0   137.4386458  1.2711275e-04  
 0   137.4590799  1.7356862e-04  
 0   137.4795142  -4.7850477e-05 
 0   137.4999484  -1.3944578e-04 
 0   137.5203826  3.6071920e-05  
 0   137.5408168  7.0562979e-05  
 0   137.5612511  -2.6629315e-04 
 0   137.5816852  4.9736143e-05  
 0   137.6021194  -1.6930967e-04 
 0   137.6225538  -1.5662661e-04 
 0   137.6429880  -2.1748994e-04 
 0   137.6634221  -1.9582422e-04 
 0   137.6838563  3.2912344e-06  
 0   137.7042906  -1.0428703e-03 
 0   137.7247247  -7.3600565e-03 
 0   137.7451590  -9.2739910e-03 
 0   137.7655933  -1.0119523e-02 
 0   137.7860274  -1.0449065e-02 
 0   137.8064616  -1.0362717e-02 
 0   137.8268957  -9.8427990e-03 
 0   137.8473301  -9.0136640e-03 
 0   137.8677643  -5.3088595e-03 
 0   137.8881985  -9.9787721e-05 
 0   137.9086326  2.5291611e-05  
 0   137.9290669  1.0253309e-04  
 0   137.9495011  6.8358146e-05  
 0   137.9699353  -6.0559309e-05 
 0   137.9903696  -1.0389195e-04 
 0   138.0108038  1.9697908e-04  
 0   138.0312379  1.0053114e-04  
 0   138.0516721  2.2845271e-04  
 0   138.0721064  1.2427472e-04  
 0   138.0925407  7.4923723e-06  
 0   138.1129748  -7.7188801e-05 
 0   138.1334091  -3.0719108e-05 
 0   138.1538433  -1.5228902e-04 
 0   138.1742774  -2.7928720e-04 
 0   138.1947116  -9.6532342e-05 
 0   138.2151459  -9.0327921e-05 
 0   138.2355802  -1.1602573e-04 
 0   138.2560143  9.4400501e-05  
 0   138.2764486  -2.0189246e-04 
 0   138.2968828  -1.5494031e-04 
 0   138.3173169  6.7277811e-05  
 0   138.3377511  1.7473816e-04  
 0   138.3581854  -2.1535148e-04 
 0   138.3786197  8.8439207e-05  
 0   138.3990538  2.7589174e-05  
 0   138.4194881  -8.2848483e-06 
 0   138.4399223  1.7031014e-04  
 0   138.4603564  2.0313545e-04  
 0   138.4807906  8.8936598e-05  
 0   138.5012249  -1.2952357e-04 
 0   138.5216591  9.5513125e-05  
 0   138.5420933  -1.6980599e-04 
 0   138.5625275  9.9994424e-05  
 0   138.5829617  1.6247584e-04  
 0   138.6033959  9.8322860e-05  
 0   138.6238301  -1.0397094e-05 
 0   138.6442643  -7.4866759e-05 
 0   138.6646985  1.5359947e-04  
 0   138.6851328  -2.6764894e-05 
 0   138.7055669  -2.5918626e-04 
 0   138.7260012  1.0326368e-04  
 0   138.7464354  -5.0816074e-05 
 0   138.7668695  -1.6260761e-04 
 0   138.7873038  5.3397947e-05  
 0   138.8077380  3.4780062e-06  
 0   138.8281721  -3.3422449e-04 
 0   138.8486063  -1.5722751e-04 
 0   138.8690407  -1.5106266e-04 
 0   138.8894749  -2.0883408e-04 
 0   138.9099090  -3.0018413e-04 
 0   138.9303433  1.9942748e-04  
 0   138.9507775  5.8318921e-05  
 0   138.9712116  1.1226525e-04  
 0   138.9916458  -1.1105037e-04 
 0   139.0120801  -3.3391319e-04 
 0   139.0325142  -4.1264066e-06 
 0   139.0529484  -1.6597296e-04 
 0   139.0733828  3.2813536e-05  
 0   139.0938169  3.0342603e-04  
 0   139.1142511  1.1815090e-05  
 0   139.1346853  7.6380420e-05  
 0   139.1551195  3.0138035e-04  
 0   139.1755537  1.6240106e-04  
 0   139.1959879  2.8064966e-05  
 0   139.2164220  9.0382900e-04  
 0   139.2368563  -7.8583296e-05 
 0   139.2572905  -2.7087732e-05 
 0   139.2777246  4.0457558e-04  
 0   139.2981590  -4.2440988e-05 
 0   139.3185932  2.9919707e-04  
 0   139.3390274  2.5652547e-04  
 0   139.3594615  -3.9727165e-05 
 0   139.3798958  2.8647334e-04  
 0   139.4003300  -1.4107961e-05 
 0   139.4207641  -1.7318112e-04 
 0   139.4411984  4.8399521e-05  
 0   139.4616326  -1.2469135e-04 
 0   139.4820667  -3.5137404e-04 
 0   139.5025009  -4.8526665e-05 
 0   139.5229352  2.3298012e-04  
 0   139.5433693  -1.5232226e-04 
 0   139.5638035  1.7582264e-04  
 0   139.5842379  -1.7854492e-05 
 0   139.6046720  1.5495523e-04  
 0   139.6251062  -9.1943029e-06 
 0   139.6455404  1.6197055e-06  
 0   139.6659747  -1.1730131e-04 
 0   139.6864088  -1.7266003e-04 
 0   139.7068430  -1.0867725e-04 
 0   139.7272772  -7.8548932e-05 
 0   139.7477114  3.0639523e-04  
 0   139.7681456  -1.0522877e-04 
 0   139.7885798  1.5233073e-04  
 0   139.8090140  4.1613657e-05  
 0   139.8294482  3.1508178e-05  
 0   139.8498824  4.0959541e-05  
 0   139.8703166  -6.6632856e-05 
 0   139.8907508  4.1705098e-05  
 0   139.9111850  -1.4150615e-05 
 0   139.9316192  1.4356164e-04  
 0   139.9520535  3.3076635e-06  
 0   139.9724876  8.4663734e-05  
 0   139.9929218  -1.7386669e-04 
 0   140.0133559  2.0058220e-05  
 0   140.0337903  -4.4564236e-04 
 0   140.0542245  1.1572898e-04  
 0   140.0746587  -1.1097376e-04 
 0   140.0950929  3.4017780e-06  
 0   140.1155271  -2.7108507e-04 
 0   140.1359613  -8.3301136e-05 
 0   140.1563954  1.3207972e-04  
 0   140.1768297  -1.7616441e-04 
 0   140.1972639  -2.4991942e-04 
 0   140.2176980  8.1185637e-05  
 0   140.2381323  -2.0466118e-06 
 0   140.2585665  1.0358322e-04  
 0   140.2790006  -1.7449207e-04 
 0   140.2994348  1.5973537e-04  
 0   140.3198691  3.2148365e-04  
 0   140.3403032  2.7749690e-04  
 0   140.3811716  9.6150807e-06  
 0   140.4016059  -5.7975080e-06 
 0   140.4220400  -2.9169890e-04 
 0   140.4424742  9.1954222e-05  
 0   140.4629085  -3.1660637e-04 
 0   140.4833426  5.7477613e-05  
 0   140.5037768  1.1194641e-04  
 0   140.5242109  1.6925713e-05  
 0   140.5446452  1.8193753e-04  
 0   140.5650794  8.3836303e-06  
 0   140.5855136  -2.3051002e-04 
 0   140.6059478  -2.6262522e-04 
 0   140.6263820  -1.4421888e-04 
 0   140.6468162  -2.7301348e-05 
 0   140.6672503  -1.0181098e-05 
 0   140.6876846  6.6264125e-05  
 0   140.7081188  1.8760258e-04  
 0   140.7285529  2.7165654e-05  
 0   140.7489872  -1.0733016e-04 
 0   140.7694214  -1.3188901e-04 
 0   140.7898555  -3.1718839e-05 
 0   140.8102897  -8.7747358e-05 
 0   140.8307240  -3.5987544e-04 
 0   140.8511582  1.3908783e-04  
 0   140.8715923  2.3564862e-04  
 0   140.8920265  3.4392979e-06  
 0   140.9124608  -9.6827083e-05 
 0   140.9328949  2.4057776e-04  
 0   140.9533290  7.3797828e-06  
 0   140.9737633  -1.9769966e-04 
 0   140.9941974  -9.9555939e-05 
 0   141.0146316  2.1247055e-04  
 0   141.0350658  -8.5375897e-05 
 0   141.0555000  8.0614715e-05  
 0   141.0759342  1.0591173e-04  
 0   141.0963684  -5.9324768e-05 
 0   141.1168026  -3.1061365e-06 
 0   141.1372368  5.9338243e-05  
 0   141.1576710  1.3870848e-04  
 0   141.1781051  -1.4983094e-04 
 0   141.1985394  1.3788644e-04  
 0   141.2189736  1.0489493e-04  
 0   141.2394077  -3.0817806e-05 
 0   141.2598420  1.3166664e-05  
 0   141.2802762  -1.3352101e-05 
 0   141.3007103  7.5502692e-05  
 0   141.3211445  1.7384562e-04  
 0   141.3415788  2.1503116e-04  
 0   141.3620130  1.4430927e-05  
 0   141.3824471  -5.3879499e-05 
 0   141.4028812  3.2795352e-04  
 0   141.4233155  -1.7509464e-04 
 0   141.4437497  4.4338434e-05  
 0   141.4641838  -1.6580576e-04 
 0   141.4846181  -4.0792962e-05 
 0   141.5050523  2.0403099e-04  
 0   141.5254864  7.3458265e-05  
 0   141.5459206  -1.3970573e-05 
 0   141.5663548  1.2207191e-04  
 0   141.5867891  -1.1955997e-04 
 0   141.6072232  -5.9867027e-05 
 0   141.6276575  -1.2080511e-04 
 0   141.6480917  -1.4515824e-04 
 0   141.6685257  -1.7024920e-05 
 0   141.6889599  -1.1534198e-04 
 0   141.7093942  5.5171065e-05  
 0   141.7298283  -5.7351612e-05 
 0   141.7502625  5.7570265e-05  
 0   141.7706968  2.7525239e-04  
 0   141.7911309  3.7681475e-05  
 0   141.8115651  -1.2821890e-05 
 0   141.8319993  -1.0200723e-05 
 0   141.8524335  -1.9326738e-04 
 0   141.8728677  7.2419149e-05  
 0   141.8933019  -5.7247900e-05 
 0   141.9137361  -1.6779493e-04 
 0   141.9341702  2.7764737e-04  
 0   141.9546044  -6.0575439e-05 
 0   141.9750385  -1.7309446e-04 
 0   141.9954728  1.5605519e-04  
 0   142.0159070  -9.1521251e-05 
 0   142.0363411  1.2800799e-04  
 0   142.0567753  4.5903580e-06  
 0   142.0772096  1.3341670e-04  
 0   142.0976437  -3.0112264e-04 
 0   142.1180778  5.1705474e-06  
 0   142.1385121  -1.1079865e-04 
 0   142.1589463  2.3116526e-04  
 0   142.1793804  1.8174728e-04  
 0   142.1998146  -2.1477099e-05 
 0   142.2202489  -2.6795542e-06 
 0   142.2406830  7.3472511e-05  
 0   142.2611172  -2.5384303e-05 
 0   142.2815514  -5.9076688e-06 
 0   142.3019855  1.9683555e-04  
 0   142.3224197  7.3681331e-05  
 0   142.3428539  1.3994287e-04  
 0   142.3632882  9.2868344e-05  
 0   142.3837223  3.3178541e-05  
 0   142.4041565  6.7734196e-05  
 0   142.4245907  1.5137939e-05  
 0   142.4450248  -1.3156784e-04 
 0   142.4654590  -3.3665030e-05 
 0   142.4858931  7.9106074e-05  
 0   142.5063274  2.7368762e-05  
 0   142.5267616  -5.0511655e-05 
 0   142.5471958  -6.6590961e-05 
 0   142.5676299  1.3168837e-04  
 0   142.5880641  -2.5893250e-05 
 0   142.6084983  5.7452275e-05  
 0   142.6289324  1.9858616e-04  
 0   142.6493667  2.7464330e-04  
 0   142.6698009  -2.4703355e-04 
 0   142.6902350  -1.0401230e-04 
 0   142.7106691  -2.5127913e-04 
 0   142.7311034  -2.9468662e-04 
 0   142.7515375  3.3004875e-05  
 0   142.7719717  -3.5426048e-05 
 0   142.7924060  -1.1264657e-04 
 0   142.8128401  1.3184012e-04  
 0   142.8332742  1.0419209e-05  
 0   142.8537084  1.0527309e-04  
 0   142.8741427  1.1096018e-04  
 0   142.8945768  -1.0443531e-04 
 0   142.9150110  -8.8513407e-05 
 0   142.9354453  -1.1375728e-04 
 0   142.9558793  8.3113468e-05  
 0   142.9763135  8.5565498e-06  
 0   142.9967476  -4.5057590e-04 
 0   143.0171819  -3.7247675e-05 
 0   143.0376161  3.4751781e-04  
 0   143.0580503  2.6835862e-04  
 0   143.0784844  -4.8371345e-05 
 0   143.0989186  4.2973621e-05  
 0   143.1193528  1.0460945e-04  
 0   143.1397870  1.5285825e-04  
 0   143.1602212  -3.8916507e-04 
 0   143.1806553  1.2884593e-04  
 0   143.2010894  -4.1067124e-05 
 0   143.2215236  4.0541372e-06  
 0   143.2419579  1.5089970e-05  
 0   143.2623921  -1.5772418e-04 
 0   143.2828263  2.3922088e-04  
 0   143.3032604  4.1529021e-04  
 0   143.3236946  -3.1166375e-04 
 0   143.3645629  1.2372536e-04  
 0   143.3849972  4.3315766e-05  
 0   143.4054313  -2.8730724e-06 
 0   143.4258654  -7.4672695e-05 
 0   143.4462997  1.6876720e-04  
 0   143.4667339  -6.6282475e-05 
 0   143.4871679  7.8411620e-05  
 0   143.5076021  -4.9611801e-05 
 0   143.5280364  -1.9930674e-04 
 0   143.5484706  -4.5703223e-06 
 0   143.5689047  1.3969032e-04  
 0   143.5893389  -1.6233273e-04 
 0   143.6097731  -2.8313485e-05 
 0   143.6302072  -1.7340151e-04 
 0   143.6506414  -4.3788834e-05 
 0   143.6710757  1.5986728e-04  
 0   143.6915097  4.9785792e-04  
 0   143.7119439  -1.3405930e-04 
 0   143.7323781  -2.8561481e-05 
 0   143.7528123  4.6659068e-05  
 0   143.7732464  -9.1889797e-06 
 0   143.7936806  2.2390131e-04  
 0   143.8141148  2.0749361e-05  
 0   143.8345490  -5.4694956e-05 
 0   143.8549831  -1.0034136e-04 
 0   143.8754172  1.0680456e-04  
 0   143.8958515  -1.3713109e-04 
 0   143.9162857  -1.6190062e-04 
 0   143.9367197  3.7870984e-07  
 0   143.9571540  -1.5333419e-04 
 0   143.9775882  -1.0543098e-04 
 0   143.9980223  2.1910857e-04  
 0   144.0184564  2.2631549e-04  
 0   144.0388907  3.7576451e-06  
 0   144.0593249  8.5822183e-05  
 0   144.0797590  2.7695557e-04  
 0   144.1001932  3.5180929e-04  
 0   144.1206274  1.7429149e-04  
 0   144.1410615  -3.4172988e-06 
 0   144.1614957  8.1594641e-05  
 0   144.1819299  1.4108328e-04  
 0   144.2023640  1.2500446e-04  
 0   144.2227982  -1.1135741e-04 
 0   144.2432325  4.5734105e-05  
 0   144.2636665  1.3990210e-05  
 0   144.2841007  -1.9330354e-04 
 0   144.3045349  -2.9340914e-05 
 0   144.3249691  7.8348174e-05  
 0   144.3454032  -2.3519616e-04 
 0   144.3658374  -2.4570971e-05 
 0   144.3862715  -1.3573479e-04 
 0   144.4067057  -2.8412926e-05 
 0   144.4271399  1.2802971e-04  
 0   144.4475740  -5.5820174e-06 
 0   144.4680083  1.9621207e-04  
 0   144.4884424  -1.1586709e-04 
 0   144.5088765  -1.1044840e-04 
 0   144.5293107  -4.4529519e-05 
 0   144.5497449  -7.7319630e-05 
 0   144.5701791  2.3564830e-04  
 0   144.5906132  1.8212514e-04  
 0   144.6110475  -1.7613769e-04 
 0   144.6314816  8.9345529e-05  
 0   144.6519157  3.8728322e-04  
 0   144.6723499  -2.0933348e-05 
 0   144.6927841  1.9903295e-04  
 0   144.7132182  2.0625559e-04  
 0   144.7336524  8.0540034e-05  
 0   144.7540867  -2.0891569e-04 
 0   144.7745207  -4.7414567e-05 
 0   144.7949549  9.3655777e-05  
 0   144.8153891  7.0430069e-06  
 0   144.8358233  -1.4847300e-04 
 0   144.8562574  1.4201389e-04  
 0   144.8766916  -7.5782373e-05 
 0   144.8971257  -4.5750094e-05 
 0   144.9175599  2.8031081e-05  
 0   144.9379941  1.4836814e-04  
 0   144.9584282  4.3671484e-05  
 0   144.9788625  4.9830105e-06  
 0   144.9992966  3.8863375e-04  
 0   145.0197307  -1.3292681e-04 
 0   145.0401649  -2.2902038e-04 
 0   145.0605991  5.2116469e-05  
 0   145.0810332  -1.1423745e-04 
 0   145.1014674  -5.7624184e-05 
 0   145.1219017  2.3513455e-04  
 0   145.1423357  -1.8870945e-04 
 0   145.1627699  3.3165194e-05  
 0   145.1832040  -1.0386869e-04 
 0   145.2036382  1.0954405e-04  
 0   145.2240724  5.2543077e-05  
 0   145.2445065  -1.9499112e-05 
 0   145.2649407  9.0330730e-05  
 0   145.2853749  -6.6808549e-05 
 0   145.3058091  5.8518628e-05  
 0   145.3262431  -1.1731725e-05 
 0   145.3466774  1.2109181e-04  
 0   145.3671116  -7.4223812e-05 
 0   145.3875456  2.2215672e-05  
 0   145.4079799  -1.6482983e-05 
 0   145.4284141  3.1414327e-06  
 0   145.4488481  -6.2162770e-05 
 0   145.4692823  -9.1606917e-06 
 0   145.4897166  3.6246813e-05  
 0   145.5101506  7.3890683e-06  
 0   145.5305848  -4.4559372e-05 
 0   145.5510189  2.3542549e-05  
 0   145.5714532  1.4005855e-03  
 0   145.5918873  -7.1743439e-04 
 0   145.6123214  -6.5123872e-03 
 0   145.6327557  -9.0743657e-03 
 0   145.6531898  -1.0106042e-02 
 0   145.6736239  -1.0288467e-02 
 0   145.6940580  -1.0170849e-02 
 0   145.7144923  -9.8894192e-03 
 0   145.7349264  -9.2790229e-03 
 0   145.7553606  -6.5137837e-03 
 0   145.7757947  -6.4921787e-04 
 0   145.7962289  -1.8104397e-04 
 0   145.8166631  1.7080773e-04  
 0   145.8370971  -1.6503780e-04 
 0   145.8575314  2.3866726e-04  
 0   145.8779655  9.0650930e-05  
 0   145.8983996  -1.9885589e-05 
 0   145.9188339  -1.2354263e-04 
 0   145.9392680  -1.1285284e-04 
 0   145.9597021  -2.5499650e-04 
 0   145.9801363  -1.8488013e-04 
 0   146.0005705  1.5135226e-04  
 0   146.0210047  1.5418621e-04  
 0   146.0414387  -2.0673710e-04 
 0   146.0618730  -1.8280292e-04 
 0   146.0823072  -6.4852364e-05 
 0   146.1027412  2.6637797e-06  
 0   146.1231754  2.7170064e-04  
 0   146.1436096  -1.0389235e-04 
 0   146.1640437  -7.4698469e-06 
 0   146.1844778  -1.1085609e-04 
