\fixlen = T
|set|TIME        |LC_DETREND    |
 0   132.8201130  1.3354191e-04  
 0   132.8405473  9.2084585e-05  
 0   132.8609814  1.7994589e-05  
 0   132.8814156  -2.0355302e-04 
 0   132.9018499  -5.6755534e-06 
 0   132.9222840  -1.0512191e-05 
 0   132.9427181  -3.3338107e-05 
 0   132.9631523  6.5172076e-06  
 0   132.9835866  2.1415679e-05  
 0   133.0040207  -8.7620174e-05 
 0   133.0244549  -4.1914715e-05 
 0   133.0448891  4.8072507e-05  
 0   133.0653233  -3.5278019e-05 
 0   133.0857575  1.3169067e-04  
 0   133.1061917  5.0168833e-06  
 0   133.1266259  -5.4901913e-05 
 0   133.1470601  -1.2537171e-04 
 0   133.1674943  -9.0277223e-05 
 0   133.1879284  -5.3014531e-04 
 0   133.2083627  -5.7214481e-04 
 0   133.2287968  -6.5713777e-04 
 0   133.2492310  -6.5218937e-04 
 0   133.2696652  -8.9432712e-04 
 0   133.2900994  -8.1692688e-04 
 0   133.3105336  -6.0406426e-04 
 0   133.3309677  -3.3714346e-04 
 0   133.3514020  2.4290253e-04  
 0   133.3718362  -3.6366113e-05 
 0   133.3922704  2.4263116e-05  
 0   133.4127045  -1.4826558e-04 
 0   133.4331387  -4.7829490e-05 
 0   133.4535729  -3.7326728e-05 
 0   133.4740070  8.9354427e-05  
 0   133.4944413  -4.1434614e-06 
 0   133.5148755  -8.4143008e-05 
 0   133.5353096  -4.7277234e-05 
 0   133.5557439  5.2939464e-05  
 0   133.5761781  2.4975076e-05  
 0   133.5966122  -9.0511467e-06 
 0   133.6170463  8.3454972e-05  
 0   133.6374806  1.9085537e-05  
 0   133.6579148  2.9544848e-05  
 0   133.6783489  6.9417576e-05  
 0   133.6987832  -4.2065902e-05 
 0   133.7192174  -9.1101785e-05 
 0   133.7396515  6.4718173e-05  
 0   133.7600857  -4.5408968e-05 
 0   133.7805200  -1.8942150e-05 
 0   133.8009541  5.4184071e-05  
 0   133.8213882  1.6285536e-04  
 0   133.8418224  -8.2451537e-05 
 0   133.8622566  8.9270070e-05  
 0   133.8826908  3.7809834e-05  
 0   133.9031250  7.9201112e-05  
 0   133.9235592  -8.5194697e-05 
 0   133.9439934  -4.3549604e-05 
 0   133.9644276  1.2677432e-05  
 0   133.9848617  -3.6008256e-05 
 0   134.0052959  1.9346695e-05  
 0   134.0257301  1.3164398e-05  
 0   134.0461642  1.2696696e-04  
 0   134.0665985  3.6756974e-05  
 0   134.0870327  -5.9279122e-05 
 0   134.1074668  -1.0593085e-04 
 0   134.1279010  5.1069106e-05  
 0   134.1483353  -3.0102901e-05 
 0   134.1687694  2.1995291e-05  
 0   134.1892035  -6.9534093e-05 
 0   134.2096378  1.0266011e-04  
 0   134.2300720  -9.9965917e-05 
 0   134.2505061  -1.0421494e-04 
 0   134.2709403  -2.4436801e-04 
 0   134.2913746  -2.8485529e-05 
 0   134.3118087  1.0398641e-04  
 0   134.3322428  -5.2612481e-06 
 0   134.3526771  4.5795066e-05  
 0   134.3731112  -5.5903558e-05 
 0   134.4139796  4.9770922e-05  
 0   134.4344138  7.3760953e-06  
 0   134.4548480  3.5086814e-05  
 0   134.4752822  -1.8128026e-06 
 0   134.4957164  8.4661566e-05  
 0   134.5161505  1.6715935e-04  
 0   134.5365847  -9.6992357e-05 
 0   134.5570188  6.1562285e-05  
 0   134.5774531  4.6022149e-05  
 0   134.5978873  3.2887467e-05  
 0   134.6183214  -2.6213238e-05 
 0   134.6387555  -3.3827564e-05 
 0   134.6591898  4.5702560e-05  
 0   134.6796240  -6.8102039e-05 
 0   134.7000582  6.6813074e-05  
 0   134.7204924  1.7394179e-05  
 0   134.7409266  -2.5270760e-05 
 0   134.7613607  -8.7155859e-06 
 0   134.7817949  2.5013380e-05  
 0   134.8022291  -1.7763368e-05 
 0   134.8226633  -1.3041478e-05 
 0   134.8430974  -7.5513504e-05 
 0   134.8635317  -7.5738237e-05 
 0   134.8839659  -9.3187795e-05 
 0   134.9044001  -1.0350574e-05 
 0   134.9248341  -2.9037916e-05 
 0   134.9452684  1.8019479e-06  
 0   134.9657026  -1.0275385e-04 
 0   134.9861367  1.1212427e-04  
 0   135.0065710  -3.4672812e-05 
 0   135.0270052  -3.4288209e-07 
 0   135.0474393  4.3007654e-05  
 0   135.0678734  -3.8188996e-06 
 0   135.0883077  8.7001754e-05  
 0   135.1087418  8.1035265e-05  
 0   135.1291760  8.9701891e-05  
 0   135.1496103  -4.2873698e-06 
 0   135.1700445  -1.2489174e-05 
 0   135.1904786  5.1558025e-05  
 0   135.2109127  -1.5174357e-04 
 0   135.2313470  6.0621609e-05  
 0   135.2517811  -7.6493825e-06 
 0   135.2722153  7.8734127e-05  
 0   135.2926494  1.0419712e-05  
 0   135.3130837  2.6847973e-05  
 0   135.3335178  -4.6203950e-05 
 0   135.3539519  1.7441694e-04  
 0   135.3743862  1.5776808e-04  
 0   135.3948204  -1.1462987e-04 
 0   135.4152546  2.3472843e-05  
 0   135.4356887  4.3382256e-06  
 0   135.4561229  1.0192311e-05  
 0   135.4765571  -5.2503885e-05 
 0   135.4969912  6.8736495e-05  
 0   135.5174255  4.4649434e-05  
 0   135.5378597  -5.9693859e-05 
 0   135.5582938  5.5795346e-05  
 0   135.5787279  -1.1620796e-04 
 0   135.5991622  -1.8728029e-05 
 0   135.6195963  7.0196395e-05  
 0   135.6400305  5.8813235e-05  
 0   135.6604648  7.1646682e-05  
 0   135.6808989  -6.5112908e-05 
 0   135.7013330  -1.8286864e-05 
 0   135.7217672  -8.3723580e-07 
 0   135.7422015  -1.5807327e-05 
 0   135.7626356  -2.1882955e-05 
 0   135.7830698  -2.6647723e-04 
 0   135.8035040  3.6990932e-05  
 0   135.8239381  -1.7487038e-05 
 0   135.8443723  2.1045076e-04  
 0   135.8648065  -5.8456641e-05 
 0   135.8852407  1.5755056e-04  
 0   135.9056748  1.2164535e-04  
 0   135.9261090  1.3569322e-04  
 0   135.9465431  3.8835002e-05  
 0   135.9669774  -8.7061933e-05 
 0   135.9874116  3.3830962e-04  
 0   136.0078457  -2.4205502e-04 
 0   136.0282799  -1.0631818e-05 
 0   136.0487141  8.9559198e-06  
 0   136.0691482  6.9318871e-06  
 0   136.0895824  4.1040090e-05  
 0   136.1100167  4.8374546e-05  
 0   136.1304508  -2.7827400e-05 
 0   136.1508849  7.9429919e-05  
 0   136.1713192  -2.6933349e-05 
 0   136.1917534  1.4922745e-04  
 0   136.2121875  3.7482874e-05  
 0   136.2326216  5.1517200e-05  
 0   136.2530559  3.3284479e-05  
 0   136.2734900  -1.1266737e-04 
 0   136.2939242  -1.6898388e-04 
 0   136.3143585  9.8014061e-05  
 0   136.3347925  -1.3633652e-04 
 0   136.3552267  -4.8835944e-05 
 0   136.3756609  8.8689696e-05  
 0   136.3960951  -5.1700097e-04 
 0   136.4165293  -5.9173943e-04 
 0   136.4369634  -7.0517225e-04 
 0   136.4573977  -7.2711939e-04 
 0   136.4778318  -8.1686652e-04 
 0   136.4982660  -7.9937931e-04 
 0   136.5187002  -6.1855302e-04 
 0   136.5391343  -5.9294415e-04 
 0   136.5595685  -2.9964600e-05 
 0   136.5800027  5.3558371e-05  
 0   136.6004369  -1.7015229e-05 
 0   136.6208711  -1.0976342e-04 
 0   136.6413052  1.4665391e-04  
 0   136.6617394  9.2626855e-05  
 0   136.6821736  -8.6793603e-05 
 0   136.7026078  -1.3395440e-04 
 0   136.7230419  1.4741680e-05  
 0   136.7434760  4.1196065e-05  
 0   136.7639103  -2.3919196e-04 
 0   136.7843445  -8.6239859e-05 
 0   136.8047786  -4.2317111e-05 
 0   136.8252128  4.4533822e-06  
 0   136.8456470  1.0373503e-04  
 0   136.8660812  1.0655382e-05  
 0   136.8865153  1.2535180e-04  
 0   136.9069495  -7.3494657e-06 
 0   136.9273837  2.4458734e-06  
 0   136.9478178  1.3015304e-04  
 0   136.9682521  1.6213140e-05  
 0   136.9886863  -1.8042386e-04 
 0   137.0091203  4.0249077e-05  
 0   137.0295545  -1.1413910e-04 
 0   137.0499888  1.0182520e-04  
 0   137.0704229  -1.9927406e-04 
 0   137.0908570  6.5741602e-05  
 0   137.1112913  1.9946709e-04  
 0   137.1317254  2.8938136e-06  
 0   137.1521596  7.2172525e-06  
 0   137.1725937  -3.6690504e-05 
 0   137.1930280  -6.1640167e-05 
 0   137.2134621  -1.0439879e-04 
 0   137.2338963  1.8826557e-05  
 0   137.2543304  1.0538883e-04  
 0   137.2747646  1.7103773e-04  
 0   137.2951988  1.5073776e-06  
 0   137.3156329  -1.9603535e-04 
 0   137.3360672  -1.5484296e-05 
 0   137.3565013  -1.0326424e-04 
 0   137.3973696  1.1995016e-04  
 0   137.4178039  8.7399407e-05  
 0   137.4382380  1.3737923e-04  
 0   137.4586721  7.1482400e-06  
 0   137.4791064  -2.0298225e-04 
 0   137.4995406  -8.6986856e-06 
 0   137.5199746  7.9326906e-05  
 0   137.5404088  7.2688345e-05  
 0   137.5608431  -5.4989508e-05 
 0   137.5812772  7.9749072e-05  
 0   137.6017113  4.6771147e-05  
 0   137.6221456  4.7754824e-05  
 0   137.6425798  5.2147290e-05  
 0   137.6630139  2.4463300e-06  
 0   137.6834480  -2.2548797e-04 
 0   137.7038823  1.7534707e-05  
 0   137.7243164  1.7439928e-04  
 0   137.7447506  1.5729252e-04  
 0   137.7651848  -2.1677552e-05 
 0   137.7856189  -1.2331794e-04 
 0   137.8060531  -6.4589105e-05 
 0   137.8264871  -2.4526234e-06 
 0   137.8469214  -6.5034190e-05 
 0   137.8673556  -1.9630401e-04 
 0   137.8877898  -8.0250618e-05 
 0   137.9082238  -8.2760096e-05 
 0   137.9286581  -3.1128744e-05 
 0   137.9490923  4.4289987e-05  
 0   137.9695264  -3.0819378e-05 
 0   137.9899606  4.3444552e-06  
 0   138.0103948  2.0443142e-04  
 0   138.0308289  1.2854468e-05  
 0   138.0512631  1.0841135e-04  
 0   138.0716973  4.9769442e-05  
 0   138.0921315  1.6849457e-04  
 0   138.1125656  -2.7022021e-05 
 0   138.1329998  1.0524023e-04  
 0   138.1534340  4.7552194e-06  
 0   138.1738681  1.8932878e-04  
 0   138.1943023  1.1256448e-04  
 0   138.2147365  -6.4942280e-05 
 0   138.2351707  -1.2741127e-04 
 0   138.2556048  -1.4339240e-04 
 0   138.2760391  1.5005779e-04  
 0   138.2964732  -6.3693755e-05 
 0   138.3169073  9.2911512e-05  
 0   138.3373415  -6.9061774e-05 
 0   138.3577757  -9.3239876e-05 
 0   138.3782099  -2.6488366e-05 
 0   138.3986440  -9.7846205e-06 
 0   138.4190783  -1.1995892e-04 
 0   138.4395124  -2.5854986e-05 
 0   138.4599465  -1.4836327e-04 
 0   138.4803807  -2.0308325e-06 
 0   138.5008149  2.1211467e-04  
 0   138.5212490  -1.7421935e-05 
 0   138.5416832  5.1808518e-05  
 0   138.5621174  1.2463835e-04  
 0   138.5825515  1.2531372e-04  
 0   138.6029857  -2.4728059e-05 
 0   138.6234199  1.8542669e-04  
 0   138.6438540  6.9153342e-05  
 0   138.6642882  7.1182047e-05  
 0   138.6847224  -2.3340481e-05 
 0   138.7051564  -7.8492980e-05 
 0   138.7255907  2.7880149e-05  
 0   138.7460249  1.7218647e-04  
 0   138.7664590  -3.0472578e-05 
 0   138.7868932  9.8637960e-05  
 0   138.8073274  -9.7170407e-05 
 0   138.8277615  -1.1291292e-04 
 0   138.8481956  -1.1885151e-05 
 0   138.8686299  -4.0957635e-05 
 0   138.8890641  -2.1038772e-04 
 0   138.9094981  8.8915673e-05  
 0   138.9299324  -2.5420653e-04 
 0   138.9503666  -1.3360087e-04 
 0   138.9708006  -1.4564235e-04 
 0   138.9912348  -2.9588940e-05 
 0   139.0116691  -3.8155787e-05 
 0   139.0321032  2.6036537e-04  
 0   139.0525373  1.3577596e-04  
 0   139.0729716  -3.2063999e-05 
 0   139.0934057  3.8753205e-05  
 0   139.1138398  2.0658487e-04  
 0   139.1342740  -1.0808755e-04 
 0   139.1547082  -5.5227792e-05 
 0   139.1751423  2.0209538e-04  
 0   139.1955765  7.7147988e-06  
 0   139.2160106  3.8211158e-05  
 0   139.2364448  6.5839940e-06  
 0   139.2568790  1.8262745e-04  
 0   139.2773131  9.1792986e-05  
 0   139.2977473  9.9686213e-06  
 0   139.3181815  1.6416720e-06  
 0   139.3386157  -3.2564021e-05 
 0   139.3590497  3.2386510e-05  
 0   139.3794840  3.5847363e-05  
 0   139.3999182  9.1792979e-05  
 0   139.4203522  -8.5795189e-05 
 0   139.4407865  5.6206227e-05  
 0   139.4612207  -2.7733606e-06 
 0   139.4816547  -4.5656663e-05 
 0   139.5020889  1.6817516e-05  
 0   139.5225232  -6.3269930e-05 
 0   139.5429572  1.8009044e-04  
 0   139.5633914  -5.2008596e-05 
 0   139.5838257  9.9357952e-05  
 0   139.6042597  -2.9899430e-04 
 0   139.6246939  -5.8838708e-04 
 0   139.6451281  -8.3254447e-04 
 0   139.6655623  -7.2876026e-04 
 0   139.6859964  -8.0740824e-04 
 0   139.7064306  -7.1184098e-04 
 0   139.7268647  -5.7015213e-04 
 0   139.7472989  -6.8732601e-04 
 0   139.7677331  -4.9434202e-05 
 0   139.7881672  1.3377662e-05  
 0   139.8086014  -6.2035891e-05 
 0   139.8290356  -7.1848204e-05 
 0   139.8494697  1.0465069e-04  
 0   139.8699039  5.9642174e-05  
 0   139.8903381  -1.8036058e-05 
 0   139.9107722  1.2934379e-05  
 0   139.9312064  8.2837614e-05  
 0   139.9516407  -1.1598818e-05 
 0   139.9720747  -7.7180448e-06 
 0   139.9925089  8.8749686e-05  
 0   140.0129429  -1.3340924e-05 
 0   140.0333772  -4.9470542e-05 
 0   140.0538114  -9.2975286e-05 
 0   140.0742455  -4.5841076e-05 
 0   140.0946797  4.7022095e-05  
 0   140.1151139  -2.0702383e-04 
 0   140.1355480  6.5937602e-05  
 0   140.1559821  -1.1910817e-04 
 0   140.1764164  5.1134831e-04  
 0   140.1968505  -6.5751468e-05 
 0   140.2172846  1.4080392e-04  
 0   140.2377189  -2.4867577e-06 
 0   140.2581530  2.3967770e-05  
 0   140.2785871  2.1566506e-04  
 0   140.2990212  -3.9364899e-05 
 0   140.3194555  2.2313092e-04  
 0   140.3398896  1.0955246e-05  
 0   140.3807579  -9.3549774e-05 
 0   140.4011922  -1.5714022e-05 
 0   140.4216262  -2.2968574e-05 
 0   140.4420604  4.3619289e-05  
 0   140.4624946  -3.7033558e-05 
 0   140.4829287  -8.7683598e-05 
 0   140.5033629  -7.5462900e-05 
 0   140.5237969  -2.8079736e-05 
 0   140.5442312  1.2331796e-04  
 0   140.5646654  -3.7192018e-05 
 0   140.5850995  1.2155119e-04  
 0   140.6055337  -4.2110507e-05 
 0   140.6259678  4.5862729e-05  
 0   140.6464020  7.1469156e-05  
 0   140.6668361  -9.3993527e-05 
 0   140.6872703  5.4007960e-06  
 0   140.7077045  1.1588632e-04  
 0   140.7281385  3.0437923e-05  
 0   140.7485728  1.3952941e-04  
 0   140.7690070  5.4210446e-05  
 0   140.7894410  7.3798728e-05  
 0   140.8098752  -2.7183138e-05 
 0   140.8303095  -8.9877249e-05 
 0   140.8507436  1.8859673e-05  
 0   140.8711777  4.4544086e-06  
 0   140.8916118  -1.2431326e-04 
 0   140.9120461  -5.1016301e-05 
 0   140.9324802  3.1429926e-07  
 0   140.9529143  8.7590015e-06  
 0   140.9733486  -1.4207070e-04 
 0   140.9937826  9.0129222e-05  
 0   141.0142168  3.9158371e-05  
 0   141.0346510  1.6761247e-05  
 0   141.0550851  1.1401690e-04  
 0   141.0755193  -2.9318089e-06 
 0   141.0959534  2.6386831e-06  
 0   141.1163876  8.2559884e-05  
 0   141.1368218  9.3931179e-05  
 0   141.1572559  6.2446903e-05  
 0   141.1776900  -1.6633981e-05 
 0   141.1981242  2.5282645e-07  
 0   141.2185584  8.9966867e-05  
 0   141.2389924  7.6343043e-05  
 0   141.2594267  3.5283254e-05  
 0   141.2798609  -1.2376343e-04 
 0   141.3002949  -5.1721527e-05 
 0   141.3207291  -1.0255080e-04 
 0   141.3411633  -5.2074789e-05 
 0   141.3615975  5.1090078e-06  
 0   141.3820316  -2.0777521e-05 
 0   141.4024657  -1.2520420e-04 
 0   141.4229000  4.6921679e-05  
 0   141.4433341  -3.2769207e-05 
 0   141.4637682  -1.6742650e-05 
 0   141.4842024  6.0477079e-05  
 0   141.5046366  4.9868963e-06  
 0   141.5250707  -2.1124755e-05 
 0   141.5455048  7.2673116e-05  
 0   141.5659390  -6.1533843e-05 
 0   141.5863732  -6.5044478e-05 
 0   141.6068073  3.2792163e-05  
 0   141.6272415  8.2659462e-05  
 0   141.6476757  7.2409886e-05  
 0   141.6681098  -4.8703601e-05 
 0   141.6885439  -7.4815252e-05 
 0   141.7089782  -3.1476513e-05 
 0   141.7294122  -6.0289636e-05 
 0   141.7498464  1.2202509e-05  
 0   141.7702806  3.2025000e-05  
 0   141.7907147  -3.4292482e-06 
 0   141.8111489  2.9441280e-05  
 0   141.8315830  -1.0619263e-04 
 0   141.8520172  -9.7531891e-05 
 0   141.8724513  -1.5359459e-05 
 0   141.8928855  2.6533320e-05  
 0   141.9133197  8.6457992e-05  
 0   141.9337538  4.3760410e-05  
 0   141.9541879  3.4009568e-05  
 0   141.9746220  -6.3844027e-06 
 0   141.9950563  -1.8024459e-04 
 0   142.0154904  -5.2147108e-05 
 0   142.0359245  -1.6103601e-04 
 0   142.0563586  8.5926345e-05  
 0   142.0767929  2.2601460e-05  
 0   142.0972270  2.4606360e-04  
 0   142.1176611  5.6287641e-05  
 0   142.1380953  1.8247159e-04  
 0   142.1585295  5.6943078e-05  
 0   142.1789636  -4.1095322e-05 
 0   142.1993977  1.4283262e-04  
 0   142.2198320  -7.1031463e-05 
 0   142.2402660  -1.9020628e-04 
 0   142.2607002  1.2316729e-04  
 0   142.2811344  -1.2784207e-04 
 0   142.3015685  -1.1309392e-04 
 0   142.3220026  1.2459449e-06  
 0   142.3424368  1.9808194e-05  
 0   142.3628710  -6.3034586e-06 
 0   142.3833051  -3.4919416e-05 
 0   142.4037392  -1.0312369e-05 
 0   142.4241735  -4.1409630e-06 
 0   142.4446075  3.0755673e-05  
 0   142.4650417  2.0727926e-05  
 0   142.4854758  -1.8585779e-04 
 0   142.5059100  -7.2502553e-05 
 0   142.5263442  -1.1201231e-04 
 0   142.5467783  4.4200875e-05  
 0   142.5672124  -6.6556961e-05 
 0   142.5876466  1.5356597e-04  
 0   142.6080808  -8.9701152e-06 
 0   142.6285148  -1.4269048e-04 
 0   142.6489491  8.2997751e-05  
 0   142.6693832  -1.0328879e-04 
 0   142.6898173  1.1429502e-04  
 0   142.7102514  3.3253396e-05  
 0   142.7306857  -2.0367341e-04 
 0   142.7511197  4.8354195e-05  
 0   142.7715539  8.6627675e-05  
 0   142.7919881  5.8773079e-05  
 0   142.8124222  -1.4807150e-04 
 0   142.8328563  -5.9505855e-04 
 0   142.8532905  -7.6343957e-04 
 0   142.8737247  -6.5131998e-04 
 0   142.8941588  -6.7866984e-04 
 0   142.9145929  -6.5863709e-04 
 0   142.9350272  -4.5451347e-04 
 0   142.9554612  -8.6063246e-04 
 0   142.9758954  -1.4287290e-04 
 0   142.9963294  2.0202366e-04  
 0   143.0167637  -1.3948507e-04 
 0   143.0371978  8.4271443e-05  
 0   143.0576320  1.4575075e-04  
 0   143.0780661  -5.9446120e-05 
 0   143.0985003  1.2817819e-04  
 0   143.1189344  -2.6703730e-05 
 0   143.1393686  -5.0226612e-05 
 0   143.1598027  -2.2694530e-04 
 0   143.1802369  -9.6991680e-06 
 0   143.2006709  -4.5716366e-05 
 0   143.2211051  -7.7455945e-05 
 0   143.2415393  -2.1556621e-04 
 0   143.2619735  -5.1294504e-05 
 0   143.2824076  9.5701478e-05  
 0   143.3028418  3.1833257e-05  
 0   143.3232759  -2.7825590e-05 
 0   143.3641441  -7.5043805e-05 
 0   143.3845784  -7.2002054e-05 
 0   143.4050125  3.3470591e-05  
 0   143.4254466  1.4457130e-04  
 0   143.4458808  5.1349220e-05  
 0   143.4663150  2.0956339e-05  
 0   143.4867490  -4.0945950e-05 
 0   143.5071832  -1.7758750e-06 
 0   143.5276174  1.5176050e-04  
 0   143.5480516  2.1907482e-04  
 0   143.5684856  1.4219797e-04  
 0   143.5889199  1.1268268e-05  
 0   143.6093540  7.8500350e-05  
 0   143.6297881  1.5799208e-04  
 0   143.6502222  -9.0109597e-06 
 0   143.6706565  2.9220515e-05  
 0   143.6910905  -2.6828568e-06 
 0   143.7115247  -7.5606615e-05 
 0   143.7319588  1.7597075e-04  
 0   143.7523929  1.6553462e-05  
 0   143.7728271  -1.0489771e-04 
 0   143.7932612  -6.1221283e-05 
 0   143.8136954  2.4665673e-05  
 0   143.8341295  5.3406206e-06  
 0   143.8545637  -7.6880300e-05 
 0   143.8749977  -1.1430697e-04 
 0   143.8954320  -1.3054613e-04 
 0   143.9158661  3.4045463e-06  
 0   143.9363002  -6.1654187e-05 
 0   143.9567344  8.0082697e-05  
 0   143.9771686  -8.3168161e-05 
 0   143.9976026  1.0042210e-04  
 0   144.0180367  -8.3827854e-06 
 0   144.0384710  6.8161571e-05  
 0   144.0589051  1.7584689e-05  
 0   144.0793392  1.0414701e-04  
 0   144.0997734  1.0650479e-05  
 0   144.1202076  1.1833495e-04  
 0   144.1406416  4.0145474e-06  
 0   144.1610758  -4.6297810e-05 
 0   144.1815100  -6.0928196e-05 
 0   144.2019440  5.6231362e-05  
 0   144.2223782  -1.9407313e-05 
 0   144.2428124  -7.4315220e-05 
 0   144.2632465  6.9276342e-05  
 0   144.2836806  5.3632899e-05  
 0   144.3041148  -6.1624334e-05 
 0   144.3245489  -1.0118448e-04 
 0   144.3449831  1.2404267e-05  
 0   144.3654172  -1.5283245e-05 
 0   144.3858512  2.5448411e-05  
 0   144.4062855  5.2395186e-05  
 0   144.4267196  2.0993148e-05  
 0   144.4471537  -1.5957224e-04 
 0   144.4675879  1.6766586e-04  
 0   144.4880221  -1.9979386e-06 
 0   144.5084561  1.5628937e-04  
 0   144.5288902  -8.2361599e-05 
 0   144.5493245  4.7086625e-05  
 0   144.5697586  -1.7565294e-04 
 0   144.5901927  -9.9558827e-05 
 0   144.6106269  -6.2298408e-05 
 0   144.6310611  -9.2012022e-05 
 0   144.6514951  7.0446190e-06  
 0   144.6719292  -1.3455838e-05 
 0   144.6923635  1.8726064e-04  
 0   144.7127975  2.5499510e-06  
 0   144.7332317  1.5192154e-04  
 0   144.7536659  3.0791183e-05  
 0   144.7741000  4.6327255e-05  
 0   144.7945341  -6.8482790e-05 
 0   144.8149682  9.2461858e-05  
 0   144.8354025  9.4944699e-05  
 0   144.8558365  9.7869997e-05  
 0   144.8762707  6.2528306e-05  
 0   144.8967048  -2.8848193e-05 
 0   144.9171389  2.4257067e-06  
 0   144.9375731  -1.3453818e-04 
 0   144.9580072  1.3514081e-04  
 0   144.9784415  6.1415674e-05  
 0   144.9988755  9.1134483e-05  
 0   145.0193096  4.2981566e-05  
 0   145.0397438  -2.7704406e-05 
 0   145.0601779  -1.7571283e-05 
 0   145.0806121  -1.4377080e-04 
 0   145.1010462  -1.2879189e-04 
 0   145.1214804  6.0651575e-05  
 0   145.1419145  -1.1696774e-04 
 0   145.1623486  2.9359038e-05  
 0   145.1827827  -1.2463536e-04 
 0   145.2032169  -1.9217701e-05 
 0   145.2236510  1.0700269e-05  
 0   145.2440851  2.5740199e-05  
 0   145.2645193  7.6958240e-05  
 0   145.2849535  -1.0716719e-05 
 0   145.3053876  8.8417437e-05  
 0   145.3258216  2.2316624e-05  
 0   145.3462559  1.8238155e-04  
 0   145.3666900  -3.0131801e-05 
 0   145.3871241  4.1721323e-05  
 0   145.4075583  5.9621183e-05  
 0   145.4279924  -1.1786091e-04 
 0   145.4484265  -3.6514051e-05 
 0   145.4688606  -1.6368463e-04 
 0   145.4892948  -1.4128230e-04 
 0   145.5097289  5.0412382e-05  
 0   145.5301630  7.0211507e-05  
 0   145.5505972  1.1388793e-04  
 0   145.5710314  -2.0718644e-05 
 0   145.5914654  -1.0254820e-04 
 0   145.6118996  1.4722161e-05  
 0   145.6323338  4.3691066e-06  
 0   145.6527678  -6.0353708e-05 
 0   145.6732020  8.4239136e-06  
 0   145.6936360  -3.1757914e-05 
 0   145.7140703  -4.8301848e-05 
 0   145.7345044  -7.4976306e-05 
 0   145.7549385  -6.2612722e-05 
 0   145.7753727  3.0140478e-05  
 0   145.7958068  -5.4615670e-05 
 0   145.8162409  -5.6890999e-06 
 0   145.8366750  -7.6723682e-06 
 0   145.8571092  -8.6828250e-06 
 0   145.8775433  -9.8544479e-05 
 0   145.8979774  -5.6516234e-05 
 0   145.9184116  1.4512615e-05  
 0   145.9388457  9.8612683e-05  
 0   145.9592798  -1.7301488e-04 
 0   145.9797139  -4.1090312e-05 
 0   146.0001482  1.0042146e-04  
 0   146.0205823  -3.5550140e-05 
 0   146.0410163  -4.0975490e-04 
 0   146.0614506  -6.5820501e-04 
 0   146.0818847  -6.3537236e-04 
 0   146.1023187  -6.4527517e-04 
 0   146.1227529  -6.2163471e-04 
 0   146.1431871  -6.8920013e-04 
 0   146.1636211  -5.9242069e-04 
