7.317357999999969387e-01 2.427017899999999936e-04
7.521701000000020620e-01 -1.348778500000000083e-04
7.726044000000071854e-01 -6.405520000000000040e-07
7.930389000000004351e-01 -2.121747800000000055e-04
8.134731000000114953e-01 -2.294527300000000152e-06
8.339074000000166187e-01 -3.169112800000000216e-05
8.543415999999992572e-01 1.907260200000000046e-04
8.747759999999984437e-01 6.596482900000000173e-05
8.952103999999976303e-01 2.289138399999999997e-04
9.156446000000086904e-01 1.184805700000000033e-04
9.360790000000078770e-01 2.473556700000000257e-04
9.565133000000130004e-01 -2.546482700000000108e-04
9.769475999999897020e-01 -5.795341000000000050e-05
9.973818999999948254e-01 2.235489700000000085e-04
1.017816299999994012e+00 -6.873169299999999876e-05
1.038250599999999135e+00 1.319868499999999982e-04
1.058684800000010195e+00 2.015136100000000088e-04
1.079119200000009382e+00 -2.508459999999999900e-04
1.099553600000008569e+00 3.866817899999999805e-04
1.119987799999991207e+00 3.032924400000000130e-05
1.140422099999996330e+00 1.097469199999999992e-05
1.160856499999995517e+00 3.092223399999999983e-05
1.181290700000006577e+00 -2.627217099999999793e-06
1.201725100000005764e+00 -2.610714899999999747e-04
1.222159500000004950e+00 -5.922186399999999776e-05
1.242593700000016010e+00 -6.406829199999999587e-05
1.263027999999992712e+00 -2.074122599999999900e-04
1.283462299999997835e+00 5.074300599999999892e-04
1.303896699999997022e+00 -1.349066299999999888e-04
1.324331000000002145e+00 -8.295516499999999911e-05
1.344765300000007269e+00 2.461907600000000254e-04
1.365199600000012392e+00 -1.477534000000000074e-04
1.385633900000017515e+00 2.359178300000000018e-05
1.406068199999994217e+00 -3.077571199999999826e-04
1.426502499999999340e+00 3.061767500000000023e-04
1.446936899999998527e+00 -4.677241999999999763e-06
1.467371200000003650e+00 -2.308353000000000022e-04
1.487805500000008774e+00 6.849542099999999893e-05
1.508239800000013897e+00 2.142851600000000034e-05
1.528674200000013084e+00 -1.907390700000000095e-04
1.549108399999995722e+00 -3.401591300000000298e-05
1.569542799999994909e+00 -1.301923600000000011e-04
1.589977100000000032e+00 5.909145100000000230e-04
1.610411400000005155e+00 -4.026106799999999892e-05
1.630845700000010279e+00 2.594831700000000007e-05
1.651279899999992917e+00 -2.109416199999999877e-04
1.671714299999992104e+00 -5.194202800000000169e-05
1.692148699999991290e+00 -1.004434700000000062e-04
1.712582999999996414e+00 2.186448500000000078e-04
1.733017300000001537e+00 -3.133578599999999807e-04
1.753451600000006660e+00 -7.737727700000000580e-05
-1.748614099999988181e+00 6.147914100000000451e-04
-1.728179900000005542e+00 2.319723999999999951e-04
-1.707745500000006356e+00 1.598436800000000010e-04
-1.687311100000007169e+00 2.144081099999999918e-04
-1.666876899999996109e+00 1.005702900000000010e-04
-1.646442499999996922e+00 -1.595701800000000044e-04
-1.626008199999991799e+00 7.317656899999999513e-05
-1.605574000000009161e+00 2.652188999999999892e-04
-1.585139700000004037e+00 -3.459311600000000166e-04
-1.564705300000004851e+00 3.162934999999999965e-04
-1.544270900000005664e+00 -9.487001100000000148e-05
-1.523836699999994604e+00 5.795235500000000124e-05
-1.503402299999995417e+00 -5.952624299999999697e-05
-1.482967999999990294e+00 -7.111176799999999816e-05
-1.462533800000007655e+00 -8.350256399999999722e-05
-1.442099500000002532e+00 4.479911099999999948e-05
-1.421665100000003346e+00 -6.570076900000000142e-05
-1.401230899999992285e+00 3.649064099999999803e-05
-1.380796599999987162e+00 -1.642086500000000156e-05
-1.360362199999987975e+00 1.151593299999999957e-04
-1.339927899999982852e+00 1.428357600000000095e-04
-1.319493600000006150e+00 2.600908199999999880e-05
-1.299059300000001027e+00 -1.594219500000000026e-04
-1.278624999999995904e+00 -2.816341499999999978e-05
-1.258190699999990780e+00 5.579042000000000175e-05
-1.237756399999985657e+00 -6.125801899999999385e-05
-1.217322200000003019e+00 -2.524107399999999746e-04
-1.196887800000003832e+00 -1.663733299999999970e-04
-1.176453400000004645e+00 -1.691399799999999953e-04
-1.156019199999993585e+00 4.548445600000000096e-05
-1.135584799999994399e+00 -1.465901600000000019e-04
-1.115150499999989275e+00 1.384222000000000111e-04
-1.094716300000006637e+00 -2.311605900000000032e-04
-1.074282000000001513e+00 1.248396699999999946e-04
-1.053847600000002327e+00 2.194168300000000051e-05
-1.033413299999997204e+00 -2.422592400000000024e-04
-1.012979099999986143e+00 -1.093719300000000044e-04
-9.925446999999869568e-01 1.890995400000000106e-05
-9.721104000000102552e-01 -5.921038599999999983e-05
-9.516761000000051318e-01 7.556042000000000390e-05
-9.312418000000000085e-01 -1.449686499999999897e-04
-9.108074000000008219e-01 -3.697031400000000173e-04
-8.903731999999897617e-01 2.714707399999999852e-05
-8.699388999999846384e-01 5.949756500000000198e-05
-8.495044999999854518e-01 3.106391199999999865e-04
-8.290703000000028133e-01 -1.447136300000000119e-04
-7.882016999999925666e-01 -4.586449599999999809e-04
-7.677673999999874432e-01 -2.519245900000000233e-04
-7.473331000000107416e-01 2.384858800000000118e-04
-7.268988000000056182e-01 9.730086500000000645e-05
-7.064644000000064317e-01 3.709657700000000114e-06
-6.860301000000013083e-01 2.201124300000000124e-05
-6.655957999999961849e-01 3.166030200000000193e-04
-6.451615999999851248e-01 3.365937400000000189e-04
-6.247271999999859382e-01 1.152828300000000023e-04
-6.042929000000092365e-01 3.470593700000000246e-04
-5.838586999999981764e-01 2.028364100000000091e-04
-5.634243999999930530e-01 1.660063699999999947e-04
-5.429899999999938665e-01 -1.913240000000000134e-04
-5.225556999999887431e-01 3.704257299999999748e-04
-5.021213999999836197e-01 2.528808300000000221e-04
-4.816871000000069181e-01 2.126293099999999946e-04
-4.612528000000017947e-01 2.657475299999999984e-05
-4.408185999999907345e-01 -4.728693600000000136e-05
-4.203842999999856112e-01 -4.776483400000000015e-04
-3.999498999999864246e-01 -8.829286300000000176e-06
-3.795156000000097229e-01 8.479036499999999808e-05
-3.590813999999986628e-01 1.925044800000000052e-04
-3.386469999999994762e-01 -8.888058099999999876e-05
-3.182126999999943529e-01 -1.837738800000000112e-04
-2.977783999999892295e-01 9.022168500000000285e-05
-2.773442000000065910e-01 2.848132299999999741e-04
-2.569098000000074045e-01 -3.046881200000000158e-04
-2.364754000000082179e-01 1.048894799999999978e-04
-2.160411999999971577e-01 4.409629899999999852e-04
-1.956067999999979712e-01 2.361397899999999979e-04
-1.751724999999928478e-01 -7.478696399999999549e-05
-1.547383000000102093e-01 1.140731500000000007e-04
-1.343040000000050860e-01 9.793129000000000135e-05
-1.138696000000058994e-01 -8.501315499999999802e-05
-9.343539999999483925e-02 1.221310500000000036e-04
-7.300109999998971588e-02 5.675166400000000403e-06
-5.256669999999052934e-02 -2.839442800000000020e-03
-3.213239999998540597e-02 -8.025828699999999413e-03
-1.169820000000276750e-02 -8.918687700000000468e-03
8.736100000002355870e-03 -9.474758099999999392e-03
2.917050000000154242e-02 -8.873851000000000308e-03
4.960470000001260260e-02 -7.445361900000000040e-03
7.003899999998930426e-02 -1.668446799999999917e-03
9.047320000000036444e-02 -1.637695099999999918e-04
1.109075999999995510e-01 3.165189399999999921e-04
1.313419000000046744e-01 -1.561826400000000073e-04
1.517761000000157345e-01 3.060029499999999871e-05
1.722105000000149211e-01 2.558119000000000096e-05
1.926447999999916227e-01 2.375536099999999958e-04
2.130790999999967461e-01 -4.038655299999999930e-04
2.335133000000078063e-01 -2.602020999999999935e-04
2.539477000000069928e-01 3.425391300000000307e-05
2.743820000000121162e-01 -4.898909899999999884e-05
2.948161999999947547e-01 -6.213822100000000498e-05
3.152505999999939412e-01 2.445026199999999735e-04
3.356848999999990646e-01 1.241452600000000027e-04
3.561191000000101248e-01 -3.261118799999999755e-04
3.765534000000152481e-01 -9.578470800000000659e-05
3.969878000000144347e-01 -2.301567100000000057e-04
4.174219999999970732e-01 -1.640368000000000013e-04
4.378563000000021965e-01 -1.505209800000000030e-04
4.582907000000013831e-01 -2.935075900000000079e-04
4.787250000000065064e-01 -9.320450000000000523e-05
4.991591999999891449e-01 1.262933899999999919e-04
5.195934000000002051e-01 -2.900763899999999991e-05
5.400277999999993916e-01 -5.211561800000000217e-05
5.604620000000104518e-01 -9.342814900000000157e-05
5.808963000000155752e-01 1.415213899999999959e-05
6.013307000000147617e-01 2.799251199999999956e-04
6.217648999999974002e-01 -9.609656999999999531e-05
6.421992000000025236e-01 -1.670278700000000051e-04
6.626335000000076469e-01 -7.586649700000000127e-05
6.830678000000127703e-01 -9.040822599999999724e-05
7.035020999999894720e-01 1.733408999999999991e-04
7.239363999999945953e-01 -7.540661300000000634e-05
7.443706000000056555e-01 -1.244620100000000027e-04
7.648050000000048421e-01 -4.592412699999999677e-05
7.852393000000099654e-01 -3.278991099999999933e-05
8.056734999999926039e-01 1.493369499999999933e-04
8.261078999999917905e-01 2.764328699999999868e-06
8.465421999999969138e-01 4.639774600000000251e-04
8.669764000000079740e-01 -9.579794300000000411e-05
8.874107000000130974e-01 -1.789855000000000027e-04
9.078451000000122839e-01 -1.479794700000000064e-04
9.282794000000174073e-01 3.131959599999999984e-05
9.487135000000059826e-01 -9.408110799999999804e-05
9.691479000000051691e-01 2.240979499999999980e-05
9.895822000000102925e-01 6.514880200000000088e-04
1.010016399999992931e+00 -2.735137200000000183e-04
1.030450699999998054e+00 7.958484900000000351e-04
1.050885099999997241e+00 1.005340299999999987e-04
1.071319300000008301e+00 2.740524699999999833e-05
1.091753600000013424e+00 1.507101100000000030e-05
1.112188000000012611e+00 1.389301499999999966e-04
1.132622199999995249e+00 -1.511009099999999993e-06
1.153056500000000373e+00 2.962364500000000053e-04
1.173490800000005496e+00 -7.090999900000000101e-05
1.193925100000010620e+00 5.168240199999999578e-04
1.214359400000015743e+00 3.685652899999999855e-04
1.234793599999998381e+00 -2.587902700000000128e-04
1.255227999999997568e+00 -2.167608000000000067e-04
1.275662200000008628e+00 1.279595200000000084e-04
1.296096500000013751e+00 9.778142700000000593e-05
1.316530799999990453e+00 -4.099869300000000357e-06
1.336965099999995576e+00 -2.591830599999999925e-04
1.357399400000000700e+00 -2.352749699999999976e-04
1.377833700000005823e+00 3.818194700000000037e-04
1.398268000000010947e+00 3.726195099999999997e-04
1.418702300000016070e+00 1.008194500000000025e-04
1.439136499999998708e+00 2.439085900000000106e-04
1.459570800000003832e+00 -3.839976899999999972e-05
1.480005100000008955e+00 1.178807199999999992e-04
1.500439400000014079e+00 2.382575899999999931e-04
1.520873699999990780e+00 -2.857595700000000122e-04
1.541307900000001840e+00 6.458961299999999928e-04
1.561742300000001027e+00 7.887135899999999961e-05
1.582176600000006150e+00 -2.114619299999999976e-04
1.602610800000017210e+00 3.192679699999999996e-06
1.623045099999993912e+00 -6.915227999999999718e-05
1.643479399999999035e+00 2.329927499999999928e-04
1.663913700000004159e+00 2.284385699999999964e-04
1.684347900000015219e+00 3.159788599999999951e-04
1.704782300000014406e+00 3.099165900000000061e-04
1.725216599999991107e+00 3.945488699999999838e-04
1.745650800000002167e+00 -2.321493999999999969e-05
-1.756414799999998611e+00 9.220884399999999749e-05
-1.735980599999987550e+00 -2.106774100000000040e-05
-1.715546400000004912e+00 3.904897299999999778e-05
-1.695112099999999788e+00 2.212598199999999933e-04
-1.674677700000000602e+00 -9.562538599999999593e-05
-1.654243499999989542e+00 -1.549185700000000091e-04
-1.633809199999984418e+00 -3.118989999999999846e-06
-1.613374799999985232e+00 -7.231979500000000475e-05
-1.592940600000002593e+00 4.017669399999999999e-04
-1.572506399999991533e+00 2.388599100000000073e-04
-1.552072099999986410e+00 -1.043481000000000047e-04
-1.531637699999987223e+00 -1.957639200000000127e-04
-1.511203500000004585e+00 -4.748730899999999979e-05
-1.490769199999999461e+00 1.113853500000000024e-04
-1.470334999999988401e+00 -2.096381799999999865e-04
-1.449900699999983278e+00 7.142504199999999621e-05
-1.429466400000006576e+00 4.428939799999999767e-05
-1.409032199999995516e+00 -1.302476300000000051e-04
-1.388597799999996329e+00 9.200537900000000096e-05
-1.368163499999991206e+00 1.775938799999999857e-05
-1.327295099999997507e+00 1.140525799999999982e-04
-1.306860699999998321e+00 -1.350350399999999966e-05
-1.286426399999993198e+00 2.884300199999999758e-04
-1.265992200000010559e+00 4.315624500000000171e-04
-1.245557799999982951e+00 3.138954299999999783e-04
-1.225123500000006249e+00 1.878249999999999983e-04
-1.204689399999989252e+00 3.265468399999999914e-04
-1.184255099999984129e+00 2.476685900000000153e-04
-1.163820699999984942e+00 1.901864900000000053e-04
-1.143386500000002304e+00 1.255010299999999919e-04
-1.122952199999997180e+00 -6.618590900000000403e-05
-1.102517799999997994e+00 1.975165100000000060e-04
-1.082083599999986934e+00 1.926197399999999909e-04
-1.061649400000004295e+00 2.952204900000000029e-05
-1.041215099999999172e+00 2.674146399999999886e-04
-1.020780699999999985e+00 2.941071600000000059e-04
-1.000346499999988925e+00 4.080949299999999834e-04
-9.799123000000062866e-01 6.233777999999999932e-04
-9.594779000000071001e-01 2.376668000000000129e-04
-9.390436999999960399e-01 3.317449000000000092e-04
-9.186093999999909165e-01 3.594207800000000252e-04
-8.981752000000082781e-01 4.035931200000000049e-04
-8.777409000000031547e-01 -3.724248400000000018e-04
-8.573065999999980313e-01 6.293259200000000334e-04
-8.368722999999929080e-01 -9.829927899999999841e-05
-8.164381000000102695e-01 2.689550499999999924e-04
-7.960036999999826612e-01 3.222111599999999930e-04
-7.755695000000000228e-01 6.064604400000000485e-04
-7.551352999999889626e-01 3.352013300000000143e-05
-7.347008999999897760e-01 5.031602299999999488e-04
-7.142665999999846527e-01 -4.658669100000000109e-05
-6.938324000000020142e-01 -2.964564399999999991e-05
-6.733981999999909540e-01 7.159099900000000347e-05
-6.529637999999917675e-01 1.661246900000000048e-04
-6.325294999999866441e-01 3.019547099999999847e-04
-6.120953000000040056e-01 5.090805899999999986e-04
-5.916609999999988823e-01 2.201441399999999878e-05
-5.712266999999937589e-01 4.175313199999999792e-04
-5.507924999999826987e-01 4.193515100000000124e-04
-5.303582000000059971e-01 4.161688300000000078e-04
-5.099238000000068105e-01 2.409859599999999969e-04
-4.894895999999957503e-01 2.006980399999999979e-04
-4.690553999999846901e-01 4.295029799999999960e-04
-4.486209999999855036e-01 2.221119600000000011e-04
-4.281867000000088019e-01 2.634141699999999805e-04
-4.077525999999918049e-01 6.266085000000000231e-04
-3.873182999999866816e-01 2.311119499999999887e-04
-3.668838999999874950e-01 -5.398910800000000310e-05
-3.464496000000107934e-01 2.892971399999999743e-04
-3.260154999999937964e-01 2.325869700000000124e-04
-3.055810999999946098e-01 -1.063214799999999936e-04
-2.851467999999894865e-01 1.821574399999999878e-04
-2.647126000000068480e-01 -1.751561100000000092e-04
-2.442783999999957878e-01 2.793148499999999809e-04
-2.238439999999966012e-01 -1.337031600000000015e-04
-2.034097999999855411e-01 3.008628299999999839e-04
-1.829755000000088394e-01 -2.962147399999999977e-06
-1.625412999999977792e-01 5.709964299999999550e-04
-1.421069999999926559e-01 3.366998500000000015e-05
-1.216726999999875325e-01 -1.687643099999999936e-04
-1.012384000000108308e-01 3.269249600000000155e-05
-8.080419999999977065e-02 6.654943000000000566e-05
-6.036989999999464729e-02 -6.018850300000000170e-04
-3.993559999998952392e-02 -6.399840999999999863e-03
-1.950150000000094863e-02 -8.909251499999999713e-03
9.328999999982379165e-04 -9.241098499999999411e-03
2.136720000000336128e-02 -9.239253600000000427e-03
4.180140000001442147e-02 -8.424423599999999665e-03
6.223569999999112312e-02 -3.893654299999999967e-03
8.266999999999624649e-02 2.568180800000000258e-04
1.031042000000073067e-01 1.337557599999999948e-04
1.235385000000124300e-01 -6.760763800000000364e-05
1.439728000000175534e-01 1.022208199999999969e-04
1.644070999999942551e-01 -2.863441799999999937e-04
1.848413000000053152e-01 2.075746199999999909e-04
2.052756000000104386e-01 1.278002499999999933e-04
2.257099000000155620e-01 -2.066723100000000108e-04
2.461440999999982004e-01 -2.631514499999999790e-04
2.665783000000092606e-01 4.236151299999999978e-05
2.870127000000084472e-01 3.124728999999999810e-04
3.074468999999910857e-01 -2.145052899999999867e-04
3.278811999999962090e-01 3.802665299999999941e-06
3.483155000000013324e-01 -4.686805799999999782e-04
3.687497000000123926e-01 4.441856100000000191e-05
3.891840000000175159e-01 -2.254719900000000117e-04
4.096182000000001544e-01 3.592703400000000314e-05
4.300525000000052778e-01 2.162253200000000062e-04
4.504868000000104011e-01 -1.170702500000000062e-04
4.709209999999930396e-01 3.442454199999999700e-05
4.913552000000040998e-01 2.083170399999999939e-04
5.117896000000032863e-01 4.932058499999999969e-04
5.322238000000143465e-01 2.720461500000000143e-05
5.526579999999969850e-01 2.794519799999999922e-06
5.730923999999961715e-01 7.482100499999999600e-06
5.935266000000072317e-01 2.186645700000000049e-04
6.139609000000123551e-01 -6.014703500000000104e-05
6.343950999999949936e-01 8.403287199999999642e-05
6.548294999999941801e-01 -1.557829399999999915e-04
6.752637000000052403e-01 -1.995036000000000053e-04
6.956979000000163005e-01 -6.962875300000000470e-05
7.161323000000154870e-01 7.454414999999999338e-05
7.365664999999981255e-01 5.982093900000000049e-04
7.570007000000091857e-01 2.585865400000000045e-04
7.774348999999918242e-01 1.707580700000000122e-04
7.978692999999910107e-01 4.037228899999999892e-04
8.183035000000020709e-01 4.617888799999999845e-04
8.387377000000131311e-01 -8.283720700000000623e-05
8.591721000000123176e-01 3.424198100000000185e-04
8.796062999999949561e-01 2.952827200000000059e-04
9.000405000000060163e-01 2.612439300000000031e-04
9.204748000000111396e-01 9.520568700000000000e-05
9.409092000000103262e-01 2.686605999999999803e-04
9.613432999999989015e-01 1.142085100000000034e-05
9.817776000000040248e-01 4.185691700000000086e-04
1.002211900000009148e+00 5.492821899999999899e-05
1.022646099999991787e+00 1.223790799999999938e-04
1.043080399999996910e+00 1.612289800000000096e-04
1.063514700000002033e+00 3.525751199999999997e-04
1.083948900000013094e+00 2.419246999999999912e-04
1.104383199999989795e+00 4.357435299999999883e-05
1.124817400000000855e+00 7.751903499999999666e-05
1.145251700000005979e+00 -4.022294599999999922e-04
1.165686000000011102e+00 -3.299260100000000264e-05
1.186120199999993741e+00 9.874677199999999796e-05
1.206554499999998864e+00 -1.921083900000000115e-04
1.226988899999998051e+00 -3.315671299999999738e-04
1.247423000000015048e+00 -4.834427300000000177e-06
1.267857299999991749e+00 -4.662903999999999834e-04
1.288291400000008746e+00 5.733692900000000257e-05
1.308725800000007933e+00 3.058674900000000248e-04
1.329160100000013056e+00 -4.086877999999999735e-04
1.349594299999995695e+00 -2.701576199999999981e-04
1.370028600000000818e+00 -3.820245300000000102e-04
1.390462800000011878e+00 -2.931956600000000198e-04
1.410897100000017002e+00 -4.197031399999999858e-05
1.431331299999999640e+00 -2.007394799999999966e-04
1.451765600000004763e+00 -8.481394600000000377e-05
1.472199900000009887e+00 9.070971999999999792e-05
1.492633999999998462e+00 1.493644499999999960e-05
1.513068399999997649e+00 -3.456332200000000179e-04
1.533502700000002772e+00 -2.039117000000000013e-04
1.553936799999991347e+00 -3.541864000000000145e-04
1.574371099999996471e+00 -5.816897099999999890e-05
1.594805400000001594e+00 -1.600460699999999969e-04
1.615239600000012654e+00 -6.902698799999999540e-05
1.656108100000000416e+00 -1.177874500000000067e-04
1.676542499999999603e+00 3.919228000000000078e-04
1.696976600000016600e+00 -5.665250899999999803e-05
1.717410899999993301e+00 -2.189330099999999999e-04
1.737845299999992488e+00 -1.979170599999999865e-04
1.758279400000009485e+00 -2.180010899999999948e-04
-1.743786299999985356e+00 -1.030878600000000034e-04
-1.723352199999996781e+00 1.419227199999999970e-04
-1.702917799999997595e+00 -6.026018700000000059e-05
-1.682483599999986534e+00 -2.624737300000000163e-05
-1.662049300000009833e+00 -1.429326900000000005e-04
-1.641615000000004709e+00 -2.822580900000000049e-06
-1.621180799999993649e+00 2.388885199999999962e-05
-1.600746499999988526e+00 3.829945599999999843e-04
-1.580312399999999950e+00 -1.695857200000000064e-04
-1.559878000000000764e+00 1.827192599999999877e-04
-1.539443799999989704e+00 1.182304400000000016e-04
-1.519009600000007065e+00 -2.907532900000000197e-04
-1.498575300000001942e+00 9.655002899999999479e-05
-1.478140999999996819e+00 5.565979499999999824e-05
-1.457706799999985758e+00 3.584638199999999760e-04
-1.437272600000003120e+00 6.337703199999999396e-05
-1.416838200000003933e+00 3.183813000000000073e-04
-1.396403999999992873e+00 4.474872800000000129e-04
-1.375969800000010235e+00 1.764993900000000056e-04
-1.355535599999999175e+00 1.342077000000000059e-04
-1.335101199999999988e+00 3.292120800000000107e-04
-1.314667099999982991e+00 -1.764726199999999896e-04
-1.294232800000006289e+00 3.313265300000000019e-04
-1.273798500000001166e+00 1.736360999999999959e-04
-1.253364299999990106e+00 -9.445266900000000646e-05
-1.232930100000007467e+00 -1.873442699999999924e-04
-1.212495800000002344e+00 8.095838000000000600e-05
-1.192061599999991284e+00 -2.820290100000000071e-04
-1.171627299999986160e+00 -1.358244500000000104e-04
-1.151193000000009459e+00 -2.140163299999999879e-04
-1.130758799999998399e+00 2.660830199999999948e-04
-1.110324499999993275e+00 -3.890513499999999694e-05
-1.089890300000010637e+00 1.357991999999999923e-04
-1.069456099999999577e+00 -2.549874199999999785e-04
-1.049021799999994453e+00 5.011511900000000267e-05
-1.028587499999989330e+00 1.527210000000000037e-04
-1.008153400000000754e+00 5.736219999999999774e-04
-9.877190000000015679e-01 1.523365599999999982e-04
-9.672847999999905078e-01 -2.476490000000000137e-04
-9.468506000000078693e-01 4.047490399999999862e-04
-9.264163999999968091e-01 1.098622900000000062e-04
-9.059819999999976226e-01 3.564673000000000082e-04
-8.855477999999865624e-01 2.482084500000000020e-06
-8.651136000000039239e-01 2.361879300000000045e-04
-8.446793999999928637e-01 4.695941199999999986e-04
-8.242449999999936772e-01 3.494062699999999732e-04
-8.038107999999826170e-01 1.616199000000000075e-04
-7.833765999999999785e-01 -1.035648300000000037e-04
-7.629422999999948551e-01 -4.985416999999999908e-05
-7.425079999999897318e-01 -2.500390400000000258e-04
-7.220739000000011565e-01 -1.545280800000000006e-04
-7.016395999999960331e-01 2.382393400000000039e-06
-6.812053999999849729e-01 1.251939399999999901e-04
-6.607709999999857864e-01 -3.088956100000000320e-05
-6.403368999999972111e-01 -1.221735099999999923e-04
-6.199025999999920877e-01 -4.375955499999999713e-05
-5.994682999999869644e-01 -3.892383000000000236e-04
-5.790341999999983891e-01 -1.187261199999999962e-04
-5.585998999999932657e-01 1.377869300000000093e-04
-5.381655999999881423e-01 -2.992884000000000126e-04
-5.177314000000055039e-01 3.152486900000000224e-05
-4.972971999999944437e-01 1.047429100000000037e-04
-4.768627999999952571e-01 1.306624499999999944e-04
-4.564287000000066818e-01 1.088835100000000027e-04
-4.359944000000015585e-01 1.756039399999999903e-04
-4.155601999999904983e-01 -6.296997900000000448e-05
-3.951258999999853749e-01 -1.275458199999999890e-04
-3.746917000000027365e-01 2.288725200000000094e-04
-3.542574999999916763e-01 2.209975199999999942e-04
-3.338230999999924897e-01 7.012565000000000172e-05
-3.133890000000039144e-01 1.922504000000000118e-04
-2.929546999999987911e-01 3.808044100000000101e-05
-2.725206000000102158e-01 2.184061599999999933e-04
-2.520861999999826075e-01 4.783840600000000237e-05
-2.316519999999999690e-01 8.746833199999999825e-05
-2.112177999999889089e-01 1.644986899999999902e-04
-1.907836000000062704e-01 2.762295499999999852e-04
-1.703493000000011470e-01 -5.263156000000000334e-05
-1.499149999999960237e-01 3.042975699999999760e-04
-1.294809000000074484e-01 2.903337000000000083e-04
-1.090465000000082618e-01 3.317700500000000203e-04
-8.861229999999720164e-02 1.768106699999999888e-04
-6.817809999998614146e-02 -5.346386999999999537e-04
-4.774390000000350298e-02 -4.806230800000000150e-03
-2.730959999999837962e-02 -8.655828399999999229e-03
-6.875399999987319433e-03 -8.819283000000000677e-03
1.355879999999531904e-02 -8.976736100000000385e-03
3.399319999999450559e-02 -9.061789100000000249e-03
5.442730000001150259e-02 -6.717878899999999917e-03
7.486160000001662596e-02 -5.896277699999999703e-04
9.529579999999926443e-02 -6.258655800000000665e-05
1.157301000000043878e-01 1.096315899999999984e-05
1.361643000000154480e-01 -1.196825100000000055e-04
1.565984999999980865e-01 -3.585250500000000174e-04
1.770328999999972730e-01 -1.214737000000000022e-04
1.974670000000142700e-01 2.928047799999999840e-05
2.179011999999969085e-01 3.213846099999999729e-05
2.383354000000079687e-01 -1.630124800000000036e-05
2.587697000000130920e-01 8.755814600000000369e-05
2.792039999999897937e-01 4.346152399999999747e-04
2.996382000000008539e-01 -2.492098099999999808e-04
3.200722999999894292e-01 6.735088400000000214e-05
3.405067000000170374e-01 -1.328786499999999886e-04
3.609408999999996759e-01 1.783853699999999925e-04
3.813750000000166729e-01 8.455741799999999368e-05
4.018094000000158594e-01 3.825249400000000103e-04
4.222435999999984979e-01 1.616023500000000131e-04
4.426778000000095581e-01 1.444782400000000115e-04
4.631119999999921966e-01 -2.164179599999999909e-05
4.835462999999973199e-01 -9.362900499999999448e-06
5.039805000000083801e-01 4.391711300000000230e-05
5.244146999999910186e-01 7.829921400000000239e-05
5.448490999999902051e-01 -1.620125399999999903e-04
5.652832000000072021e-01 -1.193269299999999997e-04
5.857173999999898406e-01 -2.378369199999999875e-04
6.061516999999949640e-01 -3.493451800000000229e-04
6.265860000000000873e-01 2.714077299999999887e-05
6.470201000000170843e-01 -2.503610400000000000e-04
6.674543999999937860e-01 3.837246900000000085e-04
6.878886999999989094e-01 3.852782200000000085e-05
7.083228000000159064e-01 3.427226900000000104e-04
7.287570999999926080e-01 4.282907299999999908e-05
7.491912000000096050e-01 -8.796519300000000359e-05
7.696255000000147284e-01 3.875330099999999781e-04
7.900597999999914300e-01 1.684662500000000068e-05
