\fixlen = T
|set|TIME        |LC_DETREND    |
 0   133.5152866  -2.9891233e-05 
 0   133.5357210  1.8248396e-05  
 0   133.5561557  6.3964188e-05  
 0   133.5765903  2.6210371e-05  
 0   133.5970247  -2.8292698e-06 
 0   133.6174593  5.6641802e-05  
 0   133.6378939  1.0944207e-04  
 0   133.6583285  7.7095363e-05  
 0   133.6787630  4.7890811e-05  
 0   133.6991976  -2.2109327e-05 
 0   133.7196322  7.2633156e-05  
 0   133.7400666  -2.5946503e-05 
 0   133.7605012  -2.6260668e-05 
 0   133.7809359  -3.7354050e-05 
 0   133.8013703  -6.0388138e-05 
 0   133.8218049  -1.2799700e-05 
 0   133.8422394  -6.9765243e-05 
 0   133.8626740  1.0573051e-05  
 0   133.8831086  -4.0914347e-05 
 0   133.9035431  2.1474207e-05  
 0   133.9239777  -8.4823521e-05 
 0   133.9444122  -6.5811699e-05 
 0   133.9648468  2.3544904e-05  
 0   133.9852813  -7.0956026e-05 
 0   134.0057159  -1.1301460e-04 
 0   134.0261505  4.7437393e-06  
 0   134.0465849  1.3602817e-04  
 0   134.0670196  8.5510314e-05  
 0   134.0874542  -2.8332611e-06 
 0   134.1078886  7.7514422e-05  
 0   134.1283232  -1.9754683e-04 
 0   134.1487578  -2.2952614e-05 
 0   134.1691924  8.4922394e-05  
 0   134.1896269  1.1712446e-05  
 0   134.2100615  9.9880774e-05  
 0   134.2304961  -4.5681278e-05 
 0   134.2509305  1.1338310e-04  
 0   134.2713651  1.5988606e-05  
 0   134.2917997  -4.0477637e-05 
 0   134.3122342  5.7898145e-05  
 0   134.3326688  1.4239483e-05  
 0   134.3531034  1.4753371e-05  
 0   134.3735379  5.6159010e-05  
 0   134.4144070  -3.3302658e-06 
 0   134.4348415  1.1241258e-04  
 0   134.4552761  -7.8535493e-05 
 0   134.4757107  1.2104741e-04  
 0   134.4961453  -8.9326037e-05 
 0   134.5165798  -1.1834022e-05 
 0   134.5370143  -1.2876658e-04 
 0   134.5574488  7.9929094e-05  
 0   134.5778834  -8.1237964e-08 
 0   134.5983180  -3.6580703e-05 
 0   134.6187524  -8.9545239e-05 
 0   134.6391870  9.3390605e-05  
 0   134.6596217  -2.6889971e-05 
 0   134.6800562  -1.1292438e-04 
 0   134.7004908  -8.9254735e-07 
 0   134.7209253  6.1161219e-05  
 0   134.7413599  -3.1522901e-05 
 0   134.7617943  -2.9307845e-05 
 0   134.7822289  1.2614591e-04  
 0   134.8026635  1.9961875e-05  
 0   134.8230981  2.3867766e-05  
 0   134.8435326  -9.0091875e-05 
 0   134.8639672  3.0513864e-05  
 0   134.8844018  -6.6263128e-05 
 0   134.9048363  3.1982981e-05  
 0   134.9252708  5.9507706e-06  
 0   134.9457054  -4.9876126e-05 
 0   134.9661400  6.4613705e-05  
 0   134.9865744  -2.3173978e-05 
 0   135.0070091  -3.9940236e-08 
 0   135.0274436  2.9299821e-05  
 0   135.0478781  -9.2069949e-06 
 0   135.0683126  1.0181138e-05  
 0   135.0887473  -6.4703614e-05 
 0   135.1091817  -8.9318208e-05 
 0   135.1296163  1.1883644e-06  
 0   135.1500510  1.2793831e-04  
 0   135.1704855  1.9250980e-05  
 0   135.1909200  -2.0489279e-05 
 0   135.2113545  -6.2425432e-05 
 0   135.2317892  -4.0196119e-05 
 0   135.2522236  -1.0506365e-05 
 0   135.2726582  1.5903362e-04  
 0   135.2930926  4.5597466e-05  
 0   135.3135273  2.8498609e-05  
 0   135.3339618  1.1575177e-04  
 0   135.3543963  -1.0405372e-04 
 0   135.3748309  1.0991193e-04  
 0   135.3952655  -5.8413880e-05 
 0   135.4157000  5.8654681e-05  
 0   135.4361345  2.2557027e-05  
 0   135.4565691  -9.4361370e-05 
 0   135.4770037  2.6251158e-05  
 0   135.4974381  4.0136452e-05  
 0   135.5178728  -5.4989305e-06 
 0   135.5383073  -4.3766711e-05 
 0   135.5587418  -6.4687090e-05 
 0   135.5791763  -9.6846132e-05 
 0   135.5996110  -1.1329020e-04 
 0   135.6200454  -1.6204538e-06 
 0   135.6404800  4.2491563e-05  
 0   135.6609146  -1.3058599e-04 
 0   135.6813492  1.4161024e-05  
 0   135.7017836  6.7109992e-05  
 0   135.7222182  6.1259925e-05  
 0   135.7426528  1.2960425e-04  
 0   135.7630873  -4.7877871e-05 
 0   135.7835218  2.9801600e-05  
 0   135.8039565  -5.6977697e-05 
 0   135.8243909  1.3940404e-05  
 0   135.8448255  3.9650778e-05  
 0   135.8652600  -1.3085805e-05 
 0   135.8856946  1.7560046e-04  
 0   135.9061291  -6.2546255e-06 
 0   135.9265636  -3.0874554e-04 
 0   135.9469981  -7.1984145e-04 
 0   135.9674327  -6.1105884e-04 
 0   135.9878673  -7.4719061e-04 
 0   136.0083017  -5.9190759e-04 
 0   136.0287364  -7.0849684e-04 
 0   136.0491709  -4.6548917e-04 
 0   136.0696054  -1.3063017e-04 
 0   136.0900399  -4.6415404e-05 
 0   136.1104746  -1.1795615e-04 
 0   136.1309091  1.6197248e-04  
 0   136.1513436  -6.9144568e-05 
 0   136.1717782  -4.1494936e-06 
 0   136.1922128  -3.0923060e-05 
 0   136.2126472  6.6296393e-06  
 0   136.2330817  6.7661007e-05  
 0   136.2535164  2.5169842e-05  
 0   136.2739508  -8.0235295e-06 
 0   136.2943854  5.4373944e-05  
 0   136.3148200  1.2212493e-04  
 0   136.3352545  1.6925553e-05  
 0   136.3556890  -7.6847509e-06 
 0   136.3761236  -3.0279625e-05 
 0   136.3965581  -1.0058643e-05 
 0   136.4169926  2.1174487e-06  
 0   136.4374272  -2.2907468e-06 
 0   136.4578618  7.2767434e-05  
 0   136.4782963  -1.8355223e-04 
 0   136.4987308  -6.8638561e-05 
 0   136.5191654  5.1456205e-05  
 0   136.5395999  2.0113364e-05  
 0   136.5600345  7.0267241e-05  
 0   136.5804690  9.5960086e-06  
 0   136.6009035  -3.0020792e-05 
 0   136.6213381  -7.0533883e-05 
 0   136.6417726  2.4284169e-05  
 0   136.6622072  7.6636461e-05  
 0   136.6826417  1.3385285e-05  
 0   136.7030763  2.5201722e-05  
 0   136.7235108  1.3296419e-05  
 0   136.7439452  9.6069009e-05  
 0   136.7643799  -1.2091354e-05 
 0   136.7848144  -4.4603046e-05 
 0   136.8052489  -6.2870349e-05 
 0   136.8256835  -1.2073598e-04 
 0   136.8461180  -2.2498378e-05 
 0   136.8665526  6.1524399e-05  
 0   136.8869870  2.6899156e-06  
 0   136.9074217  -8.4910236e-05 
 0   136.9278562  -6.2024205e-06 
 0   136.9482907  -1.0565640e-06 
 0   136.9687253  3.3544769e-05  
 0   136.9891598  -7.3182033e-05 
 0   137.0095943  7.2965704e-05  
 0   137.0300288  -6.6722809e-05 
 0   137.0504635  -2.9490220e-06 
 0   137.0708979  4.1963767e-07  
 0   137.0913324  2.8608156e-05  
 0   137.1117671  -2.2112352e-05 
 0   137.1322015  -1.0325942e-04 
 0   137.1526361  -1.1454314e-04 
 0   137.1730706  4.3351723e-05  
 0   137.1935052  3.4080440e-05  
 0   137.2139397  1.9482359e-06  
 0   137.2343742  4.5630724e-05  
 0   137.2548086  -6.7630128e-05 
 0   137.2752433  4.8722530e-05  
 0   137.2956778  1.0922068e-04  
 0   137.3161123  7.5875141e-05  
 0   137.3365469  7.2147363e-05  
 0   137.3569814  2.4126404e-05  
 0   137.3978504  1.2154516e-05  
 0   137.4182851  -4.1856212e-05 
 0   137.4387196  2.3758823e-05  
 0   137.4591540  -1.1591287e-04 
 0   137.4795887  -9.8806209e-05 
 0   137.5000232  -7.3452422e-05 
 0   137.5204576  1.1652774e-04  
 0   137.5408922  1.7172408e-05  
 0   137.5613268  1.1112428e-04  
 0   137.5817612  -1.1153276e-04 
 0   137.6021958  -7.8291896e-06 
 0   137.6226304  -2.3327328e-05 
 0   137.6430650  -4.3655793e-05 
 0   137.6634994  1.2150681e-05  
 0   137.6839339  -1.2289709e-04 
 0   137.7043686  2.1195747e-05  
 0   137.7248030  2.9701305e-05  
 0   137.7452375  -8.3993273e-06 
 0   137.7656722  3.8146180e-05  
 0   137.7861066  -2.8712615e-05 
 0   137.8065411  4.1169889e-05  
 0   137.8269756  -5.7723799e-05 
 0   137.8474102  -5.6324211e-06 
 0   137.8678447  2.0680362e-05  
 0   137.8882793  -1.3018961e-04 
 0   137.9087137  -7.7865421e-05 
 0   137.9291483  3.1447173e-05  
 0   137.9495829  1.9924658e-04  
 0   137.9700173  2.1252641e-05  
 0   137.9904519  -7.6122247e-05 
 0   138.0108865  1.4862994e-04  
 0   138.0313209  -1.2972640e-05 
 0   138.0517554  1.1964364e-06  
 0   138.0721901  6.5584965e-05  
 0   138.0926246  -6.5439286e-05 
 0   138.1130590  5.8676014e-06  
 0   138.1334937  -4.9667316e-05 
 0   138.1539282  1.0147334e-04  
 0   138.1743626  -3.7685943e-05 
 0   138.1947972  1.8306691e-05  
 0   138.2152318  3.8837505e-05  
 0   138.2356663  1.1205733e-05  
 0   138.2561008  2.6727155e-05  
 0   138.2765354  5.0472412e-05  
 0   138.2969699  -4.0738612e-07 
 0   138.3174044  -1.4927042e-05 
 0   138.3378389  -5.3801992e-05 
 0   138.3582735  -5.1405797e-05 
 0   138.3787081  -8.1447251e-05 
 0   138.3991425  -2.4490515e-05 
 0   138.4195771  -5.8076534e-05 
 0   138.4400116  5.5216115e-05  
 0   138.4604461  -1.2980689e-05 
 0   138.4808806  2.0423691e-05  
 0   138.5013152  6.1760016e-05  
 0   138.5217497  4.4109340e-05  
 0   138.5421842  2.6601347e-05  
 0   138.5626187  9.9401150e-05  
 0   138.5830533  -6.2722800e-05 
 0   138.6034878  3.6626709e-05  
 0   138.6239223  -2.6018572e-06 
 0   138.6443568  -7.8138000e-05 
 0   138.6647914  5.4737034e-06  
 0   138.6852259  1.3612991e-04  
 0   138.7056603  -3.8404814e-05 
 0   138.7260950  -4.7790723e-05 
 0   138.7465295  5.8876445e-05  
 0   138.7669639  1.3616316e-05  
 0   138.7873985  2.5194306e-05  
 0   138.8078331  -1.5549817e-04 
 0   138.8282675  -7.7088196e-05 
 0   138.8487020  -5.2923649e-05 
 0   138.8691367  -5.7494603e-05 
 0   138.8895712  -5.2972111e-05 
 0   138.9100056  2.1246307e-05  
 0   138.9304402  2.1177673e-05  
 0   138.9508748  5.9336347e-05  
 0   138.9713092  -7.3612347e-05 
 0   138.9917437  -5.3325344e-05 
 0   139.0121783  -1.6511294e-06 
 0   139.0326128  -1.0801137e-04 
 0   139.0530473  7.8764344e-05  
 0   139.0734819  -2.9384968e-05 
 0   139.0939163  -4.7435911e-05 
 0   139.1143509  -5.1545245e-05 
 0   139.1347854  -8.3013529e-06 
 0   139.1552199  5.8861511e-05  
 0   139.1756544  2.7414009e-05  
 0   139.1960890  6.7482398e-07  
 0   139.2165234  -3.0888375e-05 
 0   139.2369580  3.2711439e-05  
 0   139.2573925  4.0983236e-05  
 0   139.2778270  6.8296526e-05  
 0   139.2982616  5.6443929e-05  
 0   139.3186961  1.9271800e-05  
 0   139.3391306  5.9502498e-05  
 0   139.3595651  3.7777143e-06  
 0   139.3799997  1.4697563e-05  
 0   139.4004342  2.9614619e-05  
 0   139.4208686  6.9613976e-05  
 0   139.4413033  2.9224025e-06  
 0   139.4617378  -7.7677483e-05 
 0   139.4821722  -3.4672681e-05 
 0   139.5026067  -1.4700907e-05 
 0   139.5230414  -6.0789178e-05 
 0   139.5434758  -9.2447563e-06 
 0   139.5639103  5.6552610e-05  
 0   139.5843449  -1.1537899e-04 
 0   139.6047793  -7.6967757e-07 
 0   139.6252139  -5.9422953e-05 
 0   139.6456484  3.4928322e-05  
 0   139.6660830  -1.4185799e-04 
 0   139.6865174  -3.5732770e-05 
 0   139.7069520  -9.4435330e-07 
 0   139.7273865  -1.0305843e-04 
 0   139.7478210  2.1624289e-06  
 0   139.7682555  9.6809505e-05  
 0   139.7886900  4.4990975e-05  
 0   139.8091246  5.4900451e-05  
 0   139.8295591  4.1468051e-05  
 0   139.8499936  2.4552766e-04  
 0   139.8704281  2.3140990e-06  
 0   139.8908626  9.8781042e-05  
 0   139.9112972  -6.4897145e-06 
 0   139.9317317  -4.7050122e-05 
 0   139.9521663  -2.2104388e-05 
 0   139.9726007  8.2271499e-06  
 0   139.9930352  7.2122355e-05  
 0   140.0134697  2.2052500e-05  
 0   140.0339043  -2.9950936e-05 
 0   140.0543388  -9.4350667e-05 
 0   140.0747733  1.6489727e-06  
 0   140.0952078  8.3156738e-06  
 0   140.1156423  -1.4994915e-05 
 0   140.1360769  4.6730933e-05  
 0   140.1565113  3.1576350e-05  
 0   140.1769459  2.3323486e-05  
 0   140.1973804  1.2188981e-05  
 0   140.2178148  5.8677837e-05  
 0   140.2382495  -5.3638385e-05 
 0   140.2586840  8.6146465e-05  
 0   140.2791184  -8.4855099e-05 
 0   140.2995529  1.1156433e-04  
 0   140.3199875  -2.0775322e-05 
 0   140.3404219  -4.0872121e-05 
 0   140.3812910  -9.8748780e-05 
 0   140.4017256  -1.2358556e-04 
 0   140.4221600  8.0306556e-05  
 0   140.4425945  -4.2778251e-05 
 0   140.4630291  1.4421366e-04  
 0   140.4834636  7.6291450e-05  
 0   140.5038981  6.8490976e-05  
 0   140.5243325  -8.9153924e-05 
 0   140.5447671  -1.2276711e-05 
 0   140.5652016  4.0455256e-05  
 0   140.5856361  9.9664085e-06  
 0   140.6060706  -3.8697835e-06 
 0   140.6265052  -8.5388529e-05 
 0   140.6469397  1.1951561e-04  
 0   140.6673741  1.2636244e-04  
 0   140.6878087  -7.5649077e-06 
 0   140.7082432  -3.5402529e-06 
 0   140.7286776  -5.8589259e-05 
 0   140.7491122  -2.2647540e-05 
 0   140.7695468  1.2851131e-04  
 0   140.7899812  3.0285938e-07  
 0   140.8104157  4.6344237e-05  
 0   140.8308503  3.3778531e-05  
 0   140.8512848  6.0993189e-05  
 0   140.8717192  -6.5701497e-06 
 0   140.8921537  -9.3346709e-05 
 0   140.9125883  -4.0824179e-05 
 0   140.9330228  3.1589345e-05  
 0   140.9534573  -4.0731193e-06 
 0   140.9738919  -1.6103548e-05 
 0   140.9943263  4.8732185e-05  
 0   141.0147608  -1.3181140e-05 
 0   141.0351953  1.6297012e-05  
 0   141.0556298  -5.9207896e-06 
 0   141.0760643  -8.9898720e-05 
 0   141.0964988  4.8977032e-05  
 0   141.1169334  2.8217735e-06  
 0   141.1373679  1.4988748e-04  
 0   141.1578024  5.7289843e-05  
 0   141.1782368  4.0050618e-06  
 0   141.1986714  1.1684441e-05  
 0   141.2191059  4.7685247e-05  
 0   141.2395403  -6.6370310e-05 
 0   141.2599749  2.0497690e-05  
 0   141.2804094  -8.0869795e-06 
 0   141.3008438  -2.9632760e-05 
 0   141.3212784  3.8241735e-05  
 0   141.3417130  -1.4556054e-04 
 0   141.3621475  -6.8762856e-05 
 0   141.3825819  8.4008185e-05  
 0   141.4030164  5.1451541e-05  
 0   141.4234510  -6.9929629e-05 
 0   141.4438855  2.3358945e-05  
 0   141.4643199  -3.5344670e-05 
 0   141.4847545  -1.3906738e-05 
 0   141.5051890  2.2496506e-06  
 0   141.5256234  6.3754260e-07  
 0   141.5460579  -2.1414413e-05 
 0   141.5664925  -4.1131157e-06 
 0   141.5869271  -1.3060104e-04 
 0   141.6073615  -1.5941448e-06 
 0   141.6277961  1.9042365e-05  
 0   141.6482306  3.2511743e-05  
 0   141.6686650  -5.0677947e-05 
 0   141.6890995  2.0058726e-05  
 0   141.7095341  8.2899271e-05  
 0   141.7299685  -7.9446458e-05 
 0   141.7504030  -6.1121951e-05 
 0   141.7708376  -1.5993390e-05 
 0   141.7912720  2.3740906e-05  
 0   141.8117065  9.4544834e-05  
 0   141.8321410  1.2203654e-04  
 0   141.8525755  2.7123377e-05  
 0   141.8730100  -3.1022035e-05 
 0   141.8934445  -5.3512842e-05 
 0   141.9138792  -9.3970693e-06 
 0   141.9343136  7.4918760e-05  
 0   141.9547481  2.7214054e-07  
 0   141.9751825  2.1920696e-05  
 0   141.9956171  -5.7558696e-05 
 0   142.0160516  6.2719009e-05  
 0   142.0364860  -6.2377061e-05 
 0   142.0569205  8.7351647e-05  
 0   142.0773551  -1.0030367e-04 
 0   142.0977896  -1.6179743e-05 
 0   142.1182240  3.8574079e-05  
 0   142.1386586  -6.0870374e-05 
 0   142.1590931  4.7319983e-05  
 0   142.1795275  -3.6908888e-05 
 0   142.1999620  7.5060394e-05  
 0   142.2203966  -1.2581560e-05 
 0   142.2408310  8.4816675e-05  
 0   142.2612655  7.8551755e-05  
 0   142.2817001  -6.1048663e-06 
 0   142.3021345  1.7646431e-05  
 0   142.3225690  4.8568822e-06  
 0   142.3430035  -1.1314767e-05 
 0   142.3634381  -4.1776078e-05 
 0   142.3838725  1.6055649e-06  
 0   142.4043070  -1.1151040e-04 
 0   142.4247416  1.2885402e-04  
 0   142.4451760  7.2225032e-07  
 0   142.4656105  -7.0510287e-05 
 0   142.4860449  8.2157341e-05  
 0   142.5064795  3.2431958e-04  
 0   142.5269140  -8.0445352e-05 
 0   142.5473485  -8.7299188e-05 
 0   142.5677829  3.9539711e-05  
 0   142.5882175  -7.3174333e-06 
 0   142.6086520  3.4917641e-05  
 0   142.6290864  4.6554360e-05  
 0   142.6495210  -6.0895418e-06 
 0   142.6699555  -6.5352084e-05 
 0   142.6903899  1.1090907e-04  
 0   142.7108244  3.8125581e-05  
 0   142.7312590  -8.2143808e-05 
 0   142.7516934  4.3137257e-05  
 0   142.7721279  5.0670420e-05  
 0   142.7925625  4.4396302e-06  
 0   142.8129969  -3.3410666e-05 
 0   142.8334314  3.5042496e-05  
 0   142.8538659  -1.9731438e-04 
 0   142.8743005  -5.0072380e-05 
 0   142.8947349  -1.1763954e-04 
 0   142.9151694  -6.4082407e-05 
 0   142.9356040  -1.0527985e-04 
 0   142.9560384  -9.7037657e-05 
 0   142.9764729  6.1699000e-05  
 0   142.9969073  1.6819486e-05  
 0   143.0173419  -6.1059465e-05 
 0   143.0377763  -1.1352919e-05 
 0   143.0582108  8.3537838e-05  
 0   143.0786453  -7.7478355e-05 
 0   143.0990798  2.1691365e-05  
 0   143.1195143  5.8572092e-05  
 0   143.1399488  -3.3964468e-05 
 0   143.1603833  7.4783784e-05  
 0   143.1808178  4.5986049e-05  
 0   143.2012522  5.1478200e-05  
 0   143.2216867  -8.0406617e-06 
 0   143.2421213  -7.6064433e-05 
 0   143.2625558  1.2450626e-04  
 0   143.2829903  1.9256326e-05  
 0   143.3034248  3.7609530e-05  
 0   143.3238593  -3.3459444e-05 
 0   143.3647282  -1.0065908e-04 
 0   143.3851627  1.7166398e-05  
 0   143.4055972  -1.6397016e-05 
 0   143.4260316  1.4422067e-04  
 0   143.4464662  9.2465205e-05  
 0   143.4669007  -8.6936823e-05 
 0   143.4873351  3.0906256e-05  
 0   143.5077696  -1.3867993e-04 
 0   143.5282042  5.1521556e-06  
 0   143.5486387  2.8645309e-06  
 0   143.5690731  6.1500714e-06  
 0   143.5895077  -1.8120329e-06 
 0   143.6099422  -2.2259697e-04 
 0   143.6303765  -5.7385249e-05 
 0   143.6508110  -1.3895566e-06 
 0   143.6712456  3.9152084e-05  
 0   143.6916800  1.7948681e-05  
 0   143.7121145  -7.2859759e-05 
 0   143.7325490  -4.2369033e-05 
 0   143.7529835  1.3480594e-04  
 0   143.7734180  -1.1213007e-05 
 0   143.7938525  3.1730062e-05  
 0   143.8142870  -7.0750677e-05 
 0   143.8347214  1.1786973e-05  
 0   143.8551559  6.7630499e-06  
 0   143.8755903  -1.4296954e-04 
 0   143.8960249  -1.1395212e-04 
 0   143.9164594  8.9351397e-06  
 0   143.9368938  1.6863516e-05  
 0   143.9573284  -1.6102185e-04 
 0   143.9777629  1.6415009e-06  
 0   143.9981972  -8.4744488e-06 
 0   144.0186317  -9.0400808e-06 
 0   144.0390663  1.5058738e-05  
 0   144.0595008  -2.9012297e-05 
 0   144.0799352  1.7289556e-05  
 0   144.1003698  1.3098730e-05  
 0   144.1208043  9.2520400e-05  
 0   144.1412387  1.1701533e-04  
 0   144.1616731  -1.1217144e-04 
 0   144.1821077  1.8580567e-05  
 0   144.2025421  -1.2773038e-04 
 0   144.2229766  2.7463044e-05  
 0   144.2434112  -1.0506924e-04 
 0   144.2638456  3.8209168e-05  
 0   144.2842801  2.2695889e-05  
 0   144.3047145  2.6497211e-05  
 0   144.3251490  -7.9009347e-05 
 0   144.3455835  4.8161987e-06  
 0   144.3660180  -8.6091750e-06 
 0   144.3864524  5.7859386e-05  
 0   144.4068870  -8.6834618e-05 
 0   144.4273214  -4.4598246e-06 
 0   144.4477558  8.8358029e-06  
 0   144.4681904  2.3696048e-05  
 0   144.4886249  6.9777794e-05  
 0   144.5090593  -4.2508702e-05 
 0   144.5294938  7.1970760e-05  
 0   144.5499283  1.0310880e-05  
 0   144.5703628  -6.9266309e-05 
 0   144.5907972  -2.9922903e-05 
 0   144.6112318  7.8971898e-05  
 0   144.6316663  -8.6704895e-05 
 0   144.6521007  -6.3686828e-05 
 0   144.6725351  -3.2454657e-06 
 0   144.6929697  -3.0933305e-05 
 0   144.7134041  7.3314317e-05  
 0   144.7338386  -5.3982712e-05 
 0   144.7542732  -3.2331125e-06 
 0   144.7747075  3.7887588e-05  
 0   144.7951420  -1.4593665e-05 
 0   144.8155765  -2.5034109e-05 
 0   144.8360111  9.0818085e-06  
 0   144.8564455  4.8559177e-05  
 0   144.8768799  -6.2872372e-05 
 0   144.8973144  4.2142954e-05  
 0   144.9177489  -3.2312644e-05 
 0   144.9381834  7.4471522e-05  
 0   144.9586179  -1.2468941e-05 
 0   144.9790524  -7.9278645e-05 
 0   144.9994868  -7.5109259e-05 
 0   145.0199213  -3.4643159e-05 
 0   145.0403558  9.7974436e-05  
 0   145.0607903  8.6047694e-05  
 0   145.0812247  -1.3286557e-05 
 0   145.1016592  7.5450844e-06  
 0   145.1220938  1.1663891e-06  
 0   145.1425282  1.5969531e-04  
 0   145.1629627  6.8003741e-05  
 0   145.1833970  7.6744102e-05  
 0   145.2038316  -2.9186052e-07 
 0   145.2242661  -6.2188169e-04 
 0   145.2447005  -6.4026605e-04 
 0   145.2651350  -7.2176027e-04 
 0   145.2855695  -6.5627415e-04 
 0   145.3060040  -6.9665100e-04 
 0   145.3264384  -6.1973778e-04 
 0   145.3468729  -1.9417383e-04 
 0   145.3673074  -3.4193563e-05 
 0   145.3877418  2.2436105e-05  
 0   145.4081764  -1.8196663e-06 
 0   145.4286108  2.8828543e-05  
 0   145.4490452  1.4712292e-05  
 0   145.4694797  5.4406370e-05  
 0   145.4899143  4.8354494e-05  
 0   145.5103486  -8.8730114e-05 
 0   145.5307831  -6.3814805e-05 
 0   145.5512176  -1.0545900e-04 
 0   145.5716522  1.3363492e-04  
 0   145.5920865  -7.1792019e-05 
 0   145.6125210  -1.3301259e-05 
 0   145.6329556  -6.4525033e-05 
 0   145.6533900  -3.1544841e-06 
 0   145.6738244  -1.4912357e-04 
 0   145.6942588  -4.1701584e-05 
 0   145.7146934  -1.2352721e-04 
 0   145.7351279  4.5285360e-05  
 0   145.7555623  -2.3228557e-05 
 0   145.7759968  -1.0247329e-05 
 0   145.7964313  1.6171920e-04  
 0   145.8168657  4.5889959e-05  
 0   145.8373001  1.9369569e-05  
 0   145.8577347  3.8743310e-05  
 0   145.8781692  1.6970567e-05  
 0   145.8986035  7.7208977e-05  
 0   145.9190381  1.9313718e-04  
 0   145.9394726  -5.1009516e-05 
 0   145.9599069  2.0478801e-05  
 0   145.9803414  -3.5162335e-05 
 0   146.0007760  -1.3734741e-05 
 0   146.0212105  4.1159321e-05  
 0   146.0416448  3.7019701e-05  
 0   146.0620794  -9.8666562e-05 
 0   146.0825139  3.6176003e-05  
 0   146.1029482  -2.0516024e-04 
 0   146.1233827  -5.1665254e-05 
 0   146.1438173  -5.8052387e-06 
 0   146.1642516  -6.0611979e-05 
