\fixlen = T
|set|TIME        |LC_DETREND    |
 0   133.0443955  -1.9839880e-04 
 0   133.0648299  3.3611187e-04  
 0   133.0852643  4.2736759e-05  
 0   133.1056987  -8.6694046e-05 
 0   133.1261331  -1.4995660e-05 
 0   133.1465675  -1.7644867e-04 
 0   133.1670018  1.2492780e-04  
 0   133.1874362  -8.1193881e-05 
 0   133.2078707  -4.9484812e-04 
 0   133.2283050  2.6242662e-04  
 0   133.2487394  2.8099634e-05  
 0   133.2691738  -2.1240705e-04 
 0   133.2896082  3.5147432e-06  
 0   133.3100426  -3.6853693e-05 
 0   133.3304769  2.8741453e-05  
 0   133.3509113  2.0730663e-04  
 0   133.3713457  -8.9785106e-05 
 0   133.3917801  -6.3600083e-04 
 0   133.4122145  -3.5989087e-04 
 0   133.4326489  -1.5918174e-04 
 0   133.4530833  5.1962718e-04  
 0   133.4735176  2.0455771e-04  
 0   133.4939521  2.1397308e-04  
 0   133.5143865  -2.2597404e-05 
 0   133.5348208  -1.9982368e-05 
 0   133.5552552  -1.0763398e-04 
 0   133.5756896  1.5570155e-04  
 0   133.5961239  -3.0198379e-04 
 0   133.6165583  -7.1299473e-05 
 0   133.6369928  -2.4404566e-04 
 0   133.6574272  -2.2870989e-04 
 0   133.6778615  3.5199246e-04  
 0   133.6982960  -1.7502711e-05 
 0   133.7187304  2.1347200e-04  
 0   133.7391646  2.8497505e-04  
 0   133.7595990  3.5930856e-04  
 0   133.7800335  -3.2927643e-04 
 0   133.8004678  -3.2578413e-05 
 0   133.8209022  -1.6883230e-04 
 0   133.8413366  1.4544852e-04  
 0   133.8617710  -6.2967627e-04 
 0   133.8822054  -2.1036691e-04 
 0   133.9026398  -7.4451309e-05 
 0   133.9230741  5.0070311e-04  
 0   133.9435085  -7.1294751e-05 
 0   133.9639429  1.3133505e-04  
 0   133.9843772  1.8493235e-04  
 0   134.0048117  5.6720186e-05  
 0   134.0252461  1.3261498e-04  
 0   134.0456804  -2.3500380e-04 
 0   134.0661149  3.4420687e-04  
 0   134.0865493  1.6164612e-04  
 0   134.1069835  3.3773016e-04  
 0   134.1274179  1.4269805e-04  
 0   134.1478524  7.3666262e-05  
 0   134.1682868  1.5846244e-05  
 0   134.1887211  -3.8682739e-04 
 0   134.2091556  1.4500698e-04  
 0   134.2295900  -1.2889948e-04 
 0   134.2500243  -1.4479722e-04 
 0   134.2704587  -2.5742297e-04 
 0   134.2908931  3.5625379e-04  
 0   134.3113274  2.0017871e-04  
 0   134.3317618  4.7410509e-04  
 0   134.3521963  -1.3457102e-04 
 0   134.3726306  -5.2502914e-04 
 0   134.4134994  1.4898169e-04  
 0   134.4339338  2.6855551e-04  
 0   134.4543682  -3.3215978e-04 
 0   134.4748025  -1.0815585e-05 
 0   134.4952370  -2.4993528e-04 
 0   134.5156713  -6.2090822e-04 
 0   134.5361057  -4.9683446e-04 
 0   134.5565400  1.8634775e-04  
 0   134.5769745  -3.7865739e-04 
 0   134.5974089  -5.6309073e-04 
 0   134.6178432  -6.9106650e-04 
 0   134.6382775  -5.0443679e-04 
 0   134.6587120  1.9784306e-06  
 0   134.6791464  -8.3260250e-04 
 0   134.6995808  -3.5006375e-04 
 0   134.7200152  -7.6213961e-05 
 0   134.7404496  -1.8235980e-04 
 0   134.7608839  1.8501105e-05  
 0   134.7813183  -7.5346943e-05 
 0   134.8017528  1.2202503e-04  
 0   134.8221871  8.7588996e-05  
 0   134.8426214  -6.4330868e-04 
 0   134.8630559  2.5740443e-04  
 0   134.8834903  8.0603277e-05  
 0   134.9039247  -3.6004836e-05 
 0   134.9243590  4.1582339e-04  
 0   134.9447935  -1.3350438e-04 
 0   134.9652279  3.8008339e-04  
 0   134.9856621  4.8205799e-05  
 0   135.0060966  -5.4299151e-05 
 0   135.0265310  1.8254750e-04  
 0   135.0469653  4.3561056e-04  
 0   135.0673997  3.2064284e-04  
 0   135.0878342  -3.6729925e-04 
 0   135.1082685  1.4130602e-04  
 0   135.1287029  1.0177523e-04  
 0   135.1491373  4.9126655e-05  
 0   135.1695717  8.2168430e-05  
 0   135.1900060  -7.1167822e-05 
 0   135.2104404  -9.1755232e-05 
 0   135.2308749  -2.8394547e-04 
 0   135.2513092  1.0988422e-04  
 0   135.2717436  3.8771637e-04  
 0   135.2921779  4.6913725e-04  
 0   135.3126124  -8.3942839e-05 
 0   135.3330467  3.3079190e-04  
 0   135.3534810  1.0627553e-05  
 0   135.3739155  -1.0023694e-04 
 0   135.3943499  3.0963516e-04  
 0   135.4147843  -1.0176629e-04 
 0   135.4352186  -6.3462903e-05 
 0   135.4556531  -1.0847336e-04 
 0   135.4760875  2.8603070e-04  
 0   135.4965217  1.4469303e-04  
 0   135.5169562  6.4320942e-05  
 0   135.5373906  -2.4022911e-04 
 0   135.5578249  -6.1044149e-04 
 0   135.5782593  -4.9821579e-06 
 0   135.5986938  2.2125352e-04  
 0   135.6191281  -2.9433516e-04 
 0   135.6395624  3.3238303e-04  
 0   135.6599969  -4.6512883e-05 
 0   135.6804313  -1.5005865e-04 
 0   135.7008656  7.4150135e-05  
 0   135.7213000  -2.0742287e-04 
 0   135.7417345  -2.9334050e-04 
 0   135.7621688  1.7344931e-04  
 0   135.7826032  1.1090060e-04  
 0   135.8030376  -4.5691751e-05 
 0   135.8234719  -1.8415540e-04 
 0   135.8439063  1.7467354e-04  
 0   135.8643407  1.9437195e-04  
 0   135.8847751  -4.7351157e-05 
 0   135.9052095  8.0026264e-05  
 0   135.9256439  1.0361676e-04  
 0   135.9460782  5.6450142e-05  
 0   135.9665126  -2.3403214e-04 
 0   135.9869470  -4.0034811e-05 
 0   136.0073813  -5.6208128e-06 
 0   136.0278158  -1.9706965e-04 
 0   136.0482502  1.6021720e-04  
 0   136.0686845  5.0228035e-05  
 0   136.0891189  5.3316611e-04  
 0   136.1095533  4.2233056e-05  
 0   136.1299877  7.9300571e-06  
 0   136.1504220  -1.0658983e-04 
 0   136.1708565  -5.9333954e-05 
 0   136.1912909  2.7226977e-05  
 0   136.2117252  -3.5903859e-04 
 0   136.2525941  1.3035670e-04  
 0   136.2730283  -2.1293020e-04 
 0   136.2934627  -3.6009273e-04 
 0   136.3138972  3.3268811e-05  
 0   136.3343315  -1.4381962e-04 
 0   136.3547659  -2.3100752e-04 
 0   136.3752003  1.9869659e-04  
 0   136.3956347  -4.6662163e-04 
 0   136.4160690  -5.7516003e-04 
 0   136.4365034  -1.3492483e-04 
 0   136.4569379  3.8265096e-04  
 0   136.4773722  7.9437712e-05  
 0   136.4978066  2.1806780e-04  
 0   136.5182410  4.7707104e-04  
 0   136.5386754  1.8594184e-04  
 0   136.5591097  3.1442105e-05  
 0   136.5795441  -1.5064221e-04 
 0   136.5999785  -1.4194069e-05 
 0   136.6204129  1.1210223e-05  
 0   136.6408473  5.3529759e-05  
 0   136.6612817  -9.1897209e-06 
 0   136.6817161  -3.2338811e-04 
 0   136.7021504  4.7965070e-05  
 0   136.7225848  -1.1992172e-04 
 0   136.7430191  2.7184177e-04  
 0   136.7634536  -4.9185049e-04 
 0   136.7838880  -3.8784521e-04 
 0   136.8043223  6.3689957e-05  
 0   136.8247568  -2.3297724e-04 
 0   136.8451911  1.2065331e-04  
 0   136.8656255  -3.2761622e-05 
 0   136.8860598  -3.0518050e-04 
 0   136.9064943  3.5970178e-04  
 0   136.9269287  -1.6151195e-04 
 0   136.9473630  5.8074926e-05  
 0   136.9677975  -6.6067971e-04 
 0   136.9882318  5.1835585e-05  
 0   137.0086661  2.3509472e-04  
 0   137.0291005  9.8311895e-05  
 0   137.0495350  2.1403634e-04  
 0   137.0699693  -1.0305979e-04 
 0   137.0904037  -5.9041538e-04 
 0   137.1108382  4.3055072e-04  
 0   137.1312724  4.0402399e-05  
 0   137.1517068  2.8039186e-04  
 0   137.1721412  2.2261536e-04  
 0   137.1925757  -1.3346947e-04 
 0   137.2130100  -2.3764490e-04 
 0   137.2334444  3.2134648e-04  
 0   137.2538786  1.7800843e-05  
 0   137.2743131  1.8141969e-04  
 0   137.2947475  1.2800812e-05  
 0   137.3151818  -1.1527861e-04 
 0   137.3356163  3.9092416e-04  
 0   137.3560507  1.1336858e-04  
 0   137.3969193  1.1736508e-04  
 0   137.4173538  1.1072829e-03  
 0   137.4377882  1.6924269e-04  
 0   137.4582225  -1.2493235e-04 
 0   137.4786570  -2.1049283e-04 
 0   137.4990914  1.3771714e-04  
 0   137.5195257  -3.8006023e-04 
 0   137.5399600  -3.3028037e-04 
 0   137.5603945  -5.1364058e-04 
 0   137.5808288  -2.7307007e-04 
 0   137.6012632  2.2586610e-04  
 0   137.6216977  5.9882401e-05  
 0   137.6421321  -2.6718440e-05 
 0   137.6625663  6.7664878e-05  
 0   137.6830007  -6.0869657e-05 
 0   137.7034352  2.8709357e-04  
 0   137.7238695  1.7037676e-04  
 0   137.7443039  -9.4884083e-05 
 0   137.7647384  2.4617149e-04  
 0   137.7851726  1.0519846e-04  
 0   137.8056070  -4.4085346e-06 
 0   137.8260413  1.2500809e-05  
 0   137.8464758  -5.3148856e-04 
 0   137.8669102  -2.7880160e-04 
 0   137.8873446  7.7068391e-05  
 0   137.9077788  -2.7710962e-04 
 0   137.9282133  1.5583041e-04  
 0   137.9486477  -2.8412614e-04 
 0   137.9690820  8.0918770e-05  
 0   137.9895165  -4.2534352e-04 
 0   138.0099509  -2.5694037e-04 
 0   138.0303852  -2.6037022e-03 
 0   138.0508195  -3.4773734e-03 
 0   138.0712540  -3.0379479e-03 
 0   138.0916884  -3.7069344e-03 
 0   138.1121227  -3.9759181e-03 
 0   138.1325572  -4.3325606e-03 
 0   138.1529916  -3.9404510e-03 
 0   138.1734258  -4.0589962e-03 
 0   138.1938602  -3.8584147e-03 
 0   138.2142947  -3.2950109e-03 
 0   138.2347291  -3.3378897e-03 
 0   138.2551634  -2.8372316e-03 
 0   138.2755979  -2.7689640e-03 
 0   138.2960322  -1.1865798e-04 
 0   138.3164665  8.0009521e-04  
 0   138.3369009  5.4251461e-04  
 0   138.3573354  4.9693690e-04  
 0   138.3777698  -2.9114651e-04 
 0   138.3982041  -5.0443457e-05 
 0   138.4186385  4.6409114e-04  
 0   138.4390729  1.7649796e-05  
 0   138.4595072  8.5238629e-05  
 0   138.4799416  -5.6258250e-05 
 0   138.5003761  -5.0776744e-06 
 0   138.5208103  4.7361769e-04  
 0   138.5412447  5.6401960e-04  
 0   138.5616791  -5.2144891e-04 
 0   138.5821135  1.5765876e-05  
 0   138.6025479  -1.9287191e-04 
 0   138.6229823  1.6224667e-04  
 0   138.6434166  1.8182876e-04  
 0   138.6638510  -3.5360747e-04 
 0   138.6842854  -6.1049516e-04 
 0   138.7047197  -3.4169710e-04 
 0   138.7251542  1.5798512e-05  
 0   138.7455886  8.3544917e-05  
 0   138.7660228  7.4545271e-05  
 0   138.7864573  2.3843759e-05  
 0   138.8068917  1.4223953e-04  
 0   138.8273260  -1.1273194e-05 
 0   138.8477604  5.1852420e-04  
 0   138.8681948  5.7476194e-04  
 0   138.8886292  3.6607895e-04  
 0   138.9090635  -3.0732588e-04 
 0   138.9294980  -1.8662662e-05 
 0   138.9499324  -1.8177120e-04 
 0   138.9703667  1.5762637e-04  
 0   138.9908010  -8.7108208e-05 
 0   139.0112355  -2.8567264e-04 
 0   139.0316698  3.1570849e-04  
 0   139.0521042  -5.8439487e-05 
 0   139.0725387  4.1455275e-04  
 0   139.0929730  8.8393381e-06  
 0   139.1134073  -1.2157834e-04 
 0   139.1338417  2.4964726e-05  
 0   139.1542761  2.0105348e-04  
 0   139.1747105  -2.2591795e-04 
 0   139.1951449  1.3385956e-04  
 0   139.2155791  4.4109780e-04  
 0   139.2360136  -3.3459754e-04 
 0   139.2564480  4.9657555e-04  
 0   139.2768823  4.8190542e-04  
 0   139.2973168  2.8138165e-04  
 0   139.3177511  -5.2033436e-05 
 0   139.3381855  2.2011923e-06  
 0   139.3586198  2.6564756e-05  
 0   139.3790543  1.9715767e-04  
 0   139.3994887  7.1395705e-05  
 0   139.4199230  -4.0078012e-04 
 0   139.4403574  8.5914426e-04  
 0   139.4607918  6.0232142e-05  
 0   139.4812261  7.3826763e-05  
 0   139.5016605  1.2261528e-04  
 0   139.5220950  -1.4128923e-04 
 0   139.5425292  -3.8871134e-05 
 0   139.5629636  1.4587936e-04  
 0   139.5833981  -3.1630567e-04 
 0   139.6038324  -5.8264687e-04 
 0   139.6242668  -3.5015208e-05 
 0   139.6447011  -5.2675510e-05 
 0   139.6651356  -2.2881872e-04 
 0   139.6855699  -4.8870442e-04 
 0   139.7060043  1.7746502e-04  
 0   139.7264387  5.2623207e-05  
 0   139.7468730  -2.6410562e-04 
 0   139.7673074  -5.5481924e-04 
 0   139.7877418  2.4269689e-04  
 0   139.8081762  -2.9082092e-05 
 0   139.8286106  3.3000415e-05  
 0   139.8490449  2.5073491e-04  
 0   139.8694793  3.7110093e-04  
 0   139.8899137  4.9804291e-04  
 0   139.9103481  -1.8148283e-04 
 0   139.9307825  -2.5905162e-04 
 0   139.9512169  -8.3487525e-05 
 0   139.9716512  9.7998156e-05  
 0   139.9920856  -2.9044124e-04 
 0   140.0125199  1.0483536e-04  
 0   140.0329544  -2.9937891e-04 
 0   140.0533887  9.4135765e-05  
 0   140.0738231  4.4706371e-04  
 0   140.0942575  1.3594487e-04  
 0   140.1146919  -1.6440121e-04 
 0   140.1351263  4.2351344e-04  
 0   140.1555605  2.9371853e-04  
 0   140.1759950  9.2792819e-05  
 0   140.1964294  4.2120082e-05  
 0   140.2168637  1.0226225e-05  
 0   140.2372982  2.8906297e-04  
 0   140.2577325  4.1197194e-04  
 0   140.2781668  -2.3390402e-04 
 0   140.2986012  2.1389396e-04  
 0   140.3190357  3.7060945e-05  
 0   140.3394700  -6.8914866e-05 
 0   140.3803387  2.1736574e-05  
 0   140.4007732  -7.0015813e-05 
 0   140.4212075  -1.6393319e-04 
 0   140.4416418  -1.3750076e-04 
 0   140.4620763  1.0748149e-04  
 0   140.4825106  -4.3658520e-06 
 0   140.5029450  -6.6825552e-05 
 0   140.5233793  1.5837593e-05  
 0   140.5438137  -1.6983789e-04 
 0   140.5642481  9.7574630e-05  
 0   140.5846825  -9.0903077e-06 
 0   140.6051169  -1.0676504e-04 
 0   140.6255513  8.8538516e-05  
 0   140.6459856  5.1431940e-04  
 0   140.6664199  2.6623151e-04  
 0   140.6868544  2.4936179e-04  
 0   140.7072888  3.1896079e-06  
 0   140.7277230  -8.3412742e-05 
 0   140.7481575  -1.2398297e-04 
 0   140.7685919  -4.6687471e-04 
 0   140.7890262  -6.9173278e-05 
 0   140.8094606  -1.5253421e-04 
 0   140.8298950  -1.0500058e-05 
 0   140.8503294  9.4055446e-05  
 0   140.8707637  5.2936940e-04  
 0   140.8911981  4.6038537e-04  
 0   140.9116325  3.2646809e-04  
 0   140.9320668  -8.3900282e-05 
 0   140.9525012  -7.3944044e-05 
 0   140.9729357  -2.8863858e-04 
 0   140.9933700  -7.8938472e-05 
 0   141.0138043  -4.3262608e-04 
 0   141.0342387  1.1788227e-04  
 0   141.0546731  -1.7401052e-04 
 0   141.0751075  -1.4381419e-04 
 0   141.0955418  -1.0563410e-04 
 0   141.1159762  -2.5722763e-04 
 0   141.1364106  6.9162234e-05  
 0   141.1568450  -3.7287839e-04 
 0   141.1772793  2.3040101e-04  
 0   141.1977137  -2.0010326e-04 
 0   141.2181481  2.9853187e-04  
 0   141.2385824  3.1912656e-04  
 0   141.2590169  -2.0628757e-04 
 0   141.2794512  -1.2505813e-04 
 0   141.2998855  -2.5888189e-04 
 0   141.3203199  -3.4385163e-04 
 0   141.3407544  -4.3629771e-05 
 0   141.3611887  -1.1055283e-04 
 0   141.3816230  -3.4749799e-04 
 0   141.4020574  4.1552522e-04  
 0   141.4224919  2.9091572e-04  
 0   141.4429263  -7.6052427e-05 
 0   141.4633605  -3.5974823e-04 
 0   141.4837950  -1.7110330e-04 
 0   141.5042294  -6.2406191e-04 
 0   141.5246637  2.2624597e-05  
 0   141.5450980  5.8593188e-04  
 0   141.5655324  -3.8362169e-04 
 0   141.5859669  1.1534809e-05  
 0   141.6064012  4.6328793e-04  
 0   141.6268356  5.2691918e-05  
 0   141.6472700  2.7862552e-04  
 0   141.6677043  -2.2074664e-05 
 0   141.6881387  1.9337447e-05  
 0   141.7085731  7.0171678e-05  
 0   141.7290074  3.2423588e-04  
 0   141.7494418  2.8479535e-05  
 0   141.7698763  -3.9465027e-05 
 0   141.7903105  3.6378275e-05  
 0   141.8107449  1.8931918e-04  
 0   141.8311793  8.2891253e-05  
 0   141.8516137  4.0228799e-04  
 0   141.8720481  -1.9969077e-04 
 0   141.8924824  -3.3497770e-04 
 0   141.9129169  -1.4656472e-04 
 0   141.9333512  3.3918305e-04  
 0   141.9537856  3.0346817e-04  
 0   141.9742198  2.8996525e-04  
 0   141.9946543  -2.8875773e-04 
 0   142.0150887  1.9364712e-05  
 0   142.0355230  2.7328465e-04  
 0   142.0559573  3.4804737e-06  
 0   142.0763918  5.6151045e-04  
 0   142.0968262  -2.6255657e-04 
 0   142.1172605  -2.2438797e-05 
 0   142.1376949  7.8452518e-05  
 0   142.1581293  -1.8914344e-04 
 0   142.1785636  4.1012577e-04  
 0   142.1989980  -4.8303169e-05 
 0   142.2194324  8.9291512e-05  
 0   142.2398667  3.0691805e-04  
 0   142.2603011  9.3521623e-05  
 0   142.2807355  -6.2856503e-05 
 0   142.3011698  5.2062265e-04  
 0   142.3216042  -1.1064738e-04 
 0   142.3420386  1.2952890e-04  
 0   142.3624730  1.1211089e-05  
 0   142.3829073  1.1626553e-03  
 0   142.4033417  1.2356683e-04  
 0   142.4237762  1.3829690e-05  
 0   142.4442104  -1.6050741e-04 
 0   142.4646448  -7.6850753e-05 
 0   142.4850791  1.3198209e-05  
 0   142.5055136  -3.1340055e-04 
 0   142.5259479  -3.2365369e-04 
 0   142.5463823  -1.4366099e-04 
 0   142.5668166  2.9569346e-04  
 0   142.5872511  -1.4819301e-04 
 0   142.6076854  3.3958902e-04  
 0   142.6281197  -1.7124886e-04 
 0   142.6485542  -2.3615961e-05 
 0   142.6689886  1.8975709e-04  
 0   142.6894228  -3.3156766e-04 
 0   142.7098572  2.7332822e-08  
 0   142.7302917  -1.1354879e-04 
 0   142.7507259  -9.4091163e-05 
 0   142.7711603  1.1377640e-04  
 0   142.7915948  5.2755728e-04  
 0   142.8120291  2.5843678e-04  
 0   142.8324634  -8.2243183e-05 
 0   142.8528978  4.7653732e-05  
 0   142.8733323  -1.7639021e-04 
 0   142.8937666  -6.4486245e-05 
 0   142.9142009  2.2131945e-04  
 0   142.9346354  1.1529860e-04  
 0   142.9550697  -1.4026155e-04 
 0   142.9755040  5.9422287e-06  
 0   142.9959383  -7.3241215e-05 
 0   143.0163728  -4.4938271e-05 
 0   143.0368072  -2.7857943e-05 
 0   143.0572415  1.6114991e-05  
 0   143.0776759  2.5604962e-04  
 0   143.0981103  -2.9413262e-04 
 0   143.1185447  -1.2746807e-05 
 0   143.1389790  -2.9824756e-04 
 0   143.1594134  3.1876934e-05  
 0   143.1798478  3.8504129e-04  
 0   143.2002820  -9.3257171e-05 
 0   143.2207164  -2.6219388e-04 
 0   143.2411509  -1.8211619e-04 
 0   143.2615853  -1.4050691e-05 
 0   143.2820196  -6.5563254e-05 
 0   143.3024540  1.3822905e-04  
 0   143.3228884  1.8805703e-04  
 0   143.3637570  -8.7180299e-05 
 0   143.3841915  -1.7018769e-04 
 0   143.4046259  1.3543396e-04  
 0   143.4250601  6.5531763e-06  
 0   143.4454946  2.8996673e-04  
 0   143.4659290  6.3336286e-04  
 0   143.4863632  1.8400892e-04  
 0   143.5067976  -1.8876631e-04 
 0   143.5272321  1.8964069e-05  
 0   143.5476665  4.3776893e-04  
 0   143.5681007  -4.6026835e-06 
 0   143.5885352  1.4908744e-04  
 0   143.6089696  2.9712146e-06  
 0   143.6294038  3.0694916e-04  
 0   143.6498382  1.6551919e-04  
 0   143.6702727  -1.4055072e-04 
 0   143.6907070  1.2213788e-04  
 0   143.7111413  -1.4928308e-04 
 0   143.7315757  2.5519167e-04  
 0   143.7520101  1.8225397e-05  
 0   143.7724444  3.1476413e-04  
 0   143.7928788  1.1465832e-03  
 0   143.8133132  -9.3832597e-05 
 0   143.8337475  3.6047262e-04  
 0   143.8541819  -1.1039326e-04 
 0   143.8746162  8.8135741e-05  
 0   143.8950507  1.1128379e-04  
 0   143.9154850  -9.2466500e-05 
 0   143.9359193  -1.9508296e-04 
 0   143.9563538  5.9758993e-05  
 0   143.9767881  5.5080778e-05  
 0   143.9972224  -3.4102710e-04 
 0   144.0176568  -5.2117335e-04 
 0   144.0380912  -1.9909976e-04 
 0   144.0585256  3.8228740e-04  
 0   144.0789599  -2.9156930e-04 
 0   144.0993944  -1.8085733e-04 
 0   144.1198287  -1.6679577e-04 
 0   144.1402630  4.4704298e-04  
 0   144.1606974  -1.3687760e-05 
 0   144.1811318  2.2183121e-04  
 0   144.2015661  -3.1095557e-04 
 0   144.2220005  4.3511216e-04  
 0   144.2424349  -1.8888584e-04 
 0   144.2628692  6.7009732e-06  
 0   144.2833036  -5.6139281e-05 
 0   144.3037379  1.0207165e-04  
 0   144.3241723  -4.9335655e-04 
 0   144.3446067  7.2862825e-04  
 0   144.3650410  8.2382682e-04  
 0   144.3854753  1.4849962e-04  
 0   144.4059098  1.1870664e-04  
 0   144.4263442  1.4905485e-04  
 0   144.4467784  1.7997167e-04  
 0   144.4672129  4.7105386e-05  
 0   144.4876473  1.6529557e-04  
 0   144.5080815  1.0909932e-04  
 0   144.5285159  5.3305674e-05  
 0   144.5489504  -1.3386780e-04 
 0   144.5693847  1.2389425e-04  
 0   144.5898190  1.1809115e-04  
 0   144.6102535  -2.0047915e-04 
 0   144.6306878  1.7500808e-04  
 0   144.6511221  -2.3787170e-04 
 0   144.6715565  -6.9976748e-05 
 0   144.6919909  2.9132498e-04  
 0   144.7124252  -5.2931144e-05 
 0   144.7328596  -2.2837381e-04 
 0   144.7532940  -3.1014858e-04 
 0   144.7737283  -1.7657374e-04 
 0   144.7941627  -3.8087313e-04 
 0   144.8145970  -7.1664719e-04 
 0   144.8350315  -1.5108316e-04 
 0   144.8554658  -3.8168611e-04 
 0   144.8759001  -6.7285873e-04 
 0   144.8963345  -2.0300818e-03 
 0   144.9167689  -3.0398977e-03 
 0   144.9372032  -2.8218904e-03 
 0   144.9576376  -3.6958624e-03 
 0   144.9780721  -3.4389806e-03 
 0   144.9985063  -3.5976071e-03 
 0   145.0189407  -3.7811433e-03 
 0   145.0393751  -3.6154387e-03 
 0   145.0598094  -3.8419038e-03 
 0   145.0802438  -4.0893150e-03 
 0   145.1006782  -3.4010531e-03 
 0   145.1211126  -3.1349508e-03 
 0   145.1415469  -2.5342403e-03 
 0   145.1619813  -1.2864572e-03 
 0   145.1824155  2.1915982e-04  
 0   145.2028500  2.5792593e-05  
 0   145.2232844  4.2696114e-04  
 0   145.2437186  4.9238891e-04  
 0   145.2641531  -1.0426870e-04 
 0   145.2845875  3.5606086e-04  
 0   145.3050218  -2.7467504e-05 
 0   145.3254561  2.7727382e-04  
 0   145.3458906  7.0248367e-05  
 0   145.3663249  3.2992386e-05  
 0   145.3867592  5.3303124e-04  
 0   145.4071937  3.8940765e-04  
 0   145.4276280  5.1083474e-04  
 0   145.4480623  1.1903223e-05  
 0   145.4684967  -7.9524892e-05 
 0   145.4889311  3.5635268e-04  
 0   145.5093654  3.8700082e-06  
 0   145.5297998  7.8448575e-05  
 0   145.5502341  1.4482948e-04  
 0   145.5706686  1.5133574e-04  
 0   145.5911028  -3.6410365e-04 
 0   145.6115372  -1.6703818e-04 
 0   145.6319717  4.3240871e-04  
 0   145.6524059  -3.6089899e-05 
 0   145.6728403  -3.9949076e-04 
 0   145.6932746  3.6880959e-04  
 0   145.7137090  -1.2156861e-04 
 0   145.7341434  -7.2721406e-05 
 0   145.7545778  5.8051589e-04  
 0   145.7750121  -7.2562724e-04 
 0   145.7954465  -7.6955424e-05 
 0   145.8158809  -1.5835253e-04 
 0   145.8363151  4.9672813e-05  
 0   145.8567496  9.5358380e-05  
 0   145.8771839  3.6820540e-05  
 0   145.8976182  1.8103278e-04  
 0   145.9180527  4.4042795e-04  
 0   145.9384870  2.8335847e-04  
 0   145.9589213  -4.4397518e-04 
 0   145.9793557  1.9068118e-04  
 0   145.9997901  1.1800473e-04  
 0   146.0202245  7.8527788e-05  
 0   146.0406588  3.4653448e-04  
 0   146.0610932  -2.1543121e-04 
 0   146.0815276  -2.5488809e-04 
 0   146.1019618  8.6823049e-05  
 0   146.1223962  -1.6173847e-04 
 0   146.1428307  -8.2103958e-05 
 0   146.1632649  -1.9826778e-04 
 0   146.1836993  -2.9367555e-05 
 0   146.2041337  -3.4932225e-04 
 0   146.2245680  1.9636755e-04  
