Data for HD 219666
Garbage, time, flux
Generated by R.P. Nelson
1.839000000000000000e+03 1.327923193175007327e+03 9.990364909172058105e-01
1.840000000000000000e+03 1.327924582088305669e+03 1.000621080398559570e+00
1.841000000000000000e+03 1.327925971001836388e+03 1.000280737876892090e+00
1.842000000000000000e+03 1.327927359915135412e+03 1.000363111495971680e+00
1.843000000000000000e+03 1.327928748828433072e+03 1.000192642211914062e+00
1.844000000000000000e+03 1.327930137741963790e+03 9.998766779899597168e-01
1.845000000000000000e+03 1.327931526655262587e+03 1.000373363494873047e+00
1.846000000000000000e+03 1.327932915568560020e+03 9.993001818656921387e-01
1.847000000000000000e+03 1.327934304482091193e+03 1.000518083572387695e+00
1.848000000000000000e+03 1.327935693395389990e+03 1.000892639160156250e+00
1.849000000000000000e+03 1.327937082308688787e+03 9.999811649322509766e-01
1.850000000000000000e+03 1.327938471222219960e+03 9.996271729469299316e-01
1.851000000000000000e+03 1.327939860135517392e+03 1.000276327133178711e+00
1.852000000000000000e+03 1.327941249048816189e+03 1.000297665596008301e+00
1.853000000000000000e+03 1.327942637962347362e+03 1.000115871429443359e+00
1.854000000000000000e+03 1.327944026875644795e+03 9.987549781799316406e-01
1.855000000000000000e+03 1.327945415788943592e+03 9.994944334030151367e-01
1.856000000000000000e+03 1.327946804702241707e+03 9.998432397842407227e-01
1.857000000000000000e+03 1.327948193615772652e+03 9.992219805717468262e-01
1.858000000000000000e+03 1.327949582529071449e+03 9.996422529220581055e-01
1.859000000000000000e+03 1.327950971442369791e+03 1.000886321067810059e+00
1.860000000000000000e+03 1.327952360355667906e+03 9.996576905250549316e-01
1.861000000000000000e+03 1.327953749269198852e+03 1.000786066055297852e+00
1.862000000000000000e+03 1.327955138182497194e+03 9.993504881858825684e-01
1.863000000000000000e+03 1.327956527095795082e+03 9.998780488967895508e-01
1.864000000000000000e+03 1.327957916009093424e+03 9.993035793304443359e-01
1.865000000000000000e+03 1.327959304922392221e+03 1.000173330307006836e+00
1.866000000000000000e+03 1.327960693835923394e+03 1.000250220298767090e+00
1.867000000000000000e+03 1.327962082749220826e+03 1.000226974487304688e+00
1.868000000000000000e+03 1.327963471662519623e+03 1.000264406204223633e+00
1.869000000000000000e+03 1.327964860575818420e+03 1.000174880027770996e+00
1.870000000000000000e+03 1.327966249489115853e+03 1.000071048736572266e+00
1.871000000000000000e+03 1.327967638402647026e+03 9.996862411499023438e-01
1.872000000000000000e+03 1.327969027315945823e+03 9.996322989463806152e-01
1.873000000000000000e+03 1.327970416229243710e+03 9.992947578430175781e-01
1.874000000000000000e+03 1.327971805142542053e+03 9.985646605491638184e-01
1.875000000000000000e+03 1.327973194055840395e+03 9.988155961036682129e-01
1.876000000000000000e+03 1.327974582969138282e+03 9.993595480918884277e-01
1.877000000000000000e+03 1.327975971882436625e+03 9.993884563446044922e-01
1.878000000000000000e+03 1.327977360795967343e+03 1.000532984733581543e+00
1.879000000000000000e+03 1.327978749709265685e+03 1.001048922538757324e+00
1.880000000000000000e+03 1.327980138622564027e+03 1.000580310821533203e+00
1.881000000000000000e+03 1.327981527535861915e+03 9.998564124107360840e-01
1.882000000000000000e+03 1.327982916449160712e+03 9.999098777770996094e-01
1.883000000000000000e+03 1.327984305362459054e+03 1.000396251678466797e+00
1.884000000000000000e+03 1.327985694275757396e+03 9.992232322692871094e-01
1.885000000000000000e+03 1.327987083189056193e+03 9.997937083244323730e-01
1.886000000000000000e+03 1.327988472102353626e+03 1.000581741333007812e+00
1.887000000000000000e+03 1.327989861015651513e+03 9.997367858886718750e-01
1.888000000000000000e+03 1.327991249928950538e+03 9.992402195930480957e-01
1.889000000000000000e+03 1.327992638842248198e+03 1.001065611839294434e+00
1.890000000000000000e+03 1.327994027755778916e+03 1.000921845436096191e+00
1.891000000000000000e+03 1.327995416669077713e+03 9.994764328002929688e-01
1.892000000000000000e+03 1.327996805582376737e+03 1.000032186508178711e+00
1.893000000000000000e+03 1.327998194495674852e+03 1.000920772552490234e+00
1.894000000000000000e+03 1.327999583408972285e+03 1.000664830207824707e+00
1.895000000000000000e+03 1.328000972322271082e+03 1.000324726104736328e+00
1.896000000000000000e+03 1.328002361235569424e+03 1.000449419021606445e+00
1.897000000000000000e+03 1.328003750148866857e+03 9.990342259407043457e-01
1.898000000000000000e+03 1.328005139062165654e+03 9.999546408653259277e-01
1.899000000000000000e+03 1.328006527975463996e+03 1.000061154365539551e+00
1.900000000000000000e+03 1.328007916888761883e+03 1.001281857490539551e+00
1.901000000000000000e+03 1.328009305802060908e+03 9.996451139450073242e-01
1.902000000000000000e+03 1.328010694715359023e+03 9.999605417251586914e-01
1.903000000000000000e+03 1.328012083628424534e+03 9.990784525871276855e-01
1.904000000000000000e+03 1.328013472541722422e+03 9.998304247856140137e-01
1.905000000000000000e+03 1.328014861455020764e+03 9.995830655097961426e-01
1.906000000000000000e+03 1.328016250368318879e+03 9.987167716026306152e-01
1.907000000000000000e+03 1.328017639281616994e+03 1.000890135765075684e+00
1.908000000000000000e+03 1.328019028194915791e+03 9.997076392173767090e-01
1.909000000000000000e+03 1.328020417108214133e+03 9.998960494995117188e-01
1.910000000000000000e+03 1.328021806021511566e+03 1.000212073326110840e+00
1.911000000000000000e+03 1.328023194934810363e+03 9.998522996902465820e-01
1.912000000000000000e+03 1.328024583848109160e+03 1.001242041587829590e+00
1.913000000000000000e+03 1.328025972761406592e+03 9.990163445472717285e-01
1.914000000000000000e+03 1.328027361674704935e+03 9.999323487281799316e-01
1.915000000000000000e+03 1.328028750587770901e+03 1.000516057014465332e+00
1.916000000000000000e+03 1.328030139501069243e+03 1.000493884086608887e+00
1.917000000000000000e+03 1.328031528414367131e+03 9.998076558113098145e-01
1.918000000000000000e+03 1.328032917327665473e+03 9.988467693328857422e-01
1.919000000000000000e+03 1.328034306240963360e+03 9.989964962005615234e-01
1.920000000000000000e+03 1.328035695154261703e+03 1.001435518264770508e+00
1.921000000000000000e+03 1.328037084067560045e+03 1.000757932662963867e+00
1.922000000000000000e+03 1.328038472980625102e+03 9.999835491180419922e-01
1.923000000000000000e+03 1.328039861893923444e+03 1.000437259674072266e+00
1.924000000000000000e+03 1.328041250807222241e+03 1.000981092453002930e+00
1.925000000000000000e+03 1.328042639720521038e+03 1.000865817070007324e+00
1.926000000000000000e+03 1.328044028633818471e+03 1.000004053115844727e+00
1.927000000000000000e+03 1.328045417546883982e+03 9.984180927276611328e-01
1.928000000000000000e+03 1.328046806460182779e+03 1.000187277793884277e+00
1.929000000000000000e+03 1.328048195373480212e+03 1.000839352607727051e+00
1.930000000000000000e+03 1.328049584286778554e+03 9.994783401489257812e-01
1.931000000000000000e+03 1.328050973200077351e+03 9.997249841690063477e-01
1.932000000000000000e+03 1.328052362113141953e+03 1.000921487808227539e+00
1.933000000000000000e+03 1.328053751026440068e+03 9.996692538261413574e-01
1.934000000000000000e+03 1.328055139939739092e+03 1.000311851501464844e+00
1.935000000000000000e+03 1.328056528853037889e+03 1.000636219978332520e+00
1.936000000000000000e+03 1.328057917766102946e+03 9.993351101875305176e-01
1.937000000000000000e+03 1.328059306679400379e+03 1.000164866447448730e+00
1.938000000000000000e+03 1.328060695592699403e+03 9.995363950729370117e-01
1.939000000000000000e+03 1.328062084505997518e+03 9.998437166213989258e-01
1.940000000000000000e+03 1.328063473419062120e+03 1.000006318092346191e+00
1.941000000000000000e+03 1.328064862332360917e+03 1.000051021575927734e+00
1.942000000000000000e+03 1.328066251245659259e+03 9.995298385620117188e-01
1.943000000000000000e+03 1.328067640158724544e+03 9.996491670608520508e-01
1.944000000000000000e+03 1.328069029072023568e+03 9.995036125183105469e-01
1.945000000000000000e+03 1.328070417985321455e+03 1.000517845153808594e+00
1.946000000000000000e+03 1.328071806898386967e+03 9.999776482582092285e-01
1.947000000000000000e+03 1.328073195811685082e+03 9.990646243095397949e-01
1.948000000000000000e+03 1.328074584724983197e+03 1.000379562377929688e+00
1.949000000000000000e+03 1.328075973638048708e+03 1.000685572624206543e+00
1.950000000000000000e+03 1.328077362551346596e+03 9.996685385704040527e-01
1.951000000000000000e+03 1.328078751464645620e+03 1.000852823257446289e+00
1.952000000000000000e+03 1.328080140377710904e+03 1.000557065010070801e+00
1.953000000000000000e+03 1.328081529291008337e+03 9.996377229690551758e-01
1.954000000000000000e+03 1.328082918204307134e+03 1.000620484352111816e+00
1.955000000000000000e+03 1.328084307117373100e+03 9.998778104782104492e-01
1.956000000000000000e+03 1.328085696030670761e+03 1.000331759452819824e+00
1.957000000000000000e+03 1.328087084943736045e+03 1.001079678535461426e+00
1.958000000000000000e+03 1.328088473857034842e+03 9.999083280563354492e-01
1.959000000000000000e+03 1.328089862770333184e+03 1.000017285346984863e+00
1.960000000000000000e+03 1.328091251683398241e+03 9.998730421066284180e-01
1.961000000000000000e+03 1.328092640596696583e+03 9.998837113380432129e-01
1.962000000000000000e+03 1.328094029509762095e+03 1.000486493110656738e+00
1.963000000000000000e+03 1.328095418423059982e+03 9.997947216033935547e-01
1.964000000000000000e+03 1.328096807336125494e+03 1.000280737876892090e+00
1.965000000000000000e+03 1.328098196249424291e+03 9.999698400497436523e-01
1.966000000000000000e+03 1.328099585162489802e+03 9.996498823165893555e-01
1.967000000000000000e+03 1.328100974075787690e+03 9.996157288551330566e-01
1.968000000000000000e+03 1.328102362988853656e+03 1.000341057777404785e+00
1.969000000000000000e+03 1.328103751902151089e+03 1.000843286514282227e+00
1.970000000000000000e+03 1.328105140815449431e+03 9.992276430130004883e-01
1.971000000000000000e+03 1.328106529728515397e+03 1.000333786010742188e+00
1.972000000000000000e+03 1.328107918641812830e+03 1.000406026840209961e+00
1.973000000000000000e+03 1.328109307554878342e+03 9.995383024215698242e-01
1.974000000000000000e+03 1.328110696467944308e+03 1.000432729721069336e+00
1.975000000000000000e+03 1.328112085381241741e+03 1.000091671943664551e+00
1.976000000000000000e+03 1.328113474294307252e+03 1.000554561614990234e+00
1.977000000000000000e+03 1.328114863207606049e+03 9.992477893829345703e-01
1.978000000000000000e+03 1.328116252120672016e+03 9.992763400077819824e-01
1.979000000000000000e+03 1.328117641033970131e+03 9.999262094497680664e-01
1.980000000000000000e+03 1.328119029947034960e+03 1.000378370285034180e+00
1.981000000000000000e+03 1.328120418860333757e+03 1.000300884246826172e+00
1.982000000000000000e+03 1.328121807773398814e+03 9.996070265769958496e-01
1.983000000000000000e+03 1.328123196686696247e+03 9.997577667236328125e-01
1.984000000000000000e+03 1.328124585599762440e+03 9.993840456008911133e-01
1.985000000000000000e+03 1.328125974512827725e+03 9.998781681060791016e-01
1.986000000000000000e+03 1.328127363426126067e+03 1.000478863716125488e+00
1.987000000000000000e+03 1.328128752339192033e+03 9.991822838783264160e-01
1.988000000000000000e+03 1.328130141252490148e+03 9.996138215065002441e-01
1.989000000000000000e+03 1.328131530165555432e+03 1.000474214553833008e+00
1.990000000000000000e+03 1.328132919078620944e+03 9.989616870880126953e-01
1.991000000000000000e+03 1.328134307991918831e+03 9.999596476554870605e-01
1.992000000000000000e+03 1.328135696904984343e+03 9.999669194221496582e-01
1.993000000000000000e+03 1.328137085818049627e+03 9.996911287307739258e-01
1.994000000000000000e+03 1.328138474731348651e+03 9.988818168640136719e-01
1.995000000000000000e+03 1.328139863644413708e+03 9.999607801437377930e-01
1.996000000000000000e+03 1.328141252557478310e+03 9.993420839309692383e-01
1.997000000000000000e+03 1.328142641470777335e+03 9.995995163917541504e-01
1.998000000000000000e+03 1.328144030383843528e+03 1.000123023986816406e+00
1.999000000000000000e+03 1.328145419296908130e+03 9.993963837623596191e-01
2.000000000000000000e+03 1.328146808210206018e+03 1.001060128211975098e+00
2.001000000000000000e+03 1.328148197123271984e+03 9.997990131378173828e-01
2.002000000000000000e+03 1.328149586036337496e+03 1.000143647193908691e+00
2.003000000000000000e+03 1.328150974949635838e+03 9.989937543869018555e-01
2.004000000000000000e+03 1.328152363862700895e+03 9.999575018882751465e-01
2.005000000000000000e+03 1.328153752775766407e+03 1.000006079673767090e+00
2.006000000000000000e+03 1.328155141688831691e+03 9.998628497123718262e-01
2.007000000000000000e+03 1.328156530602129806e+03 9.997745156288146973e-01
2.008000000000000000e+03 1.328157919515195772e+03 1.000015854835510254e+00
2.009000000000000000e+03 1.328159308428261284e+03 1.000808358192443848e+00
2.010000000000000000e+03 1.328160697341326340e+03 9.999907016754150391e-01
2.011000000000000000e+03 1.328162086254625365e+03 9.997988939285278320e-01
2.012000000000000000e+03 1.328163475167690194e+03 9.996479153633117676e-01
2.013000000000000000e+03 1.328164864080755251e+03 9.994803071022033691e-01
2.014000000000000000e+03 1.328166252993821217e+03 1.000252008438110352e+00
2.015000000000000000e+03 1.328167641907118650e+03 1.000733256340026855e+00
2.016000000000000000e+03 1.328169030820184162e+03 1.000215888023376465e+00
2.017000000000000000e+03 1.328170419733250128e+03 1.001480937004089355e+00
2.018000000000000000e+03 1.328171808646316094e+03 9.994078278541564941e-01
2.019000000000000000e+03 1.328173197559381606e+03 1.000912070274353027e+00
2.020000000000000000e+03 1.328174586472679039e+03 1.000131011009216309e+00
2.021000000000000000e+03 1.328175975385745005e+03 9.995072484016418457e-01
2.022000000000000000e+03 1.328177364298810517e+03 9.991620182991027832e-01
2.023000000000000000e+03 1.328178753211875119e+03 9.998834729194641113e-01
2.024000000000000000e+03 1.328180142124941085e+03 9.995710849761962891e-01
2.025000000000000000e+03 1.328181531038006597e+03 9.977596402168273926e-01
2.026000000000000000e+03 1.328182919951071199e+03 9.994060397148132324e-01
2.027000000000000000e+03 1.328184308864369996e+03 1.000580310821533203e+00
2.028000000000000000e+03 1.328185697777435053e+03 9.990664124488830566e-01
2.029000000000000000e+03 1.328187086690500564e+03 9.996352195739746094e-01
2.030000000000000000e+03 1.328188475603566530e+03 1.000407218933105469e+00
2.031000000000000000e+03 1.328189864516632042e+03 1.001324057579040527e+00
2.032000000000000000e+03 1.328191253429697099e+03 9.999536275863647461e-01
2.033000000000000000e+03 1.328192642342762610e+03 1.000648736953735352e+00
2.034000000000000000e+03 1.328194031255827895e+03 9.985048174858093262e-01
2.035000000000000000e+03 1.328195420168893179e+03 9.995685815811157227e-01
2.036000000000000000e+03 1.328196809081958691e+03 1.000481724739074707e+00
2.037000000000000000e+03 1.328198197995257487e+03 1.000026822090148926e+00
2.038000000000000000e+03 1.328199586908322772e+03 9.992889761924743652e-01
2.039000000000000000e+03 1.328200975821387601e+03 1.000162363052368164e+00
2.040000000000000000e+03 1.328202364734453568e+03 1.000175356864929199e+00
2.041000000000000000e+03 1.328203753647519534e+03 1.000103950500488281e+00
2.042000000000000000e+03 1.328205142560584136e+03 9.997791051864624023e-01
2.043000000000000000e+03 1.328206531473649420e+03 1.001021981239318848e+00
2.044000000000000000e+03 1.328207920386715614e+03 9.997473359107971191e-01
2.045000000000000000e+03 1.328209309299780671e+03 9.991545081138610840e-01
2.046000000000000000e+03 1.328210698212846182e+03 1.000542759895324707e+00
2.047000000000000000e+03 1.328212087125911467e+03 9.997313618659973145e-01
2.048000000000000000e+03 1.328213476038976751e+03 1.000079512596130371e+00
2.049000000000000000e+03 1.328214864952042262e+03 1.000513553619384766e+00
2.050000000000000000e+03 1.328216253865107319e+03 9.996880292892456055e-01
2.051000000000000000e+03 1.328217642778173285e+03 9.999583959579467773e-01
2.052000000000000000e+03 1.328219031691238797e+03 9.990652203559875488e-01
2.053000000000000000e+03 1.328220420604304309e+03 1.000074744224548340e+00
2.054000000000000000e+03 1.328221809517370275e+03 1.000779509544372559e+00
2.055000000000000000e+03 1.328223198430434877e+03 1.000391006469726562e+00
2.056000000000000000e+03 1.328224587343267331e+03 1.000254392623901367e+00
2.057000000000000000e+03 1.328225976256333524e+03 1.000314831733703613e+00
2.058000000000000000e+03 1.328227365169398126e+03 9.995948672294616699e-01
2.059000000000000000e+03 1.328228754082463183e+03 9.996272921562194824e-01
2.060000000000000000e+03 1.328230142995529150e+03 1.000760555267333984e+00
2.061000000000000000e+03 1.328231531908595343e+03 9.991082549095153809e-01
2.062000000000000000e+03 1.328232920821660628e+03 9.997028112411499023e-01
2.063000000000000000e+03 1.328234309734725230e+03 9.998110532760620117e-01
2.064000000000000000e+03 1.328235698647791196e+03 9.999530911445617676e-01
2.065000000000000000e+03 1.328237087560856708e+03 1.000469565391540527e+00
2.066000000000000000e+03 1.328238476473688479e+03 1.000376224517822266e+00
2.067000000000000000e+03 1.328239865386754445e+03 9.987381696701049805e-01
2.068000000000000000e+03 1.328241254299819957e+03 9.999165534973144531e-01
2.069000000000000000e+03 1.328242643212884559e+03 1.001573324203491211e+00
2.070000000000000000e+03 1.328244032125950525e+03 1.000469088554382324e+00
2.071000000000000000e+03 1.328245421039016492e+03 1.000076055526733398e+00
2.072000000000000000e+03 1.328246809952082003e+03 9.995021820068359375e-01
2.073000000000000000e+03 1.328248198864914229e+03 9.994174838066101074e-01
2.074000000000000000e+03 1.328249587777979741e+03 1.000586032867431641e+00
2.075000000000000000e+03 1.328250976691045025e+03 9.989288449287414551e-01
2.076000000000000000e+03 1.328252365604110310e+03 9.993878006935119629e-01
2.077000000000000000e+03 1.328253754517175821e+03 1.000437855720520020e+00
2.078000000000000000e+03 1.328255143430008047e+03 1.000370740890502930e+00
2.079000000000000000e+03 1.328256532343073559e+03 1.000432491302490234e+00
2.080000000000000000e+03 1.328257921256139525e+03 9.996192455291748047e-01
2.081000000000000000e+03 1.328259310169205037e+03 9.989822506904602051e-01
2.082000000000000000e+03 1.328260699082036808e+03 1.000369906425476074e+00
2.083000000000000000e+03 1.328262087995102775e+03 9.992942810058593750e-01
2.084000000000000000e+03 1.328263476908168741e+03 9.998058080673217773e-01
2.085000000000000000e+03 1.328264865821233343e+03 1.000432610511779785e+00
2.086000000000000000e+03 1.328266254734066024e+03 9.989097714424133301e-01
2.087000000000000000e+03 1.328267643647131990e+03 1.000606775283813477e+00
2.088000000000000000e+03 1.328269032560197275e+03 1.000281214714050293e+00
2.089000000000000000e+03 1.328270421473262559e+03 1.000005245208740234e+00
2.090000000000000000e+03 1.328271810386095240e+03 1.000805497169494629e+00
2.091000000000000000e+03 1.328273199299160297e+03 9.992231130599975586e-01
2.092000000000000000e+03 1.328274588212225808e+03 1.000021576881408691e+00
2.093000000000000000e+03 1.328275977125058262e+03 9.991511106491088867e-01
2.094000000000000000e+03 1.328277366038124455e+03 9.998305439949035645e-01
2.095000000000000000e+03 1.328278754951189512e+03 9.999463558197021484e-01
2.096000000000000000e+03 1.328280143864022193e+03 9.998465180397033691e-01
2.097000000000000000e+03 1.328281532777088159e+03 1.000310063362121582e+00
2.098000000000000000e+03 1.328282921690152762e+03 9.999672174453735352e-01
2.099000000000000000e+03 1.328284310602985443e+03 9.998866319656372070e-01
2.100000000000000000e+03 1.328285699516051409e+03 9.995102286338806152e-01
2.101000000000000000e+03 1.328287088429116011e+03 9.999253153800964355e-01
2.102000000000000000e+03 1.328288477341948465e+03 1.000669002532958984e+00
2.103000000000000000e+03 1.328289866255014658e+03 1.000073671340942383e+00
2.104000000000000000e+03 1.328291255167847794e+03 1.000524759292602539e+00
2.105000000000000000e+03 1.328292644080912851e+03 1.000448465347290039e+00
2.106000000000000000e+03 1.328294032993977680e+03 9.994516968727111816e-01
2.107000000000000000e+03 1.328295421906811043e+03 9.996948838233947754e-01
2.108000000000000000e+03 1.328296810819876100e+03 9.998560547828674316e-01
2.109000000000000000e+03 1.328298199732707872e+03 9.997376203536987305e-01
2.110000000000000000e+03 1.328299588645773838e+03 9.994940161705017090e-01
2.111000000000000000e+03 1.328300977558839350e+03 1.000440120697021484e+00
2.112000000000000000e+03 1.328302366471672030e+03 9.998484253883361816e-01
2.113000000000000000e+03 1.328303755384737997e+03 1.000546574592590332e+00
2.114000000000000000e+03 1.328305144297570223e+03 9.996914863586425781e-01
2.115000000000000000e+03 1.328306533210635735e+03 9.995619058609008789e-01
2.116000000000000000e+03 1.328307922123468416e+03 1.001118659973144531e+00
2.117000000000000000e+03 1.328309311036533472e+03 1.000137567520141602e+00
2.118000000000000000e+03 1.328310699949366153e+03 9.997510910034179688e-01
2.119000000000000000e+03 1.328312088862431210e+03 1.000227093696594238e+00
2.120000000000000000e+03 1.328313477775263891e+03 9.992904067039489746e-01
2.121000000000000000e+03 1.328314866688329403e+03 1.000476241111755371e+00
2.122000000000000000e+03 1.328316255601161629e+03 1.000400662422180176e+00
2.123000000000000000e+03 1.328317644514227595e+03 9.999341368675231934e-01
2.124000000000000000e+03 1.328319033427060958e+03 9.993802905082702637e-01
2.125000000000000000e+03 1.328320422340125788e+03 1.000221014022827148e+00
2.126000000000000000e+03 1.328321811252958014e+03 1.000852227210998535e+00
2.127000000000000000e+03 1.328323200166023980e+03 9.996389746665954590e-01
2.128000000000000000e+03 1.328324589078855752e+03 9.996318221092224121e-01
2.129000000000000000e+03 1.328325977991921263e+03 1.000176668167114258e+00
2.130000000000000000e+03 1.328327366904754399e+03 9.989790320396423340e-01
2.131000000000000000e+03 1.328328755817587080e+03 1.000384569168090820e+00
2.132000000000000000e+03 1.328330144730652137e+03 1.000008940696716309e+00
2.133000000000000000e+03 1.328331533643484818e+03 9.997923374176025391e-01
2.134000000000000000e+03 1.328332922556550784e+03 1.000923514366149902e+00
2.135000000000000000e+03 1.328334311469383465e+03 1.000089049339294434e+00
2.136000000000000000e+03 1.328335700382215236e+03 9.999909400939941406e-01
2.137000000000000000e+03 1.328337089295281203e+03 1.000433683395385742e+00
2.138000000000000000e+03 1.328338478208113656e+03 1.001765370368957520e+00
2.139000000000000000e+03 1.328339867121178941e+03 9.996524453163146973e-01
2.140000000000000000e+03 1.328341256034012076e+03 1.000078678131103516e+00
2.141000000000000000e+03 1.328342644946843848e+03 1.000017285346984863e+00
2.142000000000000000e+03 1.328344033859909359e+03 1.000839114189147949e+00
2.143000000000000000e+03 1.328345422772742495e+03 9.994754195213317871e-01
2.144000000000000000e+03 1.328346811685575176e+03 1.000016927719116211e+00
2.145000000000000000e+03 1.328348200598640233e+03 1.000036239624023438e+00
2.146000000000000000e+03 1.328349589511472914e+03 1.000527143478393555e+00
2.147000000000000000e+03 1.328350978424306049e+03 1.000140070915222168e+00
2.148000000000000000e+03 1.328352367337371561e+03 9.994202256202697754e-01
2.149000000000000000e+03 1.328353756250203332e+03 1.000367760658264160e+00
2.150000000000000000e+03 1.328355145163036468e+03 1.001212358474731445e+00
2.151000000000000000e+03 1.328356534076101525e+03 1.001287341117858887e+00
2.152000000000000000e+03 1.328357922988933524e+03 1.000061511993408203e+00
2.153000000000000000e+03 1.328359311901766887e+03 9.998509287834167480e-01
2.154000000000000000e+03 1.328360700814599113e+03 9.995439052581787109e-01
2.155000000000000000e+03 1.328362089727664625e+03 1.000320553779602051e+00
2.156000000000000000e+03 1.328363478640497760e+03 9.997695684432983398e-01
2.157000000000000000e+03 1.328364867553330441e+03 9.997425675392150879e-01
2.158000000000000000e+03 1.328366256466162667e+03 9.998686313629150391e-01
2.159000000000000000e+03 1.328367645379228179e+03 9.990978240966796875e-01
2.160000000000000000e+03 1.328369034292060405e+03 1.000213146209716797e+00
2.161000000000000000e+03 1.328370423204893086e+03 1.000995278358459473e+00
2.162000000000000000e+03 1.328371812117725767e+03 1.000035405158996582e+00
2.163000000000000000e+03 1.328373201030557993e+03 1.000381350517272949e+00
2.164000000000000000e+03 1.328374589943623505e+03 9.991276264190673828e-01
2.165000000000000000e+03 1.328375978856455731e+03 1.000264763832092285e+00
2.166000000000000000e+03 1.328377367769289094e+03 9.997943639755249023e-01
2.167000000000000000e+03 1.328378756682122457e+03 1.000312328338623047e+00
2.168000000000000000e+03 1.328380145594954229e+03 1.000415921211242676e+00
2.169000000000000000e+03 1.328381534508019286e+03 1.000561594963073730e+00
2.170000000000000000e+03 1.328382923420852649e+03 1.000104665756225586e+00
2.171000000000000000e+03 1.328384312333684647e+03 1.000049591064453125e+00
2.172000000000000000e+03 1.328385701246516874e+03 1.000554919242858887e+00
2.173000000000000000e+03 1.328387090159350009e+03 9.988818168640136719e-01
2.174000000000000000e+03 1.328388479072182690e+03 1.001540660858154297e+00
2.175000000000000000e+03 1.328389867985015144e+03 9.991492033004760742e-01
2.176000000000000000e+03 1.328391256898080428e+03 9.994589686393737793e-01
2.177000000000000000e+03 1.328392645810913564e+03 9.996299147605895996e-01
2.178000000000000000e+03 1.328394034723746245e+03 1.000426292419433594e+00
2.179000000000000000e+03 1.328395423636578016e+03 9.994319081306457520e-01
2.180000000000000000e+03 1.328396812549411152e+03 1.000062942504882812e+00
2.181000000000000000e+03 1.328398201462243833e+03 9.999641776084899902e-01
2.182000000000000000e+03 1.328399590375076059e+03 9.996240139007568359e-01
2.183000000000000000e+03 1.328400979287909195e+03 1.001396656036376953e+00
2.184000000000000000e+03 1.328402368200741194e+03 9.994599819183349609e-01
2.185000000000000000e+03 1.328403757113573647e+03 1.000017881393432617e+00
2.186000000000000000e+03 1.328405146026406783e+03 1.000564455986022949e+00
2.187000000000000000e+03 1.328406534939472294e+03 9.997603893280029297e-01
2.188000000000000000e+03 1.328407923852304748e+03 1.000755310058593750e+00
2.189000000000000000e+03 1.328409312765137201e+03 9.997768402099609375e-01
2.190000000000000000e+03 1.328410701677970337e+03 1.000827193260192871e+00
2.191000000000000000e+03 1.328412090590803018e+03 9.994676113128662109e-01
2.192000000000000000e+03 1.328413479503634790e+03 1.000904560089111328e+00
2.193000000000000000e+03 1.328414868416467925e+03 1.000233888626098633e+00
2.194000000000000000e+03 1.328416257329300606e+03 1.000961780548095703e+00
2.195000000000000000e+03 1.328417646242132378e+03 9.992363452911376953e-01
2.196000000000000000e+03 1.328419035154965513e+03 9.994547963142395020e-01
2.197000000000000000e+03 1.328420424067798649e+03 9.998703002929687500e-01
2.198000000000000000e+03 1.328421812980631330e+03 1.000790238380432129e+00
2.199000000000000000e+03 1.328423201893463556e+03 1.000959157943725586e+00
2.200000000000000000e+03 1.328424590806296237e+03 1.000427603721618652e+00
2.201000000000000000e+03 1.328425979718895633e+03 1.000659823417663574e+00
2.202000000000000000e+03 1.328427368631728314e+03 1.001002192497253418e+00
2.203000000000000000e+03 1.328428757544560995e+03 9.992454051971435547e-01
2.204000000000000000e+03 1.328430146457393221e+03 9.994599819183349609e-01
2.205000000000000000e+03 1.328431535370225902e+03 1.000086426734924316e+00
2.206000000000000000e+03 1.328432924283059037e+03 9.997404217720031738e-01
2.207000000000000000e+03 1.328434313195892173e+03 9.994539022445678711e-01
2.208000000000000000e+03 1.328435702108723945e+03 1.000011086463928223e+00
2.209000000000000000e+03 1.328437091021556625e+03 1.000700950622558594e+00
2.210000000000000000e+03 1.328438479934389761e+03 1.000012874603271484e+00
2.211000000000000000e+03 1.328439868847221533e+03 9.988167285919189453e-01
2.212000000000000000e+03 1.328441257759821383e+03 9.984953999519348145e-01
2.213000000000000000e+03 1.328442646672654519e+03 1.000460386276245117e+00
2.214000000000000000e+03 1.328444035585486290e+03 1.000151753425598145e+00
2.215000000000000000e+03 1.328445424498318516e+03 1.000436067581176758e+00
2.216000000000000000e+03 1.328446813411151879e+03 1.000555872917175293e+00
2.217000000000000000e+03 1.328448202323985242e+03 1.000579714775085449e+00
2.218000000000000000e+03 1.328449591236817469e+03 1.000199913978576660e+00
2.219000000000000000e+03 1.328450980149416409e+03 9.999501109123229980e-01
2.220000000000000000e+03 1.328452369062249772e+03 1.000434398651123047e+00
2.221000000000000000e+03 1.328453757975082226e+03 1.000701069831848145e+00
2.222000000000000000e+03 1.328455146887913997e+03 1.000728368759155273e+00
2.223000000000000000e+03 1.328456535800747133e+03 9.997237920761108398e-01
2.224000000000000000e+03 1.328457924713346983e+03 1.000061273574829102e+00
2.225000000000000000e+03 1.328459313626179437e+03 1.001039624214172363e+00
2.226000000000000000e+03 1.328460702539012800e+03 9.999080896377563477e-01
